entry_name,entry_type,model_type,benchmark,n_features,feature_columns,mae,notes
gbt_lean_plus_two__v20_usd,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.14763712609440438,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.15392217293961408,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.1353759159130011,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.12699905878433057,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.1846999137040777,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.1795639732032433,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_usd,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.20856256362079886,v20 GBT macro swap: usd_broad_return_3m replacing nfci.
gbt_lean_plus_two__v20_pricing,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.14175497529747766,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.14271598299066743,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.1432661103810764,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.13423250784004143,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.1263765659311487,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.189938382946304,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.18926592078587415,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
gbt_lean_plus_two__v20_pricing,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,auto_pricing_power_spread,pif_growth_yoy,investment_book_yield",0.21825547333780596,v20 GBT pricing swap: auto_pricing_power_spread replacing vmt_yoy.
