as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2017-02-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0487211805821987,0.05466725701878941,0.7255197806829248,-0.6817749871746714,0.18671764101402952,True,True,True,True,True,True
2017-02-28,ensemble_ridge_gbt_v20_value,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.016913847749527738,0.2084919492188354,0.7278786818955869,-0.6569915613657833,0.12933790991076172,False,True,True,False,True,True
2017-02-28,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.03431165717738447,0.05723239500198736,0.7219611951270363,-0.6399932845242071,0.11387043840343963,True,True,True,True,True,True
2017-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.056359742351313934,0.2544733322853771,0.5862228049728049,-0.3465236289811082,0.18684874164165688,True,True,True,False,True,True
2017-03-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01658188706341248,0.3340250301337849,0.7580674533799534,-0.6225006228605772,0.33887833043076104,False,True,True,True,True,True
2017-03-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04387012686253563,0.17484853541280834,0.7331123737373737,-0.5839676798004403,0.20327221808198048,True,True,True,False,True,True
2017-03-31,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.04455282615330853,0.07343716965851711,0.7268599456099456,-0.689289421142188,0.18625539730430246,False,True,True,True,True,True
2017-03-31,ensemble_ridge_gbt_v20_value,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.021506759650354847,0.19574253056334867,0.7317101301476301,-0.6697833618292739,0.1258254032228926,False,True,True,True,True,True
2017-03-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0357495317877901,0.08055276988855747,0.7233877233877234,-0.6500446753265778,0.11289331875325911,True,True,True,False,True,True
2017-04-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05784390013813643,0.2724872363060672,0.5916692137520432,-0.3524615497745016,0.19866702311777645,True,True,True,False,True,True
2017-04-28,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.03517294460538303,0.37359701561273784,0.7447708628642552,-0.629176400997449,0.34026288999668686,False,True,True,True,True,True
2017-04-28,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.043569242899385886,0.2105061780248283,0.718896118582699,-0.5890897721933932,0.20806340326748143,True,True,True,False,True,True
2017-04-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.062217961323974086,0.12935451560132755,0.7127203475333161,-0.6905923617250791,0.19283236033490536,True,True,True,False,True,True
2017-04-28,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.043022993265973954,0.2390780765136691,0.7174107142944014,-0.6745874817491189,0.13045279144300825,True,True,True,False,True,True
2017-04-28,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05594460496930407,0.11513418315663074,0.7093306354841129,-0.6525960290053459,0.11870136146882489,True,True,True,False,True,True
2017-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05784390013813643,0.27628023795849277,0.5968282988871224,-0.3592228318381989,0.2072445892243514,True,True,True,True,True,True
2017-05-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.035555692175376845,0.3718736286548413,0.7513260135135136,-0.6363075145651984,0.34009483607485225,True,True,True,True,True,True
2017-05-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05480817981571438,0.22781688194813976,0.7104620429252781,-0.5920063307536092,0.21163183091641247,True,True,True,True,True,True
2017-05-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0721227109630951,0.1489994923057089,0.7043610890302068,-0.691407771868402,0.1967085336648343,True,True,True,True,True,True
2017-05-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05536635925614591,0.24731249113880882,0.7088995429252782,-0.6769412462425597,0.1349011424005923,True,True,True,True,True,True
2017-05-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06719758625425534,0.15100002952728594,0.7010502782193959,-0.653331976537435,0.12373291160226782,True,True,True,True,True,True
2017-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05784390013813643,0.2530075361035092,0.6017307857120304,-0.36678593810833804,0.21743247021285045,True,True,True,False,True,True
2017-06-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01488757153915504,0.3263347138858873,0.7432837160629147,-0.6504998318130921,0.3341692923238056,False,True,True,True,True,True
2017-06-30,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05273400048741077,0.2523064269863194,0.704750267256661,-0.5949451732017605,0.2157881464261594,True,True,True,False,True,True
2017-06-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0671859197722198,0.16705604334541607,0.712611244175609,-0.6913798995896703,0.2011787678783821,True,True,True,False,True,True
2017-06-30,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05304569525905391,0.2644105522632776,0.7031162803285564,-0.6790345526438859,0.13974312522283064,True,True,True,False,True,True
2017-06-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.062370603667601145,0.18848665685242186,0.709375950057962,-0.6534892063578028,0.13015819644649795,True,True,True,False,True,True
2017-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05784390013813643,0.2853775877747863,0.6157332478176509,-0.3625577525354875,0.21109696129760536,True,True,True,False,True,True
2017-07-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.01798125276044292,0.37163404382768217,0.7484560208725806,-0.6484255018305978,0.3355885133591936,False,True,True,True,True,True
2017-07-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04898712790487224,0.22458574883616522,0.7102245475961779,-0.5858764007968895,0.2149669557526472,True,True,True,False,True,True
2017-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06646999826164732,0.1573221553518795,0.7042679640641771,-0.6832555541902554,0.1970636435024809,True,True,True,False,True,True
2017-07-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04944948552555666,0.23791506524429779,0.7085242661702866,-0.6691757723919094,0.14056712536431476,True,True,True,False,True,True
2017-07-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06009823228977039,0.16843012102853425,0.7011050085985902,-0.6438077016689099,0.1303389230569045,True,True,True,False,True,True
2017-08-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05784390013813643,0.2844328219223682,0.6190990314078294,-0.36690829828137805,0.21697537055653446,True,True,True,False,True,True
2017-08-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.017536100812403428,0.3657339697113455,0.7407700990311655,-0.6697191302557364,0.32937675225636653,False,True,True,True,True,True
2017-08-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05531798721177784,0.2400650152330649,0.7065800750608904,-0.586787783922762,0.21797670252956367,True,True,True,False,True,True
2017-08-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07843076032571801,0.15829241397441346,0.7120568017958897,-0.6835571694594502,0.1994386259204306,True,True,True,False,True,True
2017-08-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.055568498730764984,0.24799311284760173,0.7048183110236093,-0.6696422737027699,0.14441706820173433,True,True,True,False,True,True
2017-08-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06625713494307905,0.18562812702637504,0.7089631972871908,-0.6428576178167367,0.13513387371622743,True,True,True,False,True,True
