variant,variant_label,benchmark,classifier_raw_prob_actionable_sell,classifier_prob_actionable_sell,classifier_history_obs,classifier_weight,classifier_weighted_contribution,classifier_shadow_tier,is_contextual,benchmark_specific_features,benchmark_specific_prob_actionable_sell,benchmark_specific_tier,feature_set,reporting_only
autoresearch_followon_v150,,BND,0.9271775740931147,0.24896328185882988,156,0.14236506165250096,0.03544367297104129,HIGH,False,pb_ratio|npw_per_pif_yoy|mortgage_spread_30y_10y|motor_vehicle_ins_cpi_yoy|combined_ratio_ttm|npw_growth_yoy|roe|credit_spread_hy|excess_bond_premium_proxy|real_yield_change_6m|npw_vs_npe_spread_pct|mom_6m,0.8866057241664185,HIGH,,
autoresearch_followon_v150,,DBC,0.9497335009989956,0.5503050497268597,168,0.16164438101847284,0.08895371913443814,LOW,True,combined_ratio_ttm|underwriting_margin_ttm|real_yield_change_6m|rate_adequacy_gap_yoy|baa10y_spread|commodity_equity_momentum|npw_per_pif_yoy|real_rate_10y|ppi_auto_ins_yoy|npw_growth_yoy|investment_income_growth_yoy|credit_spread_hy,0.9443281043639488,HIGH,,
autoresearch_followon_v150,,GLD,0.9153435699669269,0.4406879201748237,186,0.13044726842754711,0.05748653541582269,LOW,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.4406879201748237,LOW,,
autoresearch_followon_v150,,VDE,0.8770448832707298,0.3717698333405999,186,0.134661943139853,0.050063248158424487,MODERATE,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.3717698333405999,MODERATE,,
autoresearch_followon_v150,,VGT,0.6796281941949558,0.5059832514755357,192,0.0,0.0,LOW,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5059832514755357,LOW,,
autoresearch_followon_v150,,VIG,0.8589865013709583,0.5546387438697794,168,0.0,0.0,LOW,False,pb_ratio|wti_return_3m|monthly_combined_ratio_delta|real_yield_change_6m|baa10y_spread|yield_curvature|npw_per_pif_yoy|vwo_vxus_spread_6m|underwriting_income_3m|combined_ratio_ttm|mom_3m|commodity_equity_momentum,0.579688967594562,LOW,,
autoresearch_followon_v150,,VMBS,0.8737401348035752,0.2936602980388932,126,0.13595014612366957,0.03992316042910789,HIGH,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.2936602980388932,HIGH,,
autoresearch_followon_v150,,VOO,0.7912653064016636,0.5573990221589025,114,0.09375,0.052256158327397106,LOW,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5573990221589025,LOW,,
autoresearch_followon_v150,,VWO,0.8850369904325348,0.3747722221622357,180,0.10743119963795657,0.040262229417871755,MODERATE,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.3747722221622357,MODERATE,,
autoresearch_followon_v150,,VXUS,0.8160734751228087,0.5855514136532448,108,0.09375,0.054895445029991705,LOW,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5855514136532448,LOW,,
ta_minimal_replacement,TA Minimal Replacement,BND,0.9262241446861365,0.2538913978897943,156,0.14236506165250096,0.03614526451362022,HIGH,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.2538913978897943,HIGH,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,DBC,0.9539984016767364,0.5629759892891891,168,0.16164438101847284,0.09100190531691336,LOW,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5629759892891891,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,GLD,0.9179339881991374,0.42153077982265136,186,0.13044726842754711,0.054987538785998664,LOW,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.42153077982265136,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,VDE,0.9095405933007715,0.4104731914854557,186,0.134661943139853,0.05527511757224843,LOW,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.4104731914854557,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,VGT,0.7311756797127014,0.5310957008729251,192,0.0,0.0,LOW,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5310957008729251,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,VIG,0.8892722192568129,0.6032216384756718,168,0.0,0.0,MODERATE,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.6032216384756718,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,VMBS,0.925066021631519,0.32972453604897123,126,0.13595014612366957,0.04482609885641679,MODERATE,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.32972453604897123,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,VOO,0.8538564385437157,0.6111370802668318,114,0.09375,0.05729410127501548,MODERATE,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.6111370802668318,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,VWO,0.9067774016790301,0.4052729316322523,180,0.10743119963795657,0.04353895722604442,LOW,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.4052729316322523,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,VXUS,0.8929767745339939,0.6554417579892275,108,0.09375,0.06144766481149008,MODERATE,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.6554417579892275,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,BND,0.9245876509978745,0.2520809063670728,156,0.14236506165250096,0.03588751377636664,HIGH,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.2520809063670728,HIGH,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,DBC,0.9644745840467193,0.629911043092583,168,0.16164438101847284,0.10182158065740114,MODERATE,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.629911043092583,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,GLD,0.9093562120386065,0.44540611192983764,186,0.13044726842754711,0.05810201064218162,LOW,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.44540611192983764,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,VDE,0.9184071853462733,0.5336035893364979,186,0.134661943139853,0.07185609620645295,LOW,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5336035893364979,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,VGT,0.6666959222092442,0.5566695866306128,192,0.0,0.0,LOW,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5566695866306128,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,VIG,0.8767982757287407,0.5982927090500111,168,0.0,0.0,LOW,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5982927090500111,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,VMBS,0.914920515820523,0.31601769937339713,126,0.13595014612366957,0.04296265240747922,MODERATE,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.31601769937339713,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,VOO,0.8305873660207791,0.6605397073894796,114,0.09375,0.06192559756776372,MODERATE,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.6605397073894796,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,VWO,0.8541009244693072,0.5007655074339487,180,0.10743119963795657,0.05379783920093916,LOW,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.5007655074339487,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_plus_vwo_pct_b,TA Minimal + VWO %B,VXUS,0.8475222519336946,0.6421286246440482,108,0.09375,0.06019955856037952,MODERATE,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.6421286246440482,MODERATE,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|ta_ratio_bb_pct_b_6m_vwo|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
