entry_name,entry_type,model_type,benchmark,n_features,feature_columns,mae,notes
gbt_lean_plus_two__v16,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.1677826116163853,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
gbt_lean_plus_two__v16,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.20198833314020206,v16 GBT with rate adequacy gap replacing vehicle miles traveled.
ridge_lean_v1__v18,model,ridge,VOO,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.24955125109971021,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VXUS,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.13536099091656004,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VMBS,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.1195390347881669,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VWO,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.13722072471737012,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,BND,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.130164761800512,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.1724663640581796,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.16361906801486029,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v18,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,real_yield_change_6m,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",0.1982622867237575,v18 Ridge swap: real_yield_change_6m replacing yield_curvature on the v16 Ridge stack.
ridge_lean_v1__v20_value,model,ridge,VOO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.3104456861622628,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VXUS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.14779024513591366,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VMBS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.12518353242597502,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VWO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.1542741146452223,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,BND,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.13153310083358144,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.17769729402148576,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.16477408214917458,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
ridge_lean_v1__v20_value,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.20622257401148908,v20 Ridge valuation swap: pgr_pe_vs_market_pe replacing roe_net_income_ttm.
gbt_lean_plus_two__v18,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.2079240568966656,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.14134518373850316,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.12175518083506796,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.1397883180956225,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.12554820209269152,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
gbt_lean_plus_two__v18,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,vwo_vxus_spread_6m,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",0.1808377886040643,v18 GBT swap: vwo_vxus_spread_6m replacing real_rate_10y on the v16 GBT stack.
