path_name,review_months,mean_predicted,mean_ic,mean_hit_rate,mean_aggregate_oos_r2,mean_sell_pct,signal_changes,mode_changes,signal_agreement_with_shadow_rate,mode_agreement_with_shadow_rate,sell_agreement_with_shadow_rate,signal_agreement_with_live_rate,mode_agreement_with_live_rate,sell_agreement_with_live_rate,outperform_rate,neutral_rate,underperform_rate
shadow_baseline,108,0.09104204919196712,0.006112551800283931,0.635665322214254,-0.28228114386161,0.5,0,0,1.0,1.0,1.0,0.6481481481481481,1.0,1.0,1.0,0.0,0.0
ensemble_ridge_gbt_v18,108,0.09678914545507637,0.16714682404413,0.6943648537259636,-0.4735896094354514,0.5,16,0,0.8148148148148148,1.0,1.0,0.7037037037037037,1.0,1.0,0.8148148148148148,0.12962962962962962,0.05555555555555555
ensemble_ridge_gbt_v16,108,0.08849058294562487,0.1842476749684808,0.7015154394817278,-0.43601682233887984,0.5,14,0,0.7870370370370371,1.0,1.0,0.7314814814814815,1.0,1.0,0.7870370370370371,0.12037037037037036,0.09259259259259259
ensemble_ridge_gbt_v20_best,108,0.08606900857986714,0.1936813616187331,0.6998735564534323,-0.42512523816863174,0.5,20,0,0.7777777777777778,1.0,1.0,0.6851851851851852,1.0,1.0,0.7777777777777778,0.14814814814814814,0.07407407407407407
ensemble_ridge_gbt_v20_value,108,0.08305100044605752,0.19894616278776248,0.6990497457907728,-0.4568855117631675,0.5,17,0,0.75,1.0,1.0,0.7314814814814815,1.0,1.0,0.75,0.17592592592592593,0.07407407407407407
live_production_ensemble_reduced,108,0.056408615908380005,0.15140054474699677,0.6573073287286689,-0.8137004197057243,0.5,18,0,0.6481481481481481,1.0,1.0,1.0,1.0,1.0,0.6481481481481481,0.25925925925925924,0.09259259259259259
