as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2024-04-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08363892191998668,0.13324122063931165,0.6922139978059236,-0.24508201141376196,0.14970419330923357,True,True,True,False,True,True
2024-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.0657043160878465,0.6682754359247298,-0.213406965285736,-0.0010327485004060215,True,True,True,True,True,True
2024-05-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.041167660886281085,0.0978079060304885,0.6352063402357275,-0.4878915427118884,0.09878568273879082,True,True,True,True,True,True
2024-05-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09066340108745306,0.13196917130402896,0.7105577268274803,-0.23788021013411398,0.1420928876005535,True,True,True,True,True,True
2024-05-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1005504011926171,0.14163702499088465,0.7164198982946641,-0.22646750913715552,0.16022952659183265,True,True,True,True,True,True
2024-05-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08646553632477981,0.1595400322765896,0.7065446807487832,-0.2492628303229374,0.16180391490303217,True,True,True,True,True,True
2024-05-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0968391250640333,0.13538373240999968,0.6946242676150787,-0.24345018164332544,0.15263987872393942,True,True,True,True,True,True
2024-06-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.06519448682823861,0.6709167926686097,-0.2141795175488599,-0.0008888387240015014,True,True,True,True,True,True
2024-06-28,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04974833188367876,0.09765023833081339,0.6367701757107793,-0.48835583573459473,0.10010650891386016,True,True,True,True,True,True
2024-06-28,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.056011130205653126,0.13314854078867708,0.7120279753330843,-0.23851473442071547,0.14358476892684124,True,True,True,True,True,True
2024-06-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06657703701362633,0.14316004023278828,0.7178464976798369,-0.22675341060662535,0.16170301648772722,True,True,True,True,True,True
2024-06-28,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0506167642188505,0.16002804483271194,0.7058042202845468,-0.25014719671582974,0.1630781077090662,True,True,True,True,True,True
2024-06-28,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.05808090048797419,0.13621838167778846,0.6962370826589794,-0.24407652838740224,0.15400718276894354,False,True,True,False,True,True
2024-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.06416491140048053,0.6727606614418827,-0.21443238231727957,3.9860408622233944e-05,True,True,True,False,True,True
2024-07-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.03137669671483246,0.09713951389511644,0.6383135474083222,-0.48961238333360724,0.10089142751459161,False,True,True,True,True,True
2024-07-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07198922363057901,0.13386443560404457,0.7134711663023268,-0.23845633026828472,0.14483730851839818,True,True,True,False,True,True
2024-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07484610064330396,0.14406948355868215,0.7192466447943209,-0.22702851100674049,0.1625764776512184,True,True,True,False,True,True
2024-07-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06520363838695664,0.1603741662452552,0.7067495923740701,-0.25023087419034407,0.16423557267059563,True,True,True,False,True,True
2024-07-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06841620835918796,0.1367600616316531,0.697820188147131,-0.24442519460948708,0.15491729545655408,True,True,True,False,True,True
2024-08-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.06281884637684129,0.6753187560564474,-0.21452766334180629,0.0011358888092809307,True,True,True,False,True,True
2024-08-30,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07565348788931998,0.09743328724677303,0.6349155349406455,-0.5000166564479451,0.10098177864988371,False,True,True,True,True,True
2024-08-30,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.04136301731995017,0.13432563753746818,0.7101758519822007,-0.24552161549580687,0.14508059534812381,False,True,True,True,True,True
2024-08-30,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.0403041373708847,0.14437116109927697,0.7159088808037403,-0.23475727545351832,0.16226375899716464,False,True,True,True,True,True
2024-08-30,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.05793884447673718,0.16059488436984326,0.7035409181255301,-0.25925368905453716,0.1641460325143609,False,True,True,True,True,True
2024-08-30,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.051565349993379334,0.13737548387072163,0.6946622122599958,-0.25328734254208163,0.15478235367517773,False,True,True,True,True,True
2024-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.061041972525071306,0.6770905913229283,-0.21441317506299895,0.0026581075210478683,True,True,True,False,True,True
2024-09-30,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07845982966935851,0.09532831909830046,0.6323226663466699,-0.5118965280351457,0.09963228476423434,False,True,True,True,True,True
2024-09-30,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.04167797885611047,0.13144935877941644,0.707688708651118,-0.2530743317278097,0.14388834494028532,False,True,True,True,True,True
2024-09-30,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.020514153511416673,0.1412549446309549,0.7133798711017914,-0.24145933243151418,0.16034795209578828,False,True,True,True,True,True
2024-09-30,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.06141693190477494,0.15765321387305098,0.7011384306447712,-0.2692103215920647,0.16275278170448082,False,True,True,True,True,True
2024-09-30,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.04206001786573558,0.1345595358597887,0.692309904266426,-0.26218177801758347,0.15290303245568942,False,True,True,True,True,True
2024-10-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.06180941563528258,0.6788301169250386,-0.21458395505832306,0.0016685437426731376,True,True,True,False,True,True
2024-10-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.18134503735731927,0.096456153572934,0.6297804073735711,-0.5340804154540013,0.10081033425346933,False,True,True,True,True,True
2024-10-31,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07301774375359264,0.13254412100944946,0.7044881429512377,-0.26096377694123474,0.14573690181111346,False,True,True,True,True,True
2024-10-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.08970025693272003,0.14203318101606344,0.7101380116433615,-0.25072356582511124,0.16173557468755234,False,True,True,True,True,True
2024-10-31,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.0989171803542653,0.15852696578115327,0.6980206008389617,-0.28001711277072316,0.1644774281932164,False,True,True,True,True,True
2024-10-31,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.10882704765101836,0.13557275754950424,0.6892417409996133,-0.27368695044349445,0.15444038909423594,False,True,True,True,True,True
2024-11-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.06450725378743999,0.6785005294323516,-0.21318745371676262,-0.00027500025421188685,True,True,True,False,True,True
2024-11-29,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.17627967832138375,0.10374917908475319,0.6293249999486168,-0.5404016409164256,0.10670171185603092,False,True,True,True,True,True
2024-11-29,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.05849853121274511,0.13943659810720602,0.7033864420757778,-0.25878261656971246,0.15160392312533025,False,True,True,True,True,True
2024-11-29,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07481994138784913,0.14933837562388025,0.7089955791320429,-0.24909599857181486,0.16772388803144395,False,True,True,True,True,True
2024-11-29,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.09015853432229887,0.16523501126284215,0.696999777485442,-0.27934685022083205,0.17053986619659683,False,True,True,True,True,True
2024-11-29,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.09947012037817257,0.14324687307420828,0.6882700771795991,-0.27331698147392225,0.1608854922441924,False,True,True,True,True,True
2024-12-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.0661786530763557,0.678932984411655,-0.21208133769931714,-0.0009600976820273943,True,True,True,False,True,True
2024-12-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.6181690527944331,0.10324706933623812,0.6273651670432714,-0.8903429071570665,0.10679359182244708,False,True,True,True,True,True
2024-12-31,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07869641426567653,0.14445575012900452,0.7015515722687857,-0.2616599609976704,0.15621872094678188,False,True,True,True,True,True
2024-12-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.09641176543415805,0.15485198694146834,0.7071205295195873,-0.2527688203792082,0.17242687530139156,False,True,True,True,True,True
2024-12-31,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.10753916130440784,0.170035042339352,0.6952439858681275,-0.2846018441782421,0.1750218417823119,False,True,True,True,True,True
2024-12-31,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.12243788102141463,0.1489369581545922,0.6865629440403891,-0.2792974053144577,0.16579040099479128,False,True,True,True,True,True
2025-01-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.07005433860935108,0.6753613089823616,-0.20882781026493769,-0.0025293550774359986,True,True,True,False,True,True
2025-01-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.21496620247073436,0.11089544670034274,0.6266793202828628,-0.8983301095421588,0.11380263634625522,False,True,True,True,True,True
2025-01-31,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.051536946595105604,0.1535997968789115,0.7037488620783259,-0.253925683691566,0.16285755512105876,False,True,True,True,True,True
2025-01-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.06348895800631134,0.1647692318359396,0.709278181258326,-0.24486124889379024,0.1792244337897662,False,True,True,True,True,True
2025-01-31,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07395031521875728,0.17894758134820765,0.6975186111591094,-0.2771770448680544,0.18168810242856948,False,True,True,True,True,True
2025-01-31,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.08566982566497303,0.15900104152062328,0.6888857327031678,-0.272144335201588,0.172967071551481,False,True,True,True,True,True
2025-02-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.07451462865643008,0.6703518262950837,-0.20105812695532377,-0.004202966298066234,True,True,True,False,True,True
2025-02-28,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.1961997165325428,0.12643617688715586,0.627986469942206,-0.8546623811184382,0.12679817588722017,False,True,True,True,True,True
2025-02-28,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.1340589492822826,0.1681617713278874,0.7044132945320702,-0.22842248381811148,0.17382321341527368,False,True,True,True,True,True
2025-02-28,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.14046785414957597,0.1797395073049493,0.7106799049911308,-0.2194820021163042,0.1906665273670234,False,True,True,True,True,True
2025-02-28,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.13786394187204276,0.1926033236555855,0.6982586907150119,-0.2511873139540166,0.19208192049988243,False,True,True,True,True,True
2025-02-28,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.14548394976616846,0.1739700970364712,0.6896734864650841,-0.24644103043333976,0.1840931813687725,False,True,True,True,True,True
2025-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.078735495364099,0.6654197649013225,-0.19208546148159722,-0.005622425373601018,True,True,True,False,True,True
2025-03-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.15750029340277039,0.14053218862118916,0.6292672216093536,-0.8005611656881675,0.1395300760991822,False,True,True,True,True,True
2025-03-31,ensemble_ridge_gbt_v16,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.10041111124554578,0.18187601576447535,0.7050625219587734,-0.19865979152229984,0.1846019952470359,False,True,True,True,True,True
2025-03-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.10925948593209761,0.19458024146987385,0.7112857557320165,-0.18888514557948866,0.20278295560075804,False,True,True,True,True,True
2025-03-31,ensemble_ridge_gbt_v20_value,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.10659327539485525,0.2055588130769003,0.6989819290121103,-0.22036520342907173,0.20237932502337463,False,True,True,True,True,True
2025-03-31,ensemble_ridge_gbt_v20_best,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.11726110109771562,0.18868039112326757,0.6904439157275467,-0.21511114680739607,0.19613025572544018,False,True,True,True,True,True
2025-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.09057899846202955,0.6605632602778355,-0.18470886615630633,-0.012130263345076166,True,True,True,False,True,True
2025-04-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.038304477503565706,0.14194758781431016,0.62664544813003,-0.75302254075892,0.14159858661114844,False,True,True,True,True,True
2025-04-30,ensemble_ridge_gbt_v16,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02718820541322756,0.18679206118468644,0.7018159040947397,-0.1783571507900501,0.18894385170194397,False,True,True,True,True,True
2025-04-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.016650828737105973,0.20230748568376405,0.7090875008382845,-0.16638816962664515,0.21052718950798838,False,True,True,True,True,True
2025-04-30,ensemble_ridge_gbt_v20_value,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.023784535643874026,0.2103471349251252,0.6958077358597992,-0.1986471433822974,0.20665520050474234,False,True,True,True,True,True
2025-04-30,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.0058135429552115345,0.19668691234714325,0.6873164362035515,-0.19086894776654395,0.20409871599391585,False,True,True,True,True,True
2025-05-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.10192682994423707,0.6557805097286842,-0.17827683249678672,-0.018462783913357362,True,True,True,True,True,True
2025-05-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0714689626553166,0.1385722518917734,0.6221235871819538,-0.7155188924929681,0.138666481063744,True,True,True,True,True,True
2025-05-30,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.045061704863840535,0.19008743382466647,0.6986185073810172,-0.1627335652074242,0.19077053734337665,True,True,True,True,True,True
2025-05-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.03707596862013954,0.2068238992970019,0.7049815800647451,-0.14920589497675274,0.21520731902132315,True,True,True,True,True,True
2025-05-30,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04288042902591894,0.2132142332789096,0.6926812257985953,-0.18177480035273796,0.20842015571613953,True,True,True,True,True,True
2025-05-30,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.028241800588676272,0.20302271316863393,0.684236168310167,-0.1718187342314501,0.20922431248623852,False,True,True,False,True,True
2025-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.112930466116731,0.6510697697584407,-0.17465603843884936,-0.024475917179563864,True,True,True,True,True,True
2025-06-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05172594184461188,0.13753463534167604,0.6176695417774811,-0.6873898735803443,0.13902222346670223,True,True,True,True,True,True
2025-06-30,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0495387294082327,0.1922886091844272,0.6935504299305751,-0.15213252770688923,0.19253179850395835,True,True,True,True,True,True
2025-06-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.03668766243724066,0.21144500719739828,0.7006252865976328,-0.13686472276993022,0.21987241907093424,False,True,True,False,True,True
2025-06-30,ensemble_ridge_gbt_v20_value,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.04441044718411628,0.21600932315692511,0.6884401189199201,-0.17002461630819488,0.21046738395637082,False,True,True,False,True,True
2025-06-30,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.029264858700374936,0.20859175254003542,0.6808911781194182,-0.15837021172156285,0.2141500066026344,False,True,True,False,True,True
2025-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.1232825370549795,0.6464293535816434,-0.1709296577293402,-0.030012786172048098,True,True,True,True,True,True
2025-07-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1201648017386435,0.12808278046206634,0.6132817300643402,-0.6703712389004077,0.12961322978679768,True,True,True,True,True,True
2025-07-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11532985289175927,0.18170250433710777,0.6885588413302217,-0.1523298410271896,0.18291591737758048,True,True,True,True,True,True
2025-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11202403068696823,0.20295045496569625,0.6955839919368043,-0.13661572416253898,0.21166369157463644,True,True,True,True,True,True
2025-07-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11181245089045716,0.20521404359749876,0.6835119140179575,-0.16926319857042116,0.20105665256486138,True,True,True,True,True,True
2025-07-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10484893855353283,0.2001388856207001,0.6760025444200399,-0.15696281944809365,0.20693668055344427,True,True,True,True,True,True
2025-08-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.13311027652350835,0.6418576287601698,-0.1675813949004692,-0.03519647128005721,True,True,True,True,True,True
2025-08-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12183973950765263,0.11878028214302119,0.6089586209434907,-0.6546691421688056,0.12052193397078213,True,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10964839367103364,0.17233382566920263,0.6836419461176007,-0.1519089493213328,0.17413754174130464,True,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1084691674479574,0.1952191845316299,0.6906180812206734,-0.1362189349414693,0.20436300275852398,True,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1054946354579718,0.19612760437320145,0.6786570524800417,-0.16787798369577733,0.19266123565472737,True,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1011093796527702,0.19250428088700622,0.6711868771659733,-0.15550059334783883,0.20045704316124757,True,True,True,True,True,True
2025-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.14237015009642612,0.6373530149607736,-0.16467405252520462,-0.04017027492076896,True,True,True,True,True,True
2025-09-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1249899035199535,0.110060344888251,0.6046987319832147,-0.6430452829613353,0.1115371756697076,True,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10511183828897111,0.16571046452791194,0.678798006750593,-0.15235303921027854,0.16737206613799335,True,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09384292950028798,0.19110054199654147,0.6857258027732166,-0.13260373398808478,0.20057585812473178,True,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1042245620870961,0.18885911828207116,0.6738738368910783,-0.16773286527421338,0.18564106827484333,True,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08406980885221918,0.1888651553320395,0.6664424831235176,-0.15046529040891876,0.19778479924383507,True,True,True,True,True,True
