experiment_mode,model_type,feature,feature_in_baseline,horizon_months,n_benchmarks,mean_n_features,mean_ic,median_ic,mean_hit_rate,mean_oos_r2,mean_mae,mean_delta_ic,median_delta_ic,mean_delta_hit_rate,mean_delta_oos_r2,mean_delta_mae,positive_delta_ic_rate,positive_delta_oos_r2_rate,gate_pass_rate
drop_from_baseline,bayesian_ridge,investment_income_growth_yoy,True,6,8,15.0,0.18843621816907566,0.22248715881103623,0.5506136164627626,-6.798179982541379,0.21627563043362874,-0.03653364969227914,-0.029510170585699644,0.001065755033971362,0.4000192992445509,-0.002916495225635838,0.0,0.5,0.0
drop_from_baseline,bayesian_ridge,yield_slope,True,6,8,15.0,0.17099597089882215,0.2057781803544706,0.5111905002725686,-6.973107958420291,0.23848720047457136,-0.05397389696253266,-0.0626437310296302,-0.038357361156222625,0.22509132336563836,0.019295074815306765,0.125,0.25,0.0
drop_from_baseline,bayesian_ridge,roe_net_income_ttm,True,6,8,15.0,0.14348102180052408,0.160240641039258,0.5479011364305482,-8.134853701372702,0.23604243802227728,-0.0814888460608307,-0.02724146605945263,-0.0016467249982430182,-0.9366544195867719,0.01685031236301266,0.25,0.375,0.0
drop_from_baseline,elasticnet,vol_63d,True,6,8,13.0,0.11959235287144301,0.12967861105998013,0.5600808612217529,-0.9505270036298676,0.16815262448199136,0.01951854716485716,0.024777979995635004,-0.006243154919625536,-0.08544591264529372,0.004074348455128333,0.75,0.25,0.0
drop_from_baseline,elasticnet,real_rate_10y,True,6,8,13.0,0.11638985584602088,0.11817932593399107,0.5674351272524897,-0.8478878160013785,0.1640234840691649,0.016316050139435018,0.009827697154082644,0.0011111111111111183,0.01719327498319534,-5.479195769813108e-05,0.75,0.5,0.0
drop_from_baseline,elasticnet,vmt_yoy,True,6,8,13.0,0.10628098676903108,0.10428971786238175,0.5624305852341905,-0.8480969213897379,0.16284230814080897,0.006207181062445208,0.004532602569682208,-0.0038934309071880224,0.01698416959483595,-0.0012359678860540714,0.5,0.375,0.0
drop_from_baseline,elasticnet,vix,True,6,8,13.0,0.10483149711208628,0.10052647363227825,0.5646056540411379,-0.7998060781115053,0.16297865161747843,0.0047576914055004315,0.0046356428661676885,-0.001718362100240678,0.06527501287306867,-0.00109962440938461,0.5,0.75,0.0
drop_from_baseline,elasticnet,nfci,True,6,8,13.0,0.0928748794544898,0.0854563060960367,0.5680731727932866,-0.8869642405819548,0.16548255495316616,-0.007198926252096055,0.0015813832351924892,0.001749156651908057,-0.02188314959738094,0.0014042789263031576,0.625,0.375,0.0
drop_from_baseline,elasticnet,underwriting_income,True,6,8,13.0,0.08786719145372676,0.06687174343949862,0.5761151996398676,-0.774525982705585,0.16063628434062877,-0.012206614252859094,-0.015078150200238116,0.009791183498488995,0.09055510827898891,-0.003441991686234259,0.375,0.875,0.0
drop_from_baseline,elasticnet,yield_curvature,True,6,8,13.0,0.08425303504599872,0.09218339302905085,0.569975530559022,-0.8695432884372103,0.16524749889260265,-0.01582077066058714,-0.015089895852179618,0.003651514417643442,-0.004462197452636513,0.0011692228657396095,0.5,0.5,0.0
drop_from_baseline,elasticnet,mom_3m,True,6,8,13.0,0.08151401540344214,0.09393491290530707,0.5824116431421935,-0.7070984609555817,0.15808919903103724,-0.018559790303143718,-0.005742589840742423,0.016087627000814862,0.1579826300289922,-0.005989076995825774,0.5,0.875,0.0
drop_from_baseline,elasticnet,mom_12m,True,6,8,13.0,0.07824311676465953,0.08658270692417487,0.5622924323754495,-0.7201119279450524,0.15753225530902654,-0.021830688941926323,-0.014250061597946923,-0.00403158376592911,0.14496916303952143,-0.006546020717836467,0.125,0.75,0.0
drop_from_baseline,elasticnet,investment_income_growth_yoy,True,6,8,13.0,0.0680854714293179,0.06354740572591086,0.5517150523388664,-0.9884009754834472,0.16774204229733358,-0.031988334277267966,-0.002483332242855436,-0.014608963802512177,-0.12331988449887338,0.0036637662704705545,0.375,0.25,0.0
drop_from_baseline,elasticnet,mom_6m,True,6,8,13.0,0.06625060294507364,0.06457427678271951,0.5622336758010382,-0.8021091562968792,0.16111476979733996,-0.033823202761512225,-0.02737335608577806,-0.004090340340340344,0.06297193468769469,-0.002963506229523044,0.25,0.75,0.0
drop_from_baseline,elasticnet,roe_net_income_ttm,True,6,8,13.0,0.0627766118065135,0.037305908373226414,0.5704293714967339,-0.9192891006017094,0.16653768208224418,-0.03729719390007234,-0.04363245593015003,0.004105355355355347,-0.05420800961713548,0.0024594060553811553,0.125,0.375,0.0
drop_from_baseline,elasticnet,credit_spread_hy,True,6,8,13.0,0.06225834487957831,0.06678941255200467,0.5612095159675805,-0.8197299916293939,0.16428010952606154,-0.03781546082700754,-0.03836053022614706,-0.005114500173798095,0.04535109935518,0.000201833499198497,0.0,0.5,0.0
drop_from_baseline,elasticnet,yield_slope,True,6,8,13.0,0.033289994567039016,0.009001396278265444,0.5501283755292294,-1.0478515589325545,0.17127168500380127,-0.06678381113954684,-0.07219284118990184,-0.016195640612149176,-0.18277046794798077,0.007193408976938251,0.125,0.25,0.0
drop_from_baseline,gbt,mom_6m,True,6,8,10.0,0.14142884933384642,0.14695516802527958,0.6034626277131021,-1.2221100205334476,0.1659700747751058,0.021936258433204833,0.024607812747781364,0.009424082526549304,-0.1208270371622048,0.0005267339370459735,0.625,0.375,0.0
drop_from_baseline,gbt,vol_63d,True,6,8,10.0,0.13628714220966687,0.11890819502928324,0.5975974883802208,-1.110817988399278,0.1635067256442337,0.016794551309025282,0.01478112848091105,0.003558943193668035,-0.009535005028034976,-0.0019366151938261314,0.75,0.625,0.0
drop_from_baseline,gbt,mom_3m,True,6,8,10.0,0.13317317683349184,0.12994647777713908,0.6011459562028821,-0.5558633335744961,0.15401620754927087,0.013680585932850264,0.024115061857156006,0.007107411016329418,0.5454196497967467,-0.011427133288788974,0.625,0.5,0.0
drop_from_baseline,gbt,vix,True,6,8,10.0,0.13161720548491435,0.11313909980452067,0.5902592511866704,-1.1697499444916128,0.16780663851129524,0.012124614584272766,0.01285785782566757,-0.0037792939998822495,-0.06846696112037001,0.0023632976732353983,0.625,0.125,0.0
drop_from_baseline,gbt,vmt_yoy,True,6,8,10.0,0.12693517069115823,0.12481940318397661,0.5901740260184283,-1.1713456629526358,0.16655252430001266,0.007442579790516646,0.01238164887636091,-0.0038645191681244973,-0.0700626795813929,0.0011091834619528056,0.625,0.625,0.0
drop_from_baseline,gbt,nfci,True,6,8,10.0,0.1225245339663559,0.11924921788461088,0.5969950002184348,-1.176810257436232,0.16957832223889346,0.003031943065714327,0.017639553891862947,0.002956455031881966,-0.07552727406498921,0.004134981400833633,0.75,0.375,0.0
drop_from_baseline,gbt,real_rate_10y,True,6,8,10.0,0.11268875985754517,0.11522964736623864,0.5888617863594143,-1.1133317275921892,0.16747425828293783,-0.006803831043096402,-0.004755432461733586,-0.0051767588271383475,-0.012048744220946456,0.002030917444877968,0.5,0.5,0.0
drop_from_baseline,gbt,mom_12m,True,6,8,10.0,0.1005840874519553,0.09419694161390232,0.5669756544970017,-1.1496432366101264,0.1645171447088496,-0.01890850344868627,-0.02578813821406989,-0.027062890689551047,-0.04836025323888332,-0.0009261961292102716,0.25,0.375,0.0
drop_from_baseline,gbt,credit_spread_hy,True,6,8,10.0,0.09451992492129334,0.09801609046675376,0.578972186133002,-1.1679288451366858,0.1704225192275845,-0.024972665979348226,-0.009026412843841413,-0.015066359053550749,-0.0666458617654431,0.004979178389524646,0.375,0.375,0.0
drop_from_baseline,gbt,yield_curvature,True,6,8,10.0,0.07144585199285963,0.07647137984707789,0.5895690852142466,-1.3889012297419432,0.1718052584404216,-0.04804673890778194,-0.04211292719573043,-0.004469459972306286,-0.28761824637070027,0.0063619176023617455,0.375,0.25,0.0
drop_from_baseline,gbt,yield_slope,True,6,8,10.0,0.05793900742868769,0.056112153060022846,0.5459565162885845,-1.3894888376930794,0.1769323444865335,-0.061553583471953874,-0.04911727544894444,-0.04808202889796819,-0.28820585432183643,0.011489003648473665,0.125,0.0,0.0
drop_from_baseline,ridge,vmt_yoy,True,6,8,13.0,0.12465082800591654,0.13572257784781502,0.5237187210930094,-1.065811304063772,0.16523773127027774,0.027908289365496206,0.01567804222018547,0.00415400219954299,-0.02115884457129938,-0.00031749475818051986,0.875,0.375,0.0
drop_from_baseline,ridge,mom_6m,True,6,8,13.0,0.12406467169962074,0.1544618481687779,0.5358429254681627,-1.0183498775560873,0.1619821786137477,0.027322133059200414,0.006771178432413441,0.01627820657469614,0.02630258193638549,-0.0035730474147105465,0.75,0.5,0.0
drop_from_baseline,ridge,real_rate_10y,True,6,8,13.0,0.11832736768102332,0.12508706740205788,0.5150523744807426,-1.1430994871280158,0.16593740563459325,0.021584829040602986,0.02734254048211695,-0.004512344412723926,-0.09844702763554317,0.0003821796061350066,0.875,0.625,0.0
drop_from_baseline,ridge,mom_3m,True,6,8,13.0,0.10500208281701358,0.12999996436851358,0.5644750989129548,-0.8338482652706481,0.15866812788949639,0.008259544176593244,-0.005691667171743069,0.044910380019488196,0.21080419422182453,-0.0068870981389618675,0.5,0.875,0.0
drop_from_baseline,ridge,vol_63d,True,6,8,13.0,0.10291765029806253,0.13764524985741255,0.5120862893253785,-1.1271719120160473,0.17007956363449578,0.006175111657642205,0.006394289220273035,-0.007478429568088023,-0.0825194525235746,0.004524337606037508,0.75,0.25,0.0
drop_from_baseline,ridge,mom_12m,True,6,8,13.0,0.08943520166037357,0.11092396708384575,0.5313290258949651,-1.016466206883972,0.16122734928943855,-0.007307336980046767,-0.006590996465576861,0.011764307001498636,0.028186252608500717,-0.004327876739019718,0.375,0.75,0.0
drop_from_baseline,ridge,vix,True,6,8,13.0,0.08296927855193441,0.10462074978204011,0.5163243509163812,-1.0960232850795042,0.1655963709792483,-0.01377326008848592,-0.013586156774925105,-0.003240367977085254,-0.05137082558703154,4.1144950790012597e-05,0.25,0.75,0.0
drop_from_baseline,ridge,yield_curvature,True,6,8,13.0,0.07526084682040851,0.11058431949011695,0.5489566487740112,-1.1201692485583286,0.16451201439145868,-0.021481691820011826,0.010045270386826372,0.02939192988054469,-0.07551678906585582,-0.0010432116369995907,0.625,0.5,0.0
drop_from_baseline,ridge,investment_income_growth_yoy,True,6,8,13.0,0.07135095430881919,0.0853733157902696,0.5116943485230961,-1.066974211616058,0.16754025750588103,-0.025391584331601144,-0.01406730534543333,-0.007870370370370361,-0.022321752123585392,0.0019850314774227593,0.5,0.25,0.0
drop_from_baseline,ridge,nfci,True,6,8,13.0,0.06710647347941692,0.08858449617462899,0.5135026273901986,-0.9482065956217258,0.16743957965446632,-0.02963606516100341,-0.03342293295191497,-0.006062091503267961,0.09644586387074702,0.00188435362600807,0.125,0.625,0.0
drop_from_baseline,ridge,credit_spread_hy,True,6,8,13.0,0.0632381222949406,0.07459104954040634,0.5257895252937947,-1.135557136800177,0.16536525718914413,-0.033504416345479744,-0.032117461141415234,0.006224806400328214,-0.09090467730770402,-0.0001899688393141516,0.125,0.5,0.0
drop_from_baseline,ridge,combined_ratio_ttm,True,6,8,13.0,0.06193652746361704,0.066003384402188,0.5126983245104687,-0.756551387567908,0.16228869968060178,-0.0348060111768033,-0.027722361308880616,-0.006866394382997798,0.2881010719245647,-0.0032665263478564854,0.25,0.75,0.0
drop_from_baseline,ridge,roe_net_income_ttm,True,6,8,13.0,0.05347059283208042,0.040930429589896046,0.5150419394726795,-1.216641423351209,0.17374877562820912,-0.04327194580833991,-0.028445322386493416,-0.004522779420787014,-0.17198896385873635,0.008193549599750858,0.375,0.375,0.0
drop_from_baseline,ridge,yield_slope,True,6,8,13.0,0.03795294728777041,0.05798712288275855,0.5027639095452189,-1.6319277590186374,0.17801428362038652,-0.058789591352649925,-0.07215604424509328,-0.016800809348247688,-0.5872752995261646,0.012459057591928245,0.125,0.125,0.0
single_feature,bayesian_ridge,combined_ratio_ttm,True,6,8,1.0,0.2635499858072332,0.30830125919306767,0.6367186375179734,-0.7481478893087573,0.13996719969056942,0.03858011794587844,0.0559163209582442,0.08717077608918217,6.450051392477173,-0.07922492596869518,0.625,1.0,0.5
single_feature,bayesian_ridge,underwriting_income_3m,False,6,8,1.0,0.16977960698608824,0.14275634883696423,0.5624802720177483,-0.6547343077548985,0.14995233319631388,-0.05519026087526657,-0.07307970497587608,0.012932410588957083,6.543464974031032,-0.06923979246295071,0.375,1.0,0.0
