universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
balanced_core7,VHT,6,baseline,last_value,sign_hold_vs_sell,186,0.6129032258064516,0.02544549577591733,0.0,4.732862214320623,0.3655913978494624,0.05609705137888366,0.02544549577591733,0.0060934543222578245,-0.013258587131401671,0.3120517651675929
balanced_core7,VHT,6,baseline,last_value,tiered_25_50_100,186,0.28225806451612906,0.013290157192503083,0.0,2.4719692378055735,0.2956989247311828,0.0682523899622979,0.013290157192503083,-0.006061884261156412,-0.02541392571481591,0.16298432727730408
balanced_core7,VHT,6,baseline,zero,sign_hold_vs_sell,186,0.0,0.0,0.0,0.0,0.0,0.08154254715480098,0.0,-0.0193520414536595,-0.038704082907319,0.0
balanced_core7,VHT,6,baseline,zero,tiered_25_50_100,186,0.0,0.0,0.0,0.0,0.0,0.08154254715480098,0.0,-0.0193520414536595,-0.038704082907319,0.0
balanced_core7,VHT,6,model,elasticnet,sign_hold_vs_sell,186,0.43548387096774194,0.02555009612040908,0.0,4.752317878396089,0.2956989247311828,0.055992451034391905,0.02555009612040908,0.006198054666749586,-0.013153986786909913,0.31333453530590094
balanced_core7,VHT,6,model,elasticnet,tiered_25_50_100,186,0.15994623655913978,0.011075320130149738,0.0,2.060009544207851,0.21505376344086022,0.07046722702465125,0.011075320130149738,-0.008276721323509761,-0.027628762777169257,0.13582259221218915
balanced_core7,VHT,6,model,ridge,sign_hold_vs_sell,186,0.3763440860215054,0.02126990014339377,0.0,3.9562014266712415,0.25806451612903225,0.060272647011407214,0.02126990014339377,0.001917858689734275,-0.01743418276392522,0.26084419588972163
balanced_core7,VHT,6,model,ridge,tiered_25_50_100,186,0.16666666666666666,0.008251720751855224,0.0,1.5348200598450719,0.22043010752688172,0.07329082640294576,0.008251720751855224,-0.011100320701804271,-0.030452362155463764,0.1011952782906094
balanced_core7,VHT,6,model,bayesian_ridge,sign_hold_vs_sell,186,0.45161290322580644,0.03342974881857129,0.0,6.21793328025426,0.3172043010752688,0.0481127983362297,0.03342974881857129,0.014077707364911787,-0.005274334088747709,0.40996694345478324
balanced_core7,VHT,6,model,bayesian_ridge,tiered_25_50_100,186,0.18951612903225806,0.015101297133942733,0.0,2.8088412669133485,0.24731182795698925,0.06644125002085825,0.015101297133942733,-0.004250744319716761,-0.023602785773376257,0.1851953079816641
balanced_core7,VHT,6,model,gbt,sign_hold_vs_sell,186,0.5913978494623656,0.03074904775583889,0.0,5.719322882586034,0.3870967741935484,0.0507934993989621,0.03074904775583889,0.011397006302179392,-0.007955035151480105,0.3770920682360421
balanced_core7,VHT,6,model,gbt,tiered_25_50_100,186,0.1881720430107527,0.00861315672634876,0.0,1.6020471511008694,0.22043010752688172,0.07292939042845223,0.00861315672634876,-0.010738884727310738,-0.030090926180970232,0.10562776154143773
