horizon_months,model_name,target_kind,n_obs,fold_count,n_features,target_mae,target_rmse,growth_mae,growth_rmse,future_bvps_mae,future_bvps_rmse,directional_hit_rate,spearman_ic,mean_predicted_growth,mean_realized_growth,target_variant,feature_block
1,trailing_3m_growth,growth,186,31,0,0.017934653600775938,0.029064109328107535,0.017934653600775938,0.029064109328107535,0.8168275462095672,1.8779648733014929,0.7311827956989247,0.07423437317392033,0.012799911704489585,0.011555575274616441,persistent,baseline
1,seasonal_month_drift,growth,186,31,0,0.017646317926986996,0.028830725573490364,0.017646317926986996,0.028830725573490364,0.7877010063020917,1.842258773647359,0.7956989247311828,-0.014990171268267126,0.011785643726052659,0.011555575274616441,persistent,baseline
1,ridge_bridge,growth,186,31,9,0.01686432219230334,0.02797556898776388,0.01686432219230334,0.02797556898776388,0.7576632670359625,1.8004002628552715,0.7526881720430108,-0.0246455529187977,0.00899613793486784,0.011555575274616441,persistent,bvps_lags
1,elastic_net_bridge,growth,186,31,9,0.02094599067138046,0.02933799901576461,0.02094599067138046,0.02933799901576461,0.9190671090110341,1.6665409684683654,0.6344086021505376,0.048850057578710325,0.00695202253886216,0.011555575274616441,persistent,bvps_lags
1,ridge_bridge,growth,186,31,11,0.022784193695032692,0.05054030412442882,0.022784193695032692,0.05054030412442882,1.0941349065102377,2.9802345499510823,0.7258064516129032,-0.015619449016033455,0.0031117761716716414,0.011555575274616441,persistent,accounting_core
1,elastic_net_bridge,growth,186,31,11,0.021073737480961027,0.03365655288278943,0.021073737480961027,0.03365655288278943,0.8949684021984622,1.9342508661081639,0.7473118279569892,0.035851721999729594,0.011011301387840674,0.011555575274616441,persistent,accounting_core
1,ridge_bridge,growth,186,31,6,0.024145364939595498,0.05750390533932362,0.024145364939595498,0.05750390533932362,1.1758515080699683,3.3698805363938984,0.7311827956989247,-0.03842341565301717,0.0018303177359428556,0.011555575274616441,persistent,logical_interactions
1,elastic_net_bridge,growth,186,31,6,0.016721882532807285,0.028196825585874264,0.016721882532807285,0.028196825585874264,0.7537198115938352,1.8375132836027206,0.7795698924731183,0.1564275245871487,0.01190533118115783,0.011555575274616441,persistent,logical_interactions
1,ridge_bridge,growth,186,31,26,0.031172322135117232,0.09740836966437592,0.031172322135117232,0.09740836966437592,1.563197966067363,5.570886547253449,0.7311827956989247,-0.012057494789942606,-0.00529391756371543,0.011555575274616441,persistent,bridge_combined
1,elastic_net_bridge,growth,186,31,26,0.024874414088365375,0.03419475310126223,0.024874414088365375,0.03419475310126223,0.9516187083151076,1.6140931719222809,0.6290322580645161,0.1529691499330968,0.0055779072922083955,0.011555575274616441,persistent,bridge_combined
3,no_change_bvps,growth,180,30,0,0.041870320940379714,0.05113367447020089,0.041870320940379714,0.05113367447020089,1.7459322222222227,2.7583533810953234,0.12222222222222222,,0.0,0.0344941249048133,persistent,baseline
3,drift_bvps_growth,growth,180,30,0,0.02813379024674618,0.03957551733589738,0.02813379024674618,0.03957551733589738,1.2298392379173844,2.220438566801296,0.8555555555555555,0.011290398943527022,0.028124098353142894,0.0344941249048133,persistent,baseline
3,trailing_3m_growth,growth,180,30,0,0.029047862256337688,0.03940222619270476,0.029047862256337688,0.03940222619270476,1.2123320392104067,2.164864668852675,0.7777777777777778,0.4279110610533036,0.025376842776681948,0.0344941249048133,persistent,baseline
