benchmark,predicted_relative_return,prediction_std,signal_to_noise,ic,hit_rate,signal,prob_outperform,confidence_tier,calibrated_prob_outperform,ci_lower,ci_upper,ci_width,ci_empirical_coverage,ci_n_calibration,ci_trailing_empirical_coverage,ci_trailing_coverage_gap,ci_trailing_n,classifier_raw_prob_actionable_sell,classifier_prob_actionable_sell,classifier_history_obs,classifier_shadow_tier,classifier_weight,classifier_weighted_contribution,benchmark_role
VOO,-0.011027609903183482,0.0,0.0,-0.00796791667717403,0.5482456140350878,NEUTRAL,0.5,LOW,0.6609626097568503,-0.2709119044797099,0.24885668467334296,0.5197685891530529,0.9122807017543859,114,0.5833333333333334,-0.21666666666666667,12,0.8104282468397425,0.5725035374155046,114,LOW,0.1215988146190886,0.0696157515149604,Buy candidate
VXUS,0.04340767759686763,0.0,0.0,-0.013820285173265095,0.6435185185185186,NEUTRAL,0.5,LOW,0.6792901362912178,-0.30437625725593775,0.39119161244967304,0.6955678697056108,0.9444444444444444,108,0.5833333333333334,-0.21666666666666667,12,0.8557316332138291,0.5935830852980782,108,LOW,0.09375,0.05564841424669484,Buy candidate
VWO,-0.007097289373263451,0.0,0.0,0.038354219015227564,0.6055555555555556,NEUTRAL,0.5,LOW,0.7686362689009576,-0.3020662985088234,0.28787171976229653,0.5899380182711199,0.9166666666666666,180,0.5833333333333334,-0.21666666666666667,12,0.8894595526304637,0.4099307426341057,180,LOW,0.10000938641196082,0.04099692204223634,Buy candidate
VMBS,0.015505827394915704,0.0,0.0,0.118230869224792,0.7375,OUTPERFORM,0.5,LOW,0.6771311548918089,-0.2048453482490776,0.23585700303890902,0.4407023512879866,0.825,120,0.75,-0.050000000000000044,12,0.8615979797166873,0.3274335768255601,120,MODERATE,0.1269920269930413,0.04158145362665959,Forecast only
BND,0.031202464712714935,0.0,0.0,0.18992948229681825,0.6634615384615385,OUTPERFORM,0.5,LOW,0.748060212701113,-0.18769736271763382,0.2501022921430637,0.4377996548606975,0.8589743589743589,156,0.75,-0.050000000000000044,12,0.9195106788036906,0.2551461801506421,156,HIGH,0.1496966124647101,0.038194518851861786,Buy candidate
GLD,-0.07222911139359169,0.0,0.0,0.1739269694952852,0.6138888888888889,UNDERPERFORM,0.5,LOW,0.5405352365983047,-0.38940161903085263,0.2449433962436693,0.6343450152745219,0.9166666666666666,180,0.4166666666666667,-0.38333333333333336,12,0.9273332091218652,0.49404798931779914,180,LOW,0.14114549328580475,0.06973264715912075,Forecast only
DBC,-0.1435400776958167,0.0,0.0,0.15052183394259658,0.6845238095238095,UNDERPERFORM,0.5,LOW,0.23842543688331813,-0.5929087212277573,0.30582856583612394,0.8987372870638812,0.9880952380952381,168,0.5,-0.30000000000000004,12,0.9792777469587319,0.5845999471817157,168,LOW,0.14480067122032883,0.08465046474728122,Forecast only
VDE,-0.14067887200112614,0.0,0.0,0.05808238993422059,0.5806451612903226,UNDERPERFORM,0.5,LOW,0.3907792703625733,-0.47341204335218756,0.19205429934993526,0.6654663427021228,0.8870967741935484,186,0.4166666666666667,-0.38333333333333336,12,0.8910097388006127,0.39933580790552553,186,MODERATE,0.12200699500506562,0.0487217619204733,Forecast only
