subset_label,bucket,benchmark,n_obs,n_features,ic,hit_rate,mae,oos_r2
B_plus_E__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VNQ,251,13,0.19261665598397829,0.6111111111111112,0.17699932850949848,-0.8871536410804641
B_plus_E__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VXUS,175,13,-0.11490020993038129,0.6372549019607843,0.1856753101737695,-0.6885201712482141
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,VTI,291,13,-0.0642075867139765,0.4594594594594595,0.18047781396642987,-2.0951281763092995
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,VOO,180,13,0.014299840010349821,0.4444444444444444,0.19888619411119096,-1.507792575173851
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,VFH,259,13,-0.031972969509276535,0.478494623655914,0.16356422923934413,-1.0786212676411497
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,BND,221,13,0.07710322943213985,0.6733333333333333,0.1337502669264198,-0.6198697559724939
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,VHT,259,13,0.18905705997979402,0.6021505376344086,0.14252248849664445,-0.6419063272727359
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,GLD,250,13,0.1854832992686222,0.6388888888888888,0.16752878182768627,-0.5560917751662973
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,VNQ,251,13,0.2000479560041143,0.6,0.16687166885182705,-0.817540137366576
B_plus_E__investment_book_yield__underwriting_income,group_e_subset,VXUS,175,13,-0.11335582613815168,0.6274509803921569,0.17881829761743062,-0.5844290994245638
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VTI,291,13,0.03666041530673879,0.4954954954954955,0.175086077313179,-1.2410993792886278
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VOO,180,13,0.0467308228770721,0.4722222222222222,0.17179269365573066,-0.7935973328888584
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VFH,259,13,-0.028433681253064867,0.478494623655914,0.15808822186754967,-0.9580181435606392
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,BND,221,13,0.011399653940552512,0.6666666666666666,0.1320770920635145,-0.5028641369575786
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VHT,259,13,0.09539038565319778,0.5752688172043011,0.14335371794569782,-0.5080702188156616
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,GLD,250,13,0.18766758491385874,0.6166666666666667,0.1688633355578379,-0.5558884406346707
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VNQ,251,13,0.1707084565080186,0.5944444444444444,0.16825527530804976,-0.7926559608997263
B_plus_E__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VXUS,175,13,-0.09726639311240413,0.6666666666666666,0.17602377981207823,-0.5502708823069289
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,13,0.05174316897861151,0.527027027027027,0.17780577703904435,-1.3298657426893201
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,13,-0.08391929072097101,0.3611111111111111,0.2042610775101117,-1.5250723153295533
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,13,0.005857783998271848,0.489247311827957,0.1657789859940333,-1.030504952015396
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,13,-0.005862714435377747,0.6733333333333333,0.13461169334985043,-0.5656869041103021
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,13,0.09766106892430314,0.5698924731182796,0.1505899593351006,-0.6930918221862248
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,13,0.13827157974426849,0.6,0.17779429051605322,-0.6989159444502204
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,13,0.17880660991893793,0.6,0.1760542128541228,-0.8628986607907949
B_plus_E__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,13,-0.11311832896700642,0.6078431372549019,0.1822297295892027,-0.6212831688751679
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,VTI,291,14,0.048115985907613366,0.481981981981982,0.18089291523718076,-1.663115831179034
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,VOO,180,14,0.06746869129477166,0.39814814814814814,0.18130997647940725,-1.0880398545400047
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,VFH,259,14,0.06796025207302786,0.521505376344086,0.15464110991434749,-0.830344610889844
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,BND,221,14,0.10196262860957578,0.6333333333333333,0.14025208646434953,-0.7530940141211704
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,VHT,259,14,0.19438947471885124,0.5913978494623656,0.14195074861016452,-0.5488863312154424
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,GLD,250,14,0.1746938834276665,0.5722222222222222,0.17554157776426027,-0.7844988783309554
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,VNQ,251,14,0.24034060383812514,0.5833333333333334,0.1582264959673825,-0.6407134429337846
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m,group_e_subset,VXUS,175,14,-0.11533545448825602,0.6078431372549019,0.18520447442345211,-0.6813005450193161
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,VTI,291,14,0.0050438097786649465,0.4864864864864865,0.16776470824059136,-1.1001226967601334
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,VOO,180,14,0.03297420873176543,0.42592592592592593,0.21235329360595537,-2.043391055318895
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,VFH,259,14,-0.01092300432043142,0.5376344086021505,0.1638487407687382,-1.0181533177836255
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,BND,221,14,0.11808294227066453,0.6733333333333333,0.12594744296803553,-0.4027205589319949
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,VHT,259,14,0.14600879419098467,0.5806451612903226,0.14006938624618312,-0.48294552110032885
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,GLD,250,14,0.26559136888094315,0.6166666666666667,0.16522946196106655,-0.5072225545821236
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,VNQ,251,14,0.26708090509805166,0.6555555555555556,0.15357737469062374,-0.5255573391906077
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield,group_e_subset,VXUS,175,14,-0.07605329976485746,0.696078431372549,0.16610372639368215,-0.40233119010230856
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,VTI,291,14,0.06402223369669105,0.4954954954954955,0.17368547873023388,-1.521049232392968
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,VOO,180,14,0.08388076735206743,0.4074074074074074,0.1882511629383464,-1.2035350959937956
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,VFH,259,14,0.012107652246801829,0.521505376344086,0.1620353764582463,-0.9865122628948879
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,BND,221,14,0.1169091323168689,0.66,0.13830279351515873,-0.7059766231368154
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,VHT,259,14,0.1760353539336238,0.5752688172043011,0.14398380654931764,-0.6453364797008763
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,GLD,250,14,0.19473345290442312,0.6,0.17236836315883944,-0.6460493850593165
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,VNQ,251,14,0.25541798078254135,0.5944444444444444,0.16212533406667162,-0.7245615466066662
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income,group_e_subset,VXUS,175,14,-0.09770200715705342,0.6764705882352942,0.17137977320535464,-0.4744411152621615
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.08621713838629859,0.5,0.17138947085435755,-1.0285372957334853
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,0.06594810310834404,0.4074074074074074,0.19147566333812596,-1.1291854444411027
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,0.015641467458189666,0.5268817204301075,0.15424352666845115,-0.8819070914020455
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,BND,221,14,0.08772563274472805,0.6933333333333334,0.12621259592950204,-0.3513087512914297
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.14132569473123757,0.5752688172043011,0.14167539889652817,-0.48015959716458556
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.1097867891768898,0.5833333333333334,0.1833468236586255,-0.754735159660681
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.18951245332727418,0.6166666666666667,0.16368061381501917,-0.6728378408521738
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.0667903819627199,0.7254901960784313,0.1679151157369227,-0.44242425632285487
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,VTI,291,14,0.006831719054555934,0.4954954954954955,0.1826436738300233,-1.9340947856077202
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,VOO,180,14,0.04635814083666133,0.4444444444444444,0.18508393178769572,-1.087754983977991
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,VFH,259,14,0.02510183241840946,0.5376344086021505,0.16044217508128322,-0.9122095598461413
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,BND,221,14,0.06761995752583459,0.6733333333333333,0.13510578903539677,-0.6187394116829508
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,VHT,259,14,0.1836032697659975,0.5913978494623656,0.14942368737818482,-0.6861705894000232
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,GLD,250,14,0.05775400324538361,0.5555555555555556,0.18173772976097302,-0.7713972647524487
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,VNQ,251,14,0.18101779068915555,0.5833333333333334,0.16698842379361217,-0.7732241923888576
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield,group_e_subset,VXUS,175,14,-0.13731420998322086,0.6372549019607843,0.17866091088887365,-0.6234265681591638
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,VTI,291,14,0.02218992369213423,0.5,0.17762369112219328,-1.7362257454481043
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,VOO,180,14,0.04142095385888933,0.4537037037037037,0.1791125804174298,-1.02904423832118
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,VFH,259,14,0.025837169445834807,0.5161290322580645,0.166008046528027,-1.025043285486142
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,BND,221,14,0.037684011043522966,0.6666666666666666,0.13329990372207048,-0.5729257767008071
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,VHT,259,14,0.19277229037888982,0.5913978494623656,0.14281542979829784,-0.6028147845255352
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,GLD,250,14,0.12381647473956775,0.5888888888888889,0.1821421123460568,-0.891024125529601
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,VNQ,251,14,0.22946231621647917,0.5944444444444444,0.1636551481224573,-0.7674778540708207
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income,group_e_subset,VXUS,175,14,-0.10797036734598765,0.6176470588235294,0.18790280456695632,-0.7225661914752055
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.10765966672189034,0.5315315315315315,0.1795416517406222,-1.3713121818598046
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,0.1046111094209178,0.4166666666666667,0.17678985130036384,-0.9192624830754343
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,0.05605505155193729,0.489247311827957,0.17010119834057458,-1.1161807025998898
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,BND,221,14,-0.028656454883847694,0.66,0.1388184157225182,-0.6336439731523447
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.16149771238056215,0.5645161290322581,0.1440302428956121,-0.5222887731023325
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.07506490983828716,0.5722222222222222,0.18947061874420407,-0.9615798431496123
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.18273304872428026,0.5833333333333334,0.17053838844805913,-0.7923755917401332
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.11127988035400063,0.6372549019607843,0.181489712329562,-0.5804448847728514
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,VTI,291,14,0.009218652365845867,0.4774774774774775,0.1698808474338736,-1.2377085481630261
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,VOO,180,14,0.06392803241985043,0.4537037037037037,0.1967065209754995,-1.4765804782164915
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,VFH,259,14,-0.014224765988924783,0.5268817204301075,0.16561600092751214,-1.0463565844229925
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,BND,221,14,0.07196797146396798,0.6866666666666666,0.13089123017199208,-0.5487611756826956
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,VHT,259,14,0.169684232362987,0.5752688172043011,0.14510685058304967,-0.647223619204303
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,GLD,250,14,0.1419596413349842,0.6,0.18260772473286851,-0.8014543341331708
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,VNQ,251,14,0.21879888244277057,0.6055555555555555,0.16027198576915352,-0.6689004743265954
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income,group_e_subset,VXUS,175,14,-0.11800614749791416,0.6274509803921569,0.17951324760859727,-0.5839548876219451
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.03748766991443294,0.4954954954954955,0.17276334606896612,-1.1198722992957784
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,0.07768915267907812,0.46296296296296297,0.17052764222972272,-0.77007970196757
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,-0.02327909727623171,0.489247311827957,0.16232952520726826,-1.0502395777253928
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,BND,221,14,0.0101143557006898,0.68,0.13116313706752386,-0.47144621819383903
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.14205742463093984,0.5752688172043011,0.14162639172130642,-0.47383565199481237
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.19412404796440352,0.6166666666666667,0.17275964073113623,-0.6131467878727435
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.1852030619905298,0.6333333333333333,0.16563366108526228,-0.7240374221750101
B_plus_E__investment_income_growth_yoy__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.06509963302294672,0.7254901960784313,0.1682214734044424,-0.4402780765878538
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.08054113148507264,0.5180180180180181,0.17183080870595835,-1.125066357858397
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,0.04496288301519757,0.39814814814814814,0.18839990590079267,-1.155705217319995
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,-0.015295211877511924,0.5,0.1667047520759105,-1.0746741678137295
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,14,-0.006184749532859027,0.6866666666666666,0.13369581574173486,-0.5332588642912517
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.14723486100294636,0.5698924731182796,0.14589669068278638,-0.5943332372245795
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.08922019719228012,0.6,0.18278597831165955,-0.8016276476338959
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.18226616898963452,0.6,0.17416611015389713,-0.9022058582805332
B_plus_E__investment_income_growth_yoy__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.10005545446321058,0.7058823529411765,0.1705143306162455,-0.4369914206650518
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VTI,291,14,0.015611493749552985,0.4774774774774775,0.1796799098668073,-1.768002887964876
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VOO,180,14,-0.004150336770747982,0.4351851851851852,0.19021821036982253,-1.307843815265732
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VFH,259,14,0.03204062614655237,0.478494623655914,0.1525633036698658,-0.8196372342928075
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,BND,221,14,0.13342912491332493,0.62,0.140466959513326,-0.8120672773511568
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VHT,259,14,0.1706446451391334,0.5913978494623656,0.1405063857964662,-0.5757779347356278
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,GLD,250,14,0.10774396133125573,0.5388888888888889,0.17633999975058082,-0.7517914031510795
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VNQ,251,14,0.2664642936067848,0.6166666666666667,0.1596221144327016,-0.666124954027357
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VXUS,175,14,-0.13751787311602395,0.6274509803921569,0.17676533150289736,-0.5898562292023573
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VTI,291,14,0.0026584753470925704,0.4594594594594595,0.18112423899304006,-1.8348100940318832
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VOO,180,14,-0.0967444599599973,0.39814814814814814,0.1838302891364005,-1.1083859427550515
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VFH,259,14,0.0182199293377688,0.4731182795698925,0.16071999646705815,-0.9592888450826744
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,BND,221,14,0.10298337522732517,0.6266666666666667,0.14191357900013202,-0.8157070208283022
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VHT,259,14,0.1750728338528217,0.5913978494623656,0.14173817158542937,-0.6319468111231827
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,GLD,250,14,0.1666866516315553,0.5611111111111111,0.17403891045038508,-0.7517892959951231
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VNQ,251,14,0.27731407908122346,0.6055555555555555,0.1567718543269757,-0.6517611034401263
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VXUS,175,14,-0.11384207276355644,0.6078431372549019,0.18777587664799872,-0.7382484707316739
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.10724455534132363,0.5135135135135135,0.1900744424870434,-1.5689754206920967
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,-0.05952495183550164,0.3611111111111111,0.18550566370373187,-1.036871132012962
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,-0.011866641310154729,0.478494623655914,0.1807958381925042,-1.4754887120474836
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,BND,221,14,0.06234201076383309,0.6466666666666666,0.13191552955691052,-0.4981098652949538
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.15747014020575395,0.5645161290322581,0.14708490671078103,-0.5812932404444129
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.11389146852982655,0.5722222222222222,0.17857241843229987,-0.7970949521519168
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.21381192034442995,0.5777777777777777,0.16678018901056438,-0.7434033958150192
B_plus_E__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.10667527367404146,0.6372549019607843,0.1850180280762011,-0.6685320894132438
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VTI,291,14,-0.06915900235170906,0.46846846846846846,0.1771113103064283,-1.6866427282851744
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VOO,180,14,0.02475430484963923,0.4444444444444444,0.21265123416128137,-1.9675416606113463
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VFH,259,14,-0.018429479639261837,0.478494623655914,0.16389452841929236,-1.059037230644646
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,BND,221,14,0.13210867090427225,0.64,0.13945152733052787,-0.7532096506591279
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VHT,259,14,0.19168153122829254,0.6021505376344086,0.14161494077316839,-0.6278348767695605
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,GLD,250,14,0.22972113424275803,0.6,0.16742584801051666,-0.5365966658040202
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VNQ,251,14,0.2744583168495214,0.6333333333333333,0.16293099729007074,-0.698559803612173
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VXUS,175,14,-0.12136659869949433,0.6176470588235294,0.17843067309487778,-0.5824577689583297
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.09279616063091943,0.527027027027027,0.16973243587960696,-0.9967947502205516
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,-0.027601619022922682,0.4444444444444444,0.21493351250336107,-2.028023698077327
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,-0.029349512891431104,0.4838709677419355,0.1639162323029816,-1.116219282547387
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,BND,221,14,0.16336663014399108,0.6866666666666666,0.12308353362105355,-0.3166153389853923
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.12299305925962767,0.5752688172043011,0.1430552409995203,-0.5030786069070174
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.19059140422618176,0.6166666666666667,0.16741416237539034,-0.5304417428474761
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.2005568204804581,0.6333333333333333,0.1655358734822952,-0.7198265416142029
B_plus_E__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.10527716567374679,0.6666666666666666,0.17756999063939144,-0.5748513294841384
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.06535768513849866,0.509009009009009,0.1764939065787688,-1.1364912521868944
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,-0.08418615501855047,0.3611111111111111,0.20777566998285546,-1.6776935564525157
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,-0.025711379036573785,0.489247311827957,0.17184549929251458,-1.204253821209449
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,14,0.08761538445287713,0.6866666666666666,0.12999886070927696,-0.45162650960088735
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.13521756601579063,0.5698924731182796,0.14987999863317436,-0.6746767164969794
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.10734183269125261,0.5777777777777777,0.17638348781039676,-0.6678280738698945
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.17443017006677095,0.5833333333333334,0.16791495717994517,-0.7707401101244731
B_plus_E__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.09700049882541041,0.6862745098039216,0.1691109622812639,-0.4290441636420055
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VTI,291,14,-0.06111860130413951,0.47297297297297297,0.17863045200421368,-1.591515941328732
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VOO,180,14,-0.04398594572993642,0.5,0.18196753772734878,-1.140218215427149
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VFH,259,14,-0.03888179127015978,0.4838709677419355,0.16392680192519052,-1.0273568910317965
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,BND,221,14,0.0834675191901158,0.64,0.13508537937165202,-0.6338370150414652
