path_name,review_months,mean_predicted,mean_ic,mean_hit_rate,mean_aggregate_oos_r2,mean_sell_pct,signal_changes,mode_changes,signal_agreement_with_shadow_rate,mode_agreement_with_shadow_rate,sell_agreement_with_shadow_rate,signal_agreement_with_live_rate,mode_agreement_with_live_rate,sell_agreement_with_live_rate,outperform_rate,neutral_rate,underperform_rate
shadow_baseline,12,0.05348494323481339,-0.1300579043947634,0.6310956860609535,-0.15654473749475967,0.5,0,0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0
live_production_ensemble_reduced,12,-0.046070023806312504,0.12931805196873172,0.5699873293392307,-1.1015442788587304,0.5,5,0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.5833333333333334
ensemble_ridge_gbt_v18,12,-0.1680641163396147,0.20390715737550366,0.6662659972586757,-0.18096872885500184,0.5,0,0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,1.0
ensemble_ridge_gbt_v16,12,-0.13174853414836118,0.1851478234743911,0.6613619763144386,-0.19797259731257913,0.5,0,0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,1.0
ensemble_ridge_gbt_v20_best,12,-0.13084781582078617,0.2303018798369432,0.6540851444261242,-0.20545443221408255,0.5,0,0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,1.0
ensemble_ridge_gbt_v20_value,12,-0.12609007987554557,0.21861112121646298,0.6572665081953609,-0.22991018487453319,0.5,0,0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,1.0
ensemble_ridge_gbt_v20_usd,12,-0.12438818596532086,0.19789707912642437,0.655369912297726,-0.2824026128268191,0.5,0,0,0.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,1.0
ensemble_ridge_gbt_v20_pricing,12,-0.11736089807919747,0.18254139318991566,0.6451237353543062,-0.30105939500938933,0.5,1,0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5833333333333334,0.4166666666666667
