candidate_name,model_type,benchmark,n_features,feature_columns,policy_return_sign,policy_uplift_vs_sell_50_sign,policy_return_neutral_3pct,policy_uplift_vs_sell_50_neutral_3pct,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy
bayesian_ridge_current__v15_best,bayesian_ridge,DBC,16,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",0.07838255720757867,0.027565713237890546,0.0729915167436062,0.02217467277391806,168,0.09346986500372038,0.5714285714285714,0.5693852000727899,-375.31394314455474,0.09346986500372038,0.47813654236693864,
bayesian_ridge_current__v15_best,bayesian_ridge,VDE,16,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,usd_broad_return_3m,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",0.034341123377473824,0.0023822222613024096,0.034058660408314984,0.002099759292143562,180,-0.04557548072471372,0.5166666666666667,0.6923139007197197,-448.31442734404106,-0.04557548072471372,0.7477083472007744,
elasticnet_current__v15_best,elasticnet,VOO,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.015578137892496591,-0.010352225281599892,0.02011474284355246,-0.005815620330544028,108,-0.015026559302183754,0.3611111111111111,0.1924154027335835,-1.1817321254948627,-0.015026559302183754,0.9211708213748055,
elasticnet_current__v15_best,elasticnet,VXUS,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.07237657390524414,0.03307933775476479,0.07402244847953479,0.03472521232905544,108,-0.041360416957626274,0.6666666666666666,0.16520027712669466,-0.45441002047940904,-0.041360416957626274,0.8002717301294197,
elasticnet_current__v15_best,elasticnet,VWO,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.06569167882755496,0.02555130674155485,0.06314901932896805,0.02300864724296795,174,0.014393111500272476,0.5919540229885057,0.16140117233697768,-0.5805313417312812,0.014393111500272476,0.905414630904496,
elasticnet_current__v15_best,elasticnet,VMBS,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.10740324760162451,0.05060122807124337,0.10343068606191475,0.046628666531533594,120,0.11127860636671263,0.725,0.1351423123493675,-0.3654098066248679,0.11127860636671263,0.4047524810975271,
elasticnet_current__v15_best,elasticnet,BND,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.08866692268052173,0.039051967569439384,0.08937940741782725,0.03976445230674492,150,0.11572670321128352,0.6866666666666666,0.12451993226087303,-0.3467712480925891,0.11572670321128352,0.3729989839876865,
elasticnet_current__v15_best,elasticnet,GLD,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.0490105934027328,0.01931190391133917,0.049099020766084786,0.019400331274691155,180,0.1976275176459739,0.6388888888888888,0.1756453168416861,-0.6555508620151957,0.1976275176459739,0.1553055503692219,
elasticnet_current__v15_best,elasticnet,DBC,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.08981475259807341,0.03899790862838527,0.08532082513321797,0.03450398116352983,168,0.12216979928651157,0.6726190476190477,0.17431820274727583,-0.49174796309127666,0.12216979928651157,0.3129791959659312,
elasticnet_current__v15_best,elasticnet,VDE,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,book_value_per_share_growth_yoy,underwriting_income",0.0588103608452113,0.026851459729039896,0.05350958711223343,0.02155068599606201,180,0.0682610242651624,0.6222222222222222,0.2307073492438674,-1.3492730438149225,0.0682610242651624,0.6470395172730196,
