benchmark,target_horizon,date,before,after,data_only,delta,status,sign_flip,delta_data,delta_window
VIS,6,2021-02-26,0.02419583089,-0.005367273432,0.02419583089,-0.02956310432,changed,True,0,-0.02956310432
VIS,6,2021-06-30,0.04113242722,0.0398764414,0.04113242722,-0.001255985821,changed,False,0,-0.001255985821
VIS,6,2022-09-30,0.0427919235,0.01434758571,0.0427919235,-0.02844433779,changed,False,0,-0.02844433779
VIS,6,2023-11-30,0.06012862593,0.1139151464,0.06012862593,0.05378652047,changed,False,0,0.05378652047
VIS,6,2024-02-29,0.1791284719,0.2220962288,0.1791284719,0.04296775689,changed,False,0,0.04296775689
VIS,6,2024-11-29,0.09492671248,0.1111626788,0.09492671248,0.01623596629,changed,False,0,0.01623596629
VIS,6,2025-02-28,-0.2533449424,-0.2521007744,-0.2533449424,0.001244167961,changed,False,0,0.001244167961
VIS,6,2025-04-30,-0.4089406635,-0.4584359367,-0.4089406635,-0.04949527318,changed,False,0,-0.04949527318
VIS,6,2025-09-30,-0.1851751754,-0.1852211858,-0.1852211858,-4.601038372e-05,changed,False,-4.601038372e-05,0
VIS,6,2025-10-31,-0.09955164878,-0.08618213008,-0.08618213008,0.0133695187,changed,False,0.0133695187,0
VIS,6,2025-11-28,-0.2092720741,-0.2671171324,-0.2093217114,-0.05784505836,changed,False,-4.963732118e-05,-0.05779542103
VIS,6,2025-12-31,-0.1126202154,-0.11267101,-0.11267101,-5.079451881e-05,changed,False,-5.079451881e-05,0
VIS,6,2026-01-30,-0.06769469567,-0.06139574883,-0.06774252543,0.006298946837,changed,False,-4.782975757e-05,0.006346776595
VIS,6,2026-02-27,0.01287496816,0.02892543317,0.01283072901,0.016050465,changed,False,-4.423915897e-05,0.01609470416
VDE,6,2005-09-30,-0.01596795818,-0.02774855301,-0.01596795818,-0.01178059483,changed,False,0,-0.01178059483
VDE,6,2006-09-29,-0.2384810518,-0.2539347095,-0.2384810518,-0.01545365769,changed,False,0,-0.01545365769
VDE,6,2007-02-28,-0.1905537469,-0.2321708785,-0.1905537469,-0.04161713159,changed,False,0,-0.04161713159
VDE,6,2008-04-30,0.1150472853,0.1454248284,0.1150472853,0.03037754315,changed,False,0,0.03037754315
VDE,6,2008-11-28,0.07416625458,0.01790403331,0.07416625458,-0.05626222127,changed,False,0,-0.05626222127
VDE,6,2009-01-30,0.1555656443,0.164719781,0.1555656443,0.009154136649,changed,False,0,0.009154136649
VDE,6,2009-02-27,0.1384193664,0.1218229368,0.1384193664,-0.01659642953,changed,False,0,-0.01659642953
VDE,6,2009-06-30,-0.03387789785,-0.01963062922,-0.03387789785,0.01424726863,changed,False,0,0.01424726863
VDE,6,2010-01-29,0.2145972591,0.1984694849,0.2145972591,-0.0161277742,changed,False,0,-0.0161277742
VDE,6,2010-02-26,0.2011526272,0.2247002335,0.2011526272,0.02354760633,changed,False,0,0.02354760633
VDE,6,2010-06-30,-0.2398784754,-0.2460846355,-0.2398784754,-0.00620616014,changed,False,0,-0.00620616014
VDE,6,2012-02-29,-0.01540564802,-0.01840166995,-0.01540564802,-0.002996021928,changed,False,0,-0.002996021928
VDE,6,2012-11-30,0.07712350342,0.07790883905,0.07712350342,0.0007853356214,changed,False,0,0.0007853356214
VDE,6,2013-02-28,-0.02135473499,-0.03537312424,-0.02135473499,-0.01401838924,changed,False,0,-0.01401838924
VDE,6,2013-11-29,-0.1658948863,-0.1808845593,-0.1658948863,-0.01498967301,changed,False,0,-0.01498967301
VDE,6,2014-02-28,-0.1010073453,-0.1138050777,-0.1010073453,-0.01279773237,changed,False,0,-0.01279773237
VDE,6,2014-04-30,0.1667031727,0.170442317,0.1667031727,0.003739144325,changed,False,0,0.003739144325
VDE,6,2014-11-28,0.0137225028,0.03778897823,0.0137225028,0.02406647542,changed,False,0,0.02406647542
VDE,6,2015-01-30,0.2842134925,0.2853245374,0.2842134925,0.00111104484,changed,False,0,0.00111104484
VDE,6,2015-02-27,0.3235563651,0.2964155689,0.3235563651,-0.02714079614,changed,False,0,-0.02714079614
VDE,6,2015-06-30,0.3196162329,0.3322439258,0.3196162329,0.01262769286,changed,False,0,0.01262769286
VDE,6,2016-09-30,0.3023234029,0.2645001619,0.3023234029,-0.037823241,changed,False,0,-0.037823241
VDE,6,2018-02-28,0.04923048914,0.06195077573,0.04923048914,0.01272028659,changed,False,0,0.01272028659
VDE,6,2018-09-28,0.2093029971,0.1902362551,0.2093029971,-0.01906674209,changed,False,0,-0.01906674209
VDE,6,2018-11-30,0.3250937743,0.352427353,0.3250937743,0.02733357866,changed,False,0,0.02733357866
VDE,6,2019-02-28,0.2007733548,0.1854319356,0.2007733548,-0.01534141921,changed,False,0,-0.01534141921
VDE,6,2020-06-30,0.1650178848,0.1786800654,0.1650178848,0.01366218054,changed,False,0,0.01366218054
VDE,6,2021-01-29,-0.1884623945,-0.2033622979,-0.1884623945,-0.01489990335,changed,False,0,-0.01489990335
VDE,6,2021-02-26,0.1585711383,0.0781476295,0.1585711383,-0.08042350878,changed,False,0,-0.08042350878
VDE,6,2021-06-30,0.05116395064,0.05691940278,0.05116395064,0.005755452143,changed,False,0,0.005755452143
VDE,6,2022-09-30,0.1290554641,0.08456157663,0.1290554641,-0.04449388742,changed,False,0,-0.04449388742
VDE,6,2023-11-30,0.1610346524,0.1829880871,0.1610346524,0.02195343465,changed,False,0,0.02195343465
VDE,6,2024-02-29,0.1923864452,0.2407069101,0.1923864452,0.04832046493,changed,False,0,0.04832046493
VDE,6,2024-11-29,0.1846758733,0.2167190781,0.1846758733,0.03204320483,changed,False,0,0.03204320483
VDE,6,2025-02-28,-0.1079297104,-0.1404914286,-0.1079297104,-0.03256171821,changed,False,0,-0.03256171821
VDE,6,2025-04-30,-0.2765052126,-0.3254071815,-0.2765052126,-0.04890196886,changed,False,0,-0.04890196886
VDE,6,2025-09-30,-0.5141322889,-0.51433309,-0.51433309,-0.0002008011455,changed,False,-0.0002008011455,0
VDE,6,2025-10-31,-0.2780605338,-0.278251582,-0.278251582,-0.0001910482269,changed,False,-0.0001910482269,0
VDE,6,2025-11-28,-0.4056535993,-0.3774059117,-0.4058472238,0.02824768769,changed,False,-0.000193624479,0.02844131217
VDE,6,2025-12-31,-0.1766412299,-0.1768194931,-0.1768194931,-0.0001782632761,changed,False,-0.0001782632761,0
VDE,6,2026-01-30,-0.1480007398,-0.1579453417,-0.1481715042,-0.009944601947,changed,False,-0.0001707643983,-0.009773837549
VDE,6,2026-02-27,-0.119124911,-0.1030138555,-0.1192912339,0.01611105558,changed,False,-0.0001663228364,0.01627737842
VPU,6,2004-06-30,-0.1901172043,-0.196281899,-0.1901172043,-0.006164694712,changed,False,0,-0.006164694712
VPU,6,2005-09-30,0.03893740982,0.05833040156,0.03893740982,0.01939299174,changed,False,0,0.01939299174
VPU,6,2006-09-29,-0.2857092551,-0.3046999127,-0.2857092551,-0.0189906576,changed,False,0,-0.0189906576
VPU,6,2007-02-28,-0.04900756272,-0.06684106749,-0.04900756272,-0.01783350477,changed,False,0,-0.01783350477
VPU,6,2008-04-30,-0.03099956906,0.02483547385,-0.03099956906,0.05583504291,changed,True,0,0.05583504291
VPU,6,2008-11-28,0.1825603194,0.159265416,0.1825603194,-0.02329490338,changed,False,0,-0.02329490338
VPU,6,2009-01-30,0.2407341642,0.2494141913,0.2407341642,0.008680027054,changed,False,0,0.008680027054
VPU,6,2009-02-27,0.2413525465,0.2308795318,0.2413525465,-0.01047301474,changed,False,0,-0.01047301474
VPU,6,2009-06-30,0.03240904882,0.04614824293,0.03240904882,0.01373919411,changed,False,0,0.01373919411
VPU,6,2010-01-29,0.1409129793,0.1326041494,0.1409129793,-0.008308829911,changed,False,0,-0.008308829911
VPU,6,2010-02-26,0.07138851462,0.07684301933,0.07138851462,0.005454504715,changed,False,0,0.005454504715
VPU,6,2010-06-30,-0.05963680501,-0.05051801689,-0.05963680501,0.009118788118,changed,False,0,0.009118788118
VPU,6,2012-02-29,-0.1384978195,-0.1419096189,-0.1384978195,-0.003411799368,changed,False,0,-0.003411799368
VPU,6,2012-11-30,0.0977564729,0.1119764855,0.0977564729,0.01422001259,changed,False,0,0.01422001259
VPU,6,2013-02-28,-0.00801257555,-0.01237022102,-0.00801257555,-0.00435764547,changed,False,0,-0.00435764547
VPU,6,2013-11-29,-0.1818868183,-0.2094806525,-0.1818868183,-0.02759383416,changed,False,0,-0.02759383416
VPU,6,2014-02-28,-0.05450922838,-0.06563113354,-0.05450922838,-0.01112190516,changed,False,0,-0.01112190516
VPU,6,2014-04-30,0.03910286037,0.03707878249,0.03910286037,-0.002024077877,changed,False,0,-0.002024077877
VPU,6,2014-11-28,0.04202549623,0.04550936327,0.04202549623,0.00348386704,changed,False,0,0.00348386704
VPU,6,2015-01-30,0.318283831,0.2835382055,0.318283831,-0.03474562553,changed,False,0,-0.03474562553
VPU,6,2015-02-27,0.1255802173,0.1673380297,0.1255802173,0.04175781243,changed,False,0,0.04175781243
VPU,6,2015-06-30,0.06959709533,0.06759063696,0.06959709533,-0.002006458364,changed,False,0,-0.002006458364
VPU,6,2016-09-30,0.1956486792,0.1949896284,0.1956486792,-0.0006590507654,changed,False,0,-0.0006590507654
VPU,6,2018-02-28,0.06321177866,0.07990689441,0.06321177866,0.01669511575,changed,False,0,0.01669511575
VPU,6,2018-09-28,-0.05747111108,-0.06290314864,-0.05747111108,-0.005432037562,changed,False,0,-0.005432037562
VPU,6,2018-11-30,0.1682261306,0.1815893734,0.1682261306,0.01336324278,changed,False,0,0.01336324278
VPU,6,2019-02-28,-0.04494797916,-0.05681383026,-0.04494797916,-0.0118658511,changed,False,0,-0.0118658511
VPU,6,2020-06-30,0.1381471005,0.1178846773,0.1381471005,-0.02026242314,changed,False,0,-0.02026242314
VPU,6,2021-01-29,0.01555956424,0.01669251773,0.01555956424,0.001132953487,changed,False,0,0.001132953487
VPU,6,2021-02-26,-0.06542627125,-0.04358855379,-0.06542627125,0.02183771746,changed,False,0,0.02183771746
VPU,6,2021-06-30,-0.03845306312,-0.05281521444,-0.03845306312,-0.01436215132,changed,False,0,-0.01436215132
VPU,6,2022-09-30,0.1883139577,0.1797074697,0.1883139577,-0.008606488072,changed,False,0,-0.008606488072
VPU,6,2023-11-30,0.08467920561,0.1097977185,0.08467920561,0.02511851289,changed,False,0,0.02511851289
VPU,6,2024-02-29,0.02186322903,0.06563797574,0.02186322903,0.04377474672,changed,False,0,0.04377474672
VPU,6,2024-11-29,0.05968715807,0.07808951971,0.05968715807,0.01840236164,changed,False,0,0.01840236164
VPU,6,2025-02-28,-0.2167288528,-0.2038921617,-0.2167288528,0.01283669107,changed,False,0,0.01283669107
VPU,6,2025-04-30,-0.3584714571,-0.3776766055,-0.3584714571,-0.01920514834,changed,False,0,-0.01920514834
VPU,6,2025-09-30,-0.1910358055,-0.1911124401,-0.1911124401,-7.663457384e-05,changed,False,-7.663457384e-05,0
VPU,6,2025-10-31,-0.02520448936,-0.01136284037,-0.01136284037,0.01384164899,changed,False,0.01384164899,0
VPU,6,2025-11-28,-0.08562527894,-0.1084255516,-0.08569856179,-0.02280027265,changed,False,-7.328284864e-05,-0.0227269898
VPU,6,2025-12-31,-0.03174618847,-0.03182447923,-0.03182447923,-7.829075106e-05,changed,False,-7.829075106e-05,0
VPU,6,2026-01-30,-0.03941017631,-0.006957338631,-0.03948735685,0.03245283768,changed,False,-7.718053502e-05,0.03253001821
VPU,6,2026-02-27,0.1221693801,0.1204272496,0.1221040015,-0.001742130514,changed,False,-6.537862797e-05,-0.001676751886
KIE,6,2006-09-29,-0.1707457455,-0.1696440494,-0.1707457455,0.001101696055,changed,False,0,0.001101696055
KIE,6,2007-02-28,0.007596350643,-0.003276388784,0.007596350643,-0.01087273943,changed,True,0,-0.01087273943
KIE,6,2008-04-30,0.1320072557,0.2182804577,0.1320072557,0.08627320206,changed,False,0,0.08627320206
KIE,6,2008-11-28,-0.02414806289,-0.0589781239,-0.02414806289,-0.03483006101,changed,False,0,-0.03483006101
KIE,6,2009-01-30,-0.08232060805,-0.1366562057,-0.08232060805,-0.05433559761,changed,False,0,-0.05433559761
KIE,6,2009-02-27,-0.5148336354,-0.60477171,-0.5148336354,-0.08993807464,changed,False,0,-0.08993807464
KIE,6,2009-06-30,-0.1579262641,-0.138298974,-0.1579262641,0.01962729008,changed,False,0,0.01962729008
KIE,6,2010-01-29,0.1114180686,0.09184730295,0.1114180686,-0.01957076565,changed,False,0,-0.01957076565
KIE,6,2010-02-26,0.1511695219,0.1621902558,0.1511695219,0.01102073395,changed,False,0,0.01102073395
KIE,6,2010-06-30,-0.09761977223,-0.09143863397,-0.09761977223,0.006181138258,changed,False,0,0.006181138258
KIE,6,2012-02-29,-0.1019325233,-0.1129107647,-0.1019325233,-0.01097824133,changed,False,0,-0.01097824133
KIE,6,2012-11-30,-0.008686075657,-0.03248110355,-0.008686075657,-0.02379502789,changed,False,0,-0.02379502789
KIE,6,2013-02-28,-0.1169895586,-0.1007836291,-0.1169895586,0.01620592951,changed,False,0,0.01620592951
KIE,6,2013-11-29,-0.07548081611,-0.08261470143,-0.07548081611,-0.00713388532,changed,False,0,-0.00713388532
KIE,6,2014-02-28,-0.04532981398,-0.05197970049,-0.04532981398,-0.006649886507,changed,False,0,-0.006649886507
KIE,6,2014-04-30,0.04886292292,0.03821918291,0.04886292292,-0.01064374002,changed,False,0,-0.01064374002
KIE,6,2014-11-28,-0.01401912718,-0.001265551093,-0.01401912718,0.01275357609,changed,False,0,0.01275357609
KIE,6,2015-01-30,0.06442969194,0.05746412307,0.06442969194,-0.00696556887,changed,False,0,-0.00696556887
KIE,6,2015-02-27,0.07645901893,0.09359456212,0.07645901893,0.01713554319,changed,False,0,0.01713554319
KIE,6,2015-06-30,0.1129992567,0.1152163273,0.1129992567,0.002217070637,changed,False,0,0.002217070637
KIE,6,2016-09-30,0.1192811384,0.09612699357,0.1192811384,-0.02315414487,changed,False,0,-0.02315414487
KIE,6,2018-02-28,0.113726894,0.123643729,0.113726894,0.009916835021,changed,False,0,0.009916835021
KIE,6,2018-09-28,0.09948650365,0.079950127,0.09948650365,-0.01953637665,changed,False,0,-0.01953637665
KIE,6,2018-11-30,0.1752281718,0.1846225002,0.1752281718,0.009394328402,changed,False,0,0.009394328402
KIE,6,2019-02-28,-0.01331161226,-0.01891945447,-0.01331161226,-0.005607842211,changed,False,0,-0.005607842211
KIE,6,2020-06-30,-0.01353442672,-0.01540372036,-0.01353442672,-0.001869293643,changed,False,0,-0.001869293643
KIE,6,2021-01-29,-0.09853890398,-0.1014408961,-0.09853890398,-0.002901992153,changed,False,0,-0.002901992153
KIE,6,2021-02-26,0.004811897051,-0.01373381151,0.004811897051,-0.01854570856,changed,True,0,-0.01854570856
KIE,6,2021-06-30,0.03121760735,0.03376246438,0.03121760735,0.002544857027,changed,False,0,0.002544857027
KIE,6,2022-09-30,0.1568646599,0.133727674,0.1568646599,-0.02313698588,changed,False,0,-0.02313698588
KIE,6,2023-11-30,0.1166796553,0.153506804,0.1166796553,0.03682714864,changed,False,0,0.03682714864
KIE,6,2024-02-29,0.1360927126,0.1660184408,0.1360927126,0.02992572823,changed,False,0,0.02992572823
KIE,6,2024-11-29,0.110864042,0.1166562827,0.110864042,0.005792240741,changed,False,0,0.005792240741
KIE,6,2025-02-28,-0.1148529939,-0.110738938,-0.1148529939,0.00411405593,changed,False,0,0.00411405593
KIE,6,2025-04-30,-0.1891363101,-0.2248764067,-0.1891363101,-0.0357400966,changed,False,0,-0.0357400966
KIE,6,2025-11-28,-0.04149855923,-0.04264385806,-0.04149855923,-0.001145298829,changed,False,0,-0.001145298829
KIE,6,2026-01-30,-0.0745825668,-0.08789493022,-0.0745825668,-0.01331236343,changed,False,0,-0.01331236343
KIE,6,2026-02-27,-0.06956956221,-0.08121182323,-0.06956956221,-0.01164226101,changed,False,0,-0.01164226101
VXUS,6,2012-02-29,-0.02907383635,-0.0283494719,-0.02907383635,0.0007243644486,changed,False,0,0.0007243644486
VXUS,6,2012-11-30,0.1317132184,0.1419328895,0.1317132184,0.01021967111,changed,False,0,0.01021967111
VXUS,6,2013-02-28,0.003331513287,0.01842731267,0.003331513287,0.01509579938,changed,False,0,0.01509579938
VXUS,6,2013-11-29,-0.1124014907,-0.119498697,-0.1124014907,-0.007097206234,changed,False,0,-0.007097206234
VXUS,6,2014-02-28,-0.03111953867,-0.02873434827,-0.03111953867,0.002385190396,changed,False,0,0.002385190396
VXUS,6,2014-04-30,0.1217414302,0.1199577547,0.1217414302,-0.001783675515,changed,False,0,-0.001783675515
VXUS,6,2014-11-28,-0.04056312649,-0.01277120735,-0.04056312649,0.02779191915,changed,False,0,0.02779191915
VXUS,6,2015-01-30,0.1713794511,0.1596905544,0.1713794511,-0.01168889677,changed,False,0,-0.01168889677
VXUS,6,2015-02-27,0.214517751,0.2048456981,0.214517751,-0.009672052921,changed,False,0,-0.009672052921
VXUS,6,2015-06-30,0.2359052833,0.2398057246,0.2359052833,0.003900441304,changed,False,0,0.003900441304
VXUS,6,2016-09-30,0.2116821825,0.2014435146,0.2116821825,-0.01023866795,changed,False,0,-0.01023866795
VXUS,6,2018-02-28,0.2143280906,0.225944406,0.2143280906,0.01161631538,changed,False,0,0.01161631538
VXUS,6,2018-09-28,0.09848656026,0.07910748093,0.09848656026,-0.01937907933,changed,False,0,-0.01937907933
VXUS,6,2018-11-30,0.227886648,0.2246541411,0.227886648,-0.003232506886,changed,False,0,-0.003232506886
VXUS,6,2019-02-28,0.07187602231,0.05911296153,0.07187602231,-0.01276306078,changed,False,0,-0.01276306078
VXUS,6,2020-06-30,0.0307884714,0.02148858443,0.0307884714,-0.009299886971,changed,False,0,-0.009299886971
VXUS,6,2021-01-29,-0.001355679949,0.005764021703,-0.001355679949,0.007119701652,changed,True,0,0.007119701652
VXUS,6,2021-02-26,0.0890489891,0.06175277827,0.0890489891,-0.02729621083,changed,False,0,-0.02729621083
VXUS,6,2021-06-30,0.09140612438,0.1010361457,0.09140612438,0.009630021356,changed,False,0,0.009630021356
VXUS,6,2022-09-30,0.02665024293,0.009424818532,0.02665024293,-0.01722542439,changed,False,0,-0.01722542439
VXUS,6,2023-11-30,0.1299459433,0.1813334325,0.1299459433,0.05138748918,changed,False,0,0.05138748918
VXUS,6,2024-02-29,0.1734269309,0.2319236111,0.1734269309,0.05849668023,changed,False,0,0.05849668023
VXUS,6,2024-11-29,-0.0516152468,-0.02581476012,-0.0516152468,0.02580048669,changed,False,0,0.02580048669
VXUS,6,2025-02-28,-0.2936416626,-0.2853148328,-0.2936416626,0.008326829747,changed,False,0,0.008326829747
VXUS,6,2025-04-30,-0.3700202387,-0.4143414608,-0.3700202387,-0.04432122211,changed,False,0,-0.04432122211
VXUS,6,2025-10-31,-0.09623790411,-0.08845247137,-0.08845247137,0.007785432744,changed,False,0.007785432744,0
VXUS,6,2025-11-28,-0.2204307964,-0.2845870443,-0.2204307964,-0.06415624793,changed,False,0,-0.06415624793
VXUS,6,2026-01-30,-0.01951525113,-0.04606220862,-0.01951525113,-0.02654695748,changed,False,0,-0.02654695748
VXUS,6,2026-02-27,-0.020825354,-0.02155284128,-0.020825354,-0.0007274872876,changed,False,0,-0.0007274872876
VEA,6,2008-04-30,0.1252097204,0.1643098228,0.1252097204,0.03910010242,changed,False,0,0.03910010242
VEA,6,2008-11-28,-0.05728803259,-0.07967696329,-0.05728803259,-0.0223889307,changed,False,0,-0.0223889307
VEA,6,2009-01-30,-0.01915753022,-0.05582653627,-0.01915753022,-0.03666900605,changed,False,0,-0.03666900605
VEA,6,2009-02-27,-0.09195607658,-0.1280904488,-0.09195607658,-0.03613437226,changed,False,0,-0.03613437226
VEA,6,2009-06-30,-0.02357083985,-0.02054027703,-0.02357083985,0.003030562816,changed,False,0,0.003030562816
VEA,6,2010-01-29,0.1965639202,0.1746496221,0.1965639202,-0.02191429813,changed,False,0,-0.02191429813
VEA,6,2010-02-26,0.160501512,0.183670225,0.160501512,0.02316871299,changed,False,0,0.02316871299
VEA,6,2010-06-30,-0.1346314069,-0.1385282102,-0.1346314069,-0.003896803218,changed,False,0,-0.003896803218
VEA,6,2012-02-29,-0.04025720103,-0.04397618463,-0.04025720103,-0.003718983598,changed,False,0,-0.003718983598
VEA,6,2012-11-30,0.0995003826,0.1092187937,0.0995003826,0.009718411131,changed,False,0,0.009718411131
VEA,6,2013-02-28,-0.04158781573,-0.02039642971,-0.04158781573,0.02119138602,changed,False,0,0.02119138602
VEA,6,2013-11-29,-0.1089415046,-0.1216785337,-0.1089415046,-0.01273702902,changed,False,0,-0.01273702902
VEA,6,2014-02-28,-0.002275390774,0.003207600321,-0.002275390774,0.005482991096,changed,True,0,0.005482991096
VEA,6,2014-04-30,0.1394002169,0.1370407291,0.1394002169,-0.002359487853,changed,False,0,-0.002359487853
VEA,6,2014-11-28,-0.04880486857,-0.02485578164,-0.04880486857,0.02394908693,changed,False,0,0.02394908693
VEA,6,2015-01-30,0.1490092973,0.133951662,0.1490092973,-0.01505763536,changed,False,0,-0.01505763536
VEA,6,2015-02-27,0.1910592409,0.183387291,0.1910592409,-0.007671949848,changed,False,0,-0.007671949848
VEA,6,2015-06-30,0.2132589513,0.2165631886,0.2132589513,0.003304237374,changed,False,0,0.003304237374
VEA,6,2016-09-30,0.216954467,0.2029390644,0.216954467,-0.01401540264,changed,False,0,-0.01401540264
VEA,6,2018-02-28,0.195965065,0.2049682853,0.195965065,0.009003220304,changed,False,0,0.009003220304
VEA,6,2018-09-28,0.112240569,0.09502097545,0.112240569,-0.01721959356,changed,False,0,-0.01721959356
VEA,6,2018-11-30,0.2210858533,0.2262569568,0.2210858533,0.005171103558,changed,False,0,0.005171103558
VEA,6,2019-02-28,0.0660647345,0.05392933396,0.0660647345,-0.01213540054,changed,False,0,-0.01213540054
VEA,6,2020-06-30,0.03157754582,0.02730792273,0.03157754582,-0.004269623089,changed,False,0,-0.004269623089
VEA,6,2021-01-29,-0.02683922274,-0.02513831721,-0.02683922274,0.001700905526,changed,False,0,0.001700905526
VEA,6,2021-02-26,0.05268570491,0.02981563927,0.05268570491,-0.02287006565,changed,False,0,-0.02287006565
VEA,6,2021-06-30,0.07137321951,0.08139032065,0.07137321951,0.01001710114,changed,False,0,0.01001710114
VEA,6,2022-09-30,-0.003533238052,-0.02833820129,-0.003533238052,-0.02480496323,changed,False,0,-0.02480496323
VEA,6,2023-11-30,0.1274641997,0.1714485852,0.1274641997,0.04398438555,changed,False,0,0.04398438555
VEA,6,2024-02-29,0.1743531953,0.2308170733,0.1743531953,0.05646387806,changed,False,0,0.05646387806
VEA,6,2024-11-29,-0.06376420444,-0.04597266604,-0.06376420444,0.0177915384,changed,False,0,0.0177915384
VEA,6,2025-02-28,-0.2966792899,-0.2874537997,-0.2966792899,0.009225490214,changed,False,0,0.009225490214
VEA,6,2025-04-30,-0.3552822288,-0.4000793905,-0.3552822288,-0.04479716177,changed,False,0,-0.04479716177
VEA,6,2025-11-28,-0.237271744,-0.3013369742,-0.237271744,-0.06406523025,changed,False,0,-0.06406523025
VEA,6,2026-01-30,-0.02631586814,-0.05167871554,-0.02631586814,-0.0253628474,changed,False,0,-0.0253628474
VEA,6,2026-02-27,-0.02028071329,-0.0181433712,-0.02028071329,0.002137342094,changed,False,0,0.002137342094
VWO,6,2005-09-30,-0.1787010031,-0.1920920614,-0.1787010031,-0.01339105826,changed,False,0,-0.01339105826
VWO,6,2006-09-29,-0.2918035616,-0.3055954652,-0.2918035616,-0.01379190365,changed,False,0,-0.01379190365
VWO,6,2007-02-28,-0.1610013596,-0.2300410754,-0.1610013596,-0.06903971578,changed,False,0,-0.06903971578
VWO,6,2008-04-30,0.260522253,0.2759007582,0.260522253,0.01537850518,changed,False,0,0.01537850518
VWO,6,2008-11-28,-0.3527230041,-0.4091466917,-0.3527230041,-0.05642368755,changed,False,0,-0.05642368755
VWO,6,2009-01-30,-0.3347720333,-0.3613843414,-0.3347720333,-0.02661230811,changed,False,0,-0.02661230811
VWO,6,2009-02-27,-0.2587292254,-0.2645649284,-0.2587292254,-0.005835703022,changed,False,0,-0.005835703022
VWO,6,2009-06-30,-0.08942692847,-0.103489167,-0.08942692847,-0.01406223857,changed,False,0,-0.01406223857
VWO,6,2010-01-29,0.1092582054,0.08963293225,0.1092582054,-0.01962527318,changed,False,0,-0.01962527318
VWO,6,2010-02-26,0.06433403377,0.1026363224,0.06433403377,0.0383022886,changed,False,0,0.0383022886
VWO,6,2010-06-30,-0.1316217015,-0.1547873192,-0.1316217015,-0.02316561763,changed,False,0,-0.02316561763
VWO,6,2012-02-29,0.002053888387,0.01023836784,0.002053888387,0.008184479456,changed,False,0,0.008184479456
VWO,6,2012-11-30,0.1983779203,0.2143367759,0.1983779203,0.01595885558,changed,False,0,0.01595885558
VWO,6,2013-02-28,0.1329878311,0.1380625252,0.1329878311,0.005074694111,changed,False,0,0.005074694111
VWO,6,2013-11-29,-0.1077379312,-0.09357535929,-0.1077379312,0.01416257189,changed,False,0,0.01416257189
VWO,6,2014-02-28,-0.1588640788,-0.1601450116,-0.1588640788,-0.001280932834,changed,False,0,-0.001280932834
VWO,6,2014-04-30,0.04214840615,0.03535626795,0.04214840615,-0.006792138205,changed,False,0,-0.006792138205
VWO,6,2014-11-28,-0.0208947853,0.02001781405,-0.0208947853,0.04091259935,changed,True,0,0.04091259935
VWO,6,2015-01-30,0.2349345188,0.2363110861,0.2349345188,0.00137656731,changed,False,0,0.00137656731
VWO,6,2015-02-27,0.3051490674,0.2903841176,0.3051490674,-0.01476494983,changed,False,0,-0.01476494983
VWO,6,2015-06-30,0.3063366383,0.3150798405,0.3063366383,0.008743202232,changed,False,0,0.008743202232
VWO,6,2016-09-30,0.2018427946,0.2036394274,0.2018427946,0.001796632812,changed,False,0,0.001796632812
VWO,6,2018-02-28,0.2853344901,0.2988063344,0.2853344901,0.01347184432,changed,False,0,0.01347184432
VWO,6,2018-09-28,0.03592035847,0.007839314651,0.03592035847,-0.02808104382,changed,False,0,-0.02808104382
VWO,6,2018-11-30,0.2452436695,0.2104218402,0.2452436695,-0.03482182929,changed,False,0,-0.03482182929
VWO,6,2019-02-28,0.09574853072,0.07752065759,0.09574853072,-0.01822787314,changed,False,0,-0.01822787314
VWO,6,2020-06-30,0.008740900679,-0.0144855242,0.008740900679,-0.02322642488,changed,True,0,-0.02322642488
VWO,6,2021-01-29,0.07673490146,0.09823150688,0.07673490146,0.02149660542,changed,False,0,0.02149660542
VWO,6,2021-02-26,0.1912168347,0.150015451,0.1912168347,-0.04120138371,changed,False,0,-0.04120138371
VWO,6,2021-06-30,0.1446459574,0.1541173393,0.1446459574,0.009471381976,changed,False,0,0.009471381976
VWO,6,2022-09-30,0.1038608402,0.10730223,0.1038608402,0.003441389773,changed,False,0,0.003441389773
VWO,6,2023-11-30,0.1397280868,0.2125714361,0.1397280868,0.0728433493,changed,False,0,0.0728433493
VWO,6,2024-02-29,0.1731812177,0.2389343668,0.1731812177,0.06575314909,changed,False,0,0.06575314909
VWO,6,2024-11-29,-0.02337610954,0.02356029876,-0.02337610954,0.0469364083,changed,True,0,0.0469364083
VWO,6,2025-02-28,-0.2865402277,-0.279805647,-0.2865402277,0.006734580687,changed,False,0,0.006734580687
VWO,6,2025-04-30,-0.4123702301,-0.4570856172,-0.4123702301,-0.04471538704,changed,False,0,-0.04471538704
VWO,6,2025-10-31,-0.05463068586,-0.0562997721,-0.0562997721,-0.001669086238,changed,False,-0.001669086238,0
VWO,6,2025-11-28,-0.1788971446,-0.2381867564,-0.1788971446,-0.05928961175,changed,False,0,-0.05928961175
VWO,6,2026-01-30,0.005003036739,-0.02341252784,0.005003036739,-0.02841556458,changed,True,0,-0.02841556458
