candidate_name,candidate_type,model_type,benchmark,n_features,feature_columns,policy_return_sign,policy_return_neutral_2pct,policy_return_neutral_3pct,policy_return_tiered,avg_hold_sign,avg_hold_neutral_2pct,avg_hold_neutral_3pct,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy
ridge_lean_v1,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.04506103311082259,0.04318033191414603,0.04550246621000592,0.020996397311187805,0.6888888888888889,0.6444444444444445,0.6361111111111111,180,0.2595347593032707,0.6222222222222222,0.17574640323598392,-0.527395194210702,0.2595347593032707,0.04824590649789964,
gbt_lean_plus_two,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.04145454846974591,0.0403012504820388,0.04512489710914856,0.02157568458121012,0.6,0.6111111111111112,0.5944444444444444,180,0.08700040434094079,0.5444444444444444,0.18793441401384886,-0.5710065938623232,0.08700040434094079,0.4530991054982477,
elasticnet_lean_v1,model,elasticnet,GLD,13,"mom_3m,mom_6m,mom_12m,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income,medical_cpi_yoy,roe",0.060969269455306056,0.06094357957951142,0.05965739430525079,0.029710408701781207,0.6,0.6111111111111112,0.6138888888888889,180,0.2073661819563422,0.6666666666666666,0.17747466024361877,-0.5998297670590829,0.2073661819563422,0.15183479944466732,
ensemble_ridge_gbt,ensemble,ridge+gbt,GLD,25,"ridge_lean_v1,gbt_lean_plus_two",0.04261783008934137,0.041871438778128836,0.04432776345862177,0.022472673718260505,0.6388888888888888,0.6305555555555555,0.6305555555555555,180,0.19855139561920632,0.5833333333333334,0.1730640753742702,-0.4275484029195502,0.19855139561920632,0.11830584306854686,
ensemble_ridge_gbt_elasticnet,ensemble,ridge+gbt+elasticnet,GLD,38,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.046567580092006775,0.04573418111551829,0.05077615324911548,0.028877085377244042,0.6388888888888888,0.625,0.6138888888888889,180,0.25340082512834755,0.6055555555555555,0.16942551431342537,-0.4214660816671094,0.25340082512834755,0.06166111570986207,
baseline_historical_mean,baseline,baseline,GLD,0,,0.04405486911514089,0.044251514049328575,0.044251514049328575,0.017634846247752852,0.8,0.7833333333333333,0.7833333333333333,180,0.04827448476072604,0.6222222222222222,0.15661973082026462,-0.2138246908156638,0.04827448476072604,0.730274900498993,historical_mean
ridge_lean_v1,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.07194425610954636,0.07229677262299739,0.07322841565809138,0.042724740143480044,0.8035714285714286,0.8065476190476191,0.8184523809523809,168,-0.011431912168899735,0.6190476190476191,0.22002672756463598,-1.8851341789706435,-0.011431912168899735,0.9302758810672411,
gbt_lean_plus_two,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.09372432646739697,0.09447802964158306,0.09428763637427527,0.04350815568000933,0.8869047619047619,0.8898809523809523,0.8660714285714286,168,0.01579655685010624,0.6904761904761905,0.18729331836974744,-0.49868067158198026,0.01579655685010624,0.907813672582381,
elasticnet_lean_v1,model,elasticnet,DBC,13,"mom_3m,mom_6m,mom_12m,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income,medical_cpi_yoy,roe",0.07531388485800763,0.07434941605266421,0.0683928068953414,0.03572318949348273,0.7619047619047619,0.75,0.7202380952380952,168,0.008198204730041014,0.6011904761904762,0.21043480660522912,-1.0265612296307491,0.008198204730041014,0.9517743866148022,
ensemble_ridge_gbt,ensemble,ridge+gbt,DBC,25,"ridge_lean_v1,gbt_lean_plus_two",0.08049431176022641,0.08202824805693824,0.08306060281829085,0.0428647812059957,0.8511904761904762,0.8690476190476191,0.8571428571428571,168,-0.021848947919882976,0.6428571428571429,0.19388576761834767,-0.6853162322021435,-0.021848947919882976,0.8691183069497742,
