variant,variant_label,benchmark,classifier_raw_prob_actionable_sell,classifier_prob_actionable_sell,classifier_history_obs,classifier_weight,classifier_weighted_contribution,classifier_shadow_tier,is_contextual,benchmark_specific_features,benchmark_specific_prob_actionable_sell,benchmark_specific_tier,feature_set,reporting_only
baseline_shadow,,BND,0.9037979999573661,0.26084499006884837,150,0.15304935711100665,0.03992215803566416,HIGH,False,pb_ratio|npw_per_pif_yoy|mortgage_spread_30y_10y|motor_vehicle_ins_cpi_yoy|combined_ratio_ttm|npw_growth_yoy|roe|credit_spread_hy|excess_bond_premium_proxy|real_yield_change_6m|npw_vs_npe_spread_pct|mom_6m,0.9530577295389532,HIGH,,
baseline_shadow,,DBC,0.9164094981679854,0.48123625476837595,168,0.13866480062466413,0.06673052932081693,LOW,True,combined_ratio_ttm|underwriting_margin_ttm|real_yield_change_6m|rate_adequacy_gap_yoy|baa10y_spread|commodity_equity_momentum|npw_per_pif_yoy|real_rate_10y|ppi_auto_ins_yoy|npw_growth_yoy|investment_income_growth_yoy|credit_spread_hy,0.8837501788955814,HIGH,,
baseline_shadow,,GLD,0.8959254768319022,0.40949295968702376,180,0.12161004742196263,0.04979845824649879,LOW,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.40949295968702376,LOW,,
baseline_shadow,,VDE,0.7987861463042292,0.36120146457814184,180,0.10750418282767774,0.03883066828563352,MODERATE,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.36120146457814184,MODERATE,,
baseline_shadow,,VGT,0.5844870737862636,0.47510932368958153,192,0.0,0.0,LOW,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.47510932368958153,LOW,,
baseline_shadow,,VIG,0.8123187381035761,0.5171597197999336,162,0.0,0.0,LOW,False,pb_ratio|wti_return_3m|monthly_combined_ratio_delta|real_yield_change_6m|baa10y_spread|yield_curvature|npw_per_pif_yoy|vwo_vxus_spread_6m|underwriting_income_3m|combined_ratio_ttm|mom_3m|commodity_equity_momentum,0.4560940750027181,LOW,,
baseline_shadow,,VMBS,0.8092149338482266,0.2933965551375306,120,0.14603237375707873,0.042845395398883226,HIGH,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.2933965551375306,HIGH,,
baseline_shadow,,VOO,0.6258180678805931,0.462677468372416,108,0.09375,0.043376012659914004,LOW,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.462677468372416,LOW,,
baseline_shadow,,VWO,0.747081994851112,0.3595220305893307,174,0.11861758784383661,0.04264563604522444,MODERATE,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.3595220305893307,MODERATE,,
baseline_shadow,,VXUS,0.5773043597183658,0.37923252518121586,108,0.12077165041377355,0.04580053795671838,MODERATE,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.37923252518121586,MODERATE,,
autoresearch_followon_v150,,BND,0.9037979999573661,0.26084499006884837,150,0.15304935711100665,0.03992215803566416,HIGH,False,pb_ratio|npw_per_pif_yoy|mortgage_spread_30y_10y|motor_vehicle_ins_cpi_yoy|combined_ratio_ttm|npw_growth_yoy|roe|credit_spread_hy|excess_bond_premium_proxy|real_yield_change_6m|npw_vs_npe_spread_pct|mom_6m,0.9530577295389532,HIGH,,
autoresearch_followon_v150,,DBC,0.9164094981679854,0.48123625476837595,168,0.13866480062466413,0.06673052932081693,LOW,True,combined_ratio_ttm|underwriting_margin_ttm|real_yield_change_6m|rate_adequacy_gap_yoy|baa10y_spread|commodity_equity_momentum|npw_per_pif_yoy|real_rate_10y|ppi_auto_ins_yoy|npw_growth_yoy|investment_income_growth_yoy|credit_spread_hy,0.8837501788955814,HIGH,,
autoresearch_followon_v150,,GLD,0.8959254768319022,0.40949295968702376,180,0.12161004742196263,0.04979845824649879,LOW,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.40949295968702376,LOW,,
autoresearch_followon_v150,,VDE,0.7987861463042292,0.36120146457814184,180,0.10750418282767774,0.03883066828563352,MODERATE,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.36120146457814184,MODERATE,,
autoresearch_followon_v150,,VGT,0.5844870737862636,0.47510932368958153,192,0.0,0.0,LOW,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.47510932368958153,LOW,,
autoresearch_followon_v150,,VIG,0.8123187381035761,0.5171597197999336,162,0.0,0.0,LOW,False,pb_ratio|wti_return_3m|monthly_combined_ratio_delta|real_yield_change_6m|baa10y_spread|yield_curvature|npw_per_pif_yoy|vwo_vxus_spread_6m|underwriting_income_3m|combined_ratio_ttm|mom_3m|commodity_equity_momentum,0.4560940750027181,LOW,,
autoresearch_followon_v150,,VMBS,0.8092149338482266,0.2933965551375306,120,0.14603237375707873,0.042845395398883226,HIGH,True,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.2933965551375306,HIGH,,
autoresearch_followon_v150,,VOO,0.6258180678805931,0.462677468372416,108,0.09375,0.043376012659914004,LOW,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.462677468372416,LOW,,
autoresearch_followon_v150,,VWO,0.747081994851112,0.3595220305893307,174,0.11861758784383661,0.04264563604522444,MODERATE,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.3595220305893307,MODERATE,,
autoresearch_followon_v150,,VXUS,0.5773043597183658,0.37923252518121586,108,0.12077165041377355,0.04580053795671838,MODERATE,False,mom_12m|vol_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.37923252518121586,MODERATE,,
ta_minimal_replacement,TA Minimal Replacement,BND,0.9004868982012441,0.26372851187972074,150,0.15304935711100665,0.04036347919503374,HIGH,False,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.26372851187972074,HIGH,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
ta_minimal_replacement,TA Minimal Replacement,DBC,0.9191258645466388,0.48705052117972003,168,0.13866480062466413,0.06753676341352463,LOW,True,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,0.48705052117972003,LOW,ta_pgr_obv_detrended|ta_pgr_natr_63d|yield_slope|real_yield_change_6m|real_rate_10y|credit_spread_hy|nfci|vix|combined_ratio_ttm|investment_income_growth_yoy|book_value_per_share_growth_yoy|npw_growth_yoy,True
