as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,universe_name,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2020-02-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.23218279277476525,0.22114133251758022,0.7582364056149877,-0.35201085129428056,current_reduced,True,True,True,True,True,True
2020-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1331004977137843,0.018274060770576972,0.6432118900191656,-0.27364615863091335,current_reduced,True,True,True,True,True,True
2020-03-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.2086621621056393,0.22760244833364596,0.6406902673350041,-0.6273271985282678,current_reduced,True,True,True,True,True,True
2020-03-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.23949944769083054,0.2087565754329943,0.7571041574524546,-0.35639539956582933,current_reduced,True,True,True,True,True,True
2020-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1189807818092881,0.006866417619051823,0.6402833860865379,-0.2704873473047904,current_reduced,True,True,True,True,True,True
2020-04-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1330617537631924,0.2078058400161057,0.6376699187528794,-0.6211996617786395,current_reduced,True,True,True,True,True,True
2020-04-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.14145774643097653,0.1918270135073766,0.7519223802204993,-0.35419385522607505,current_reduced,True,True,True,True,True,True
2020-05-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1189807818092881,-0.003768266119898972,0.6374823227093676,-0.26812230781752433,current_reduced,True,True,True,True,True,True
2020-05-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12722537590361604,0.18805403047475996,0.6347834528142267,-0.6160712020032941,current_reduced,True,True,True,True,True,True
2020-05-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.13461154243167256,0.17464597865612347,0.7469616990867993,-0.3522165873335139,current_reduced,True,True,True,True,True,True
2020-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1189807818092881,-0.0028874502993276457,0.6426724010662305,-0.2663332635380131,current_reduced,True,True,True,True,True,True
2020-06-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08116869841101101,0.17963585805762514,0.6398940992407418,-0.6132909111930211,current_reduced,True,True,True,True,True,True
2020-06-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0806761048003818,0.1798483523231028,0.750079885833062,-0.34831605400781673,current_reduced,True,True,True,True,True,True
2020-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1189807818092881,-0.020183870500427623,0.6389002104483852,-0.263120265616849,current_reduced,True,True,True,True,True,True
2020-07-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11053294613617538,0.15730170107329766,0.6360480172768869,-0.5987258695126756,current_reduced,True,True,True,True,True,True
2020-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09757339809046309,0.17206148713607827,0.7443180997040261,-0.33648886439924164,current_reduced,True,True,True,True,True,True
2020-08-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1189807818092881,-0.03963560443455923,0.6317324297092566,-0.2581444102542243,current_reduced,True,True,True,True,True,True
2020-08-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10956448663544599,0.13454957082562122,0.6288114927937987,-0.5766449209545057,current_reduced,True,True,True,True,True,True
2020-08-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10390970382779237,0.16310457465602698,0.7352380368578821,-0.3220000187599965,current_reduced,True,True,True,True,True,True
2020-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1189807818092881,-0.052032073184946334,0.6282590155945419,-0.2518940727444814,current_reduced,True,True,True,True,True,True
2020-09-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12583430987974195,0.11592728149778374,0.6252741228070176,-0.5597120986573325,current_reduced,True,True,True,True,True,True
2020-09-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10893330174621749,0.15948104068221636,0.7299250730994152,-0.30648909161747606,current_reduced,True,True,True,True,True,True
2020-10-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12368630087591927,-0.06268523014742358,0.6248977489213048,-0.2507832519795996,current_reduced,True,True,True,True,True,True
2020-10-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.158792123838174,0.09290997311253388,0.6208203004503128,-0.5762670514158874,current_reduced,True,True,True,True,True,True
2020-10-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08911188976533714,0.144224403145513,0.7237597121086286,-0.3113213287908019,current_reduced,True,True,True,True,True,True
2020-11-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12368630087591927,-0.06896706490342888,0.6277201348727108,-0.2532476632664329,current_reduced,True,True,True,True,True,True
2020-11-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.13886218092188862,0.07659729586554448,0.6225712212400122,-0.5901415729453496,current_reduced,True,True,True,True,True,True
2020-11-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07506054238259478,0.13320735186602256,0.723859559301403,-0.31560210554327806,current_reduced,True,True,True,True,True,True
2020-12-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12368630087591927,-0.081760345183714,0.6244581319209912,-0.2547445815503955,current_reduced,True,True,True,True,True,True
2020-12-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1515669702055828,0.06343464870784568,0.6182581520203587,-0.6059872872770942,current_reduced,True,True,True,True,True,True
2020-12-31,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.05413529116771136,0.12947609810505167,0.7146243491178004,-0.31221108679923537,current_reduced,False,True,True,False,True,True
2021-01-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12368630087591927,-0.08981695606201259,0.6223546218689251,-0.25739014168826513,current_reduced,True,True,True,True,True,True
2021-01-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1885068105343291,0.048519795041095534,0.6151233182932141,-0.6286296170413044,current_reduced,True,True,True,True,True,True
2021-01-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11498447356988284,0.11868262482032574,0.7099949597473287,-0.3187786910682917,current_reduced,True,True,True,True,True,True
2021-02-26,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12368630087591927,-0.08810997143960088,0.6247921222078308,-0.25670953709640854,current_reduced,True,True,True,True,True,True
2021-02-26,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.18103836234384585,0.04420552852265239,0.6165486139813237,-0.6347729380047813,current_reduced,True,True,True,True,True,True
2021-02-26,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10517600195189872,0.11509771829621235,0.7109756650389969,-0.31945827359324186,current_reduced,True,True,True,True,True,True
2021-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12368630087591927,-0.10189925160308128,0.617545956115035,-0.2586802016707095,current_reduced,True,True,True,True,True,True
2021-03-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.19734046403862157,0.03462615311501494,0.6102928960659224,-0.658957235211181,current_reduced,True,True,True,True,True,True
2021-03-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09290664939300755,0.1113476103304819,0.703314789499,-0.3187760995587452,current_reduced,True,True,True,True,True,True
2021-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1079738111933351,-0.11337425860927075,0.6104860570690382,-0.2580574967581841,current_reduced,True,True,True,True,True,True
2021-04-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0913401906141891,0.021220191781973194,0.6032259080639385,-0.6490757944700707,current_reduced,True,True,True,True,True,True
2021-04-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.016864809864518486,0.12647049226808915,0.700466236269665,-0.3055698711463559,current_reduced,False,True,True,False,True,True
2021-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1079738111933351,-0.12326641617038529,0.6078378808154834,-0.2589791097007135,current_reduced,True,True,True,True,True,True
2021-05-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11748555945469547,0.007081902089252329,0.6005729303804619,-0.6488892185342865,current_reduced,True,True,True,True,True,True
2021-05-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08603249552156618,0.12135556678183256,0.6964063731060541,-0.3038692977830848,current_reduced,True,True,True,True,True,True
2021-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1079738111933351,-0.1264227921232796,0.6092938511273184,-0.2596356886254165,current_reduced,True,True,True,True,True,True
2021-06-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.14842027337927896,0.0016700606232966028,0.6020262247693711,-0.6519704695882784,current_reduced,True,True,True,True,True,True
2021-06-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09857527293019469,0.11947459296837867,0.6964964967938303,-0.3042183645798753,current_reduced,True,True,True,True,True,True
2021-07-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1079738111933351,-0.12346503822536667,0.6129696543064033,-0.26028345185205537,current_reduced,True,True,True,True,True,True
2021-07-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.13475533419971122,0.007471190266237271,0.6057013276687679,-0.6523337901817761,current_reduced,True,True,True,True,True,True
2021-07-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08706341408759033,0.11220671967052637,0.6988500325064728,-0.30612048522806456,current_reduced,True,True,True,True,True,True
2021-08-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1079738111933351,-0.1216117054597158,0.6154869758152992,-0.26150955665389275,current_reduced,True,True,True,True,True,True
2021-08-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11735871634636147,0.008057792369968744,0.608219785784361,-0.6534648520015711,current_reduced,True,True,True,True,True,True
2021-08-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10916398472850801,0.11186081206318178,0.7000865532700704,-0.3064791234898727,current_reduced,True,True,True,True,True,True
2021-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1079738111933351,-0.11116038723426423,0.617918682624565,-0.25790430253587937,current_reduced,True,True,True,True,True,True
2021-09-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.16631520656279725,0.02223146061358336,0.6106543374925728,-0.644564998784642,current_reduced,True,True,True,True,True,True
2021-09-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1568585369480775,0.1221698692191097,0.701276950174009,-0.2977513025981,current_reduced,True,True,True,True,True,True
2021-10-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09587190251611129,-0.10389329295593505,0.6202689743640055,-0.2559611815982674,current_reduced,True,True,True,True,True,True
2021-10-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15722175459640547,0.03231778754662455,0.6130090631400158,-0.639076105430759,current_reduced,True,True,True,True,True,True
2021-10-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07889502796524271,0.1309711895223837,0.7033634221857811,-0.28890544654391714,current_reduced,True,True,True,True,True,True
2021-11-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09587190251611129,-0.09389744120791965,0.6225417825829389,-0.24963303209918974,current_reduced,True,True,True,True,True,True
2021-11-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15861362010895239,0.04591458486794914,0.615287783534109,-0.6172060176915077,current_reduced,True,True,True,True,True,True
2021-11-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08917049266143495,0.1437351850850575,0.7053942890170499,-0.2698304739988584,current_reduced,True,True,True,True,True,True
2021-12-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09587190251611129,-0.08777582919821428,0.624740791760077,-0.2475823085348723,current_reduced,True,True,True,True,True,True
2021-12-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1738702278624371,0.05753459511698979,0.6174940802564172,-0.6095229700901561,current_reduced,True,True,True,True,True,True
2021-12-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10800513720123547,0.1522544399099869,0.7073719189572848,-0.2635533731150621,current_reduced,True,True,True,True,True,True
2022-01-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09587190251611129,-0.08869187959097379,0.626869458367493,-0.24741035546670043,current_reduced,True,True,True,True,True,True
2022-01-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15064578708404794,0.05620243226133115,0.6196313140952865,-0.6074287650799004,current_reduced,True,True,True,True,True,True
2022-01-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06562488264527806,0.1538893436613665,0.7092985416581812,-0.25843395840495864,current_reduced,True,True,True,True,True,True
2022-02-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09587190251611129,-0.08227379183171621,0.6299310281959787,-0.24600966550305814,current_reduced,True,True,True,True,True,True
2022-02-28,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.184375163104116,0.07055511127366243,0.622702641798139,-0.5987567645871668,current_reduced,True,True,True,True,True,True
2022-02-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11323985609777983,0.1635359377125216,0.7121762583786029,-0.2518305765590725,current_reduced,True,True,True,True,True,True
2022-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09587190251611129,-0.08020708278131822,0.6338184762097805,-0.24653041650195529,current_reduced,True,True,True,True,True,True
2022-03-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.14728961029009988,0.07611804196378827,0.6266009554053031,-0.5973799733798753,current_reduced,True,True,True,True,True,True
2022-03-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.042582566914243086,0.1607009775416905,0.7140853812049464,-0.25419863641980767,current_reduced,True,True,True,True,True,True
2022-04-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0988611186217329,-0.07052803137224033,0.636716936973566,-0.24289704253825017,current_reduced,True,True,True,True,True,True
2022-04-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1570013331361326,0.09099863538345973,0.6295113122028361,-0.5822967671982937,current_reduced,True,True,True,True,True,True
2022-04-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11452423632136978,0.17062333197588753,0.7159469869156816,-0.24648090552935153,current_reduced,True,True,True,True,True,True
2022-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0988611186217329,-0.06940115361580967,0.6404347405091616,-0.2425827662668376,current_reduced,True,True,True,True,True,True
2022-05-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.17226026957786705,0.09418906205120825,0.6332419701471159,-0.5805873077142039,current_reduced,True,True,True,True,True,True
2022-05-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.13416479649638635,0.17242491778958405,0.7186557855418286,-0.24482596411025592,current_reduced,True,True,True,True,True,True
2022-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0988611186217329,-0.07016287600729174,0.6431827377004466,-0.24230679834452662,current_reduced,True,True,True,True,True,True
2022-06-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.14893352406290794,0.09435316133408136,0.6360037128753648,-0.5810799303747924,current_reduced,True,True,True,True,True,True
2022-06-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09768087400607789,0.17193866301525107,0.7204214844178201,-0.24386191940118795,current_reduced,True,True,True,True,True,True
2022-07-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0988611186217329,-0.06912380794597234,0.6458629494659158,-0.24187980910586226,current_reduced,True,True,True,True,True,True
2022-07-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1605779543199362,0.09833140169821826,0.6386984985178703,-0.580312484915493,current_reduced,True,True,True,True,True,True
2022-07-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0929150950894957,0.17333958260092674,0.7221450238790651,-0.24294291957567293,current_reduced,True,True,True,True,True,True
2022-08-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0988611186217329,-0.06790519063360305,0.6493520973261632,-0.24146939574736148,current_reduced,True,True,True,True,True,True
2022-08-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.16249623403329713,0.10197189727787143,0.6422029899358266,-0.5792028967101328,current_reduced,True,True,True,True,True,True
2022-08-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11094234532086059,0.17458257930243531,0.7247021035051224,-0.24172182118917385,current_reduced,True,True,True,True,True,True
2022-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0988611186217329,-0.06787021335508688,0.6527663753421763,-0.24080138523579442,current_reduced,True,True,True,True,True,True
2022-09-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.18939156669108004,0.10247664642202488,0.6456333263577256,-0.5790743160323555,current_reduced,True,True,True,True,True,True
2022-09-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.13876252303450357,0.17175410978621125,0.7272079500876698,-0.24140242423775238,current_reduced,True,True,True,True,True,True
2022-10-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08874994985714262,-0.07536652650301086,0.648364817219785,-0.23935865183773886,current_reduced,True,True,True,True,True,True
2022-10-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12404644498444958,0.09567646879495159,0.641248490206993,-0.5760412517974016,current_reduced,True,True,True,True,True,True
2022-10-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10066792473245689,0.1584017142641458,0.7210586121196048,-0.24649361845834372,current_reduced,True,True,True,True,True,True
2022-11-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08874994985714262,-0.08220239115050505,0.6440635900830145,-0.23797994093573616,current_reduced,True,True,True,True,True,True
2022-11-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.14806833037537243,0.08298094957326435,0.6369646006212613,-0.577411740128043,current_reduced,True,True,True,True,True,True
2022-11-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08906619011291761,0.14724565808287976,0.7150432662696086,-0.25050806727861197,current_reduced,True,True,True,True,True,True
2022-12-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08874994985714262,-0.08783673019993797,0.6398591608386179,-0.23680207139368448,current_reduced,True,True,True,True,True,True
2022-12-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.14125972587546168,0.07459654033778389,0.6327780795834459,-0.5781675886524664,current_reduced,True,True,True,True,True,True
2022-12-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1473380752880596,0.1359479212780583,0.7100076545595884,-0.2538726205383304,current_reduced,True,True,True,True,True,True
2023-01-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08874994985714262,-0.09455303188099667,0.6339844531072483,-0.23371552526377593,current_reduced,True,True,True,True,True,True
2023-01-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12076916268450974,0.06579836862861321,0.6269218086381843,-0.5750164109435723,current_reduced,True,True,True,True,True,True
2023-01-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1381383818545387,0.12210817883317604,0.7033218525955729,-0.2576942149412371,current_reduced,True,True,True,True,True,True
2023-02-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08874994985714262,-0.10094182502056501,0.6282247283673703,-0.23042396393930198,current_reduced,True,True,True,True,True,True
2023-02-28,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10588805598489846,0.05943361167549719,0.6211810098380494,-0.5702804779285546,current_reduced,True,True,True,True,True,True
2023-02-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1261947905276,0.11145574498765695,0.6967703817939204,-0.2601748456496411,current_reduced,True,True,True,True,True,True
2023-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08874994985714262,-0.10490026965047738,0.6258403010033444,-0.22853417404093457,current_reduced,True,True,True,True,True,True
2023-03-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12071806613421768,0.05358417971458726,0.6188159606094388,-0.5714077768465018,current_reduced,True,True,True,True,True,True
2023-03-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1436326410506888,0.10191160800351887,0.6936128530286139,-0.2660930342441379,current_reduced,True,True,True,True,True,True
2023-04-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0890209063089907,-0.09903447528220312,0.6292588034300599,-0.22753753849621638,current_reduced,True,True,True,True,True,True
2023-04-28,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15993658107424177,0.056934307078608054,0.6222542587091462,-0.5741885171479539,current_reduced,True,True,True,True,True,True
2023-04-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.23096187339274166,0.10482011701930172,0.6962762295021514,-0.2785495081500795,current_reduced,True,True,True,True,True,True
2023-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0890209063089907,-0.09011604672837688,0.6326102156273944,-0.22538457270142254,current_reduced,True,True,True,True,True,True
2023-05-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.2166236073838501,0.07194803427055613,0.6256258516036549,-0.5658091174196667,current_reduced,True,True,True,True,True,True
2023-05-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.23930336749112843,0.1158619715833725,0.69888985419213,-0.2795759937451634,current_reduced,True,True,True,True,True,True
2023-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0890209063089907,-0.08669481133791605,0.63589663489072,-0.2251842237269277,current_reduced,True,True,True,True,True,True
2023-06-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.20738932259561788,0.07711167508912213,0.6289328060762608,-0.5660641653365044,current_reduced,True,True,True,True,True,True
2023-06-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.24249136274567412,0.11951724201368448,0.7014552176656114,-0.28678466970297234,current_reduced,True,True,True,True,True,True
2023-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0890209063089907,-0.07662958745524846,0.6391200672503213,-0.21765926780292366,current_reduced,True,True,True,True,True,True
2023-07-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.20539867236522508,0.09514206812972632,0.6321770995138772,-0.5269638255114306,current_reduced,True,True,True,True,True,True
2023-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.23684553836504868,0.13390237166686195,0.7039737477013653,-0.2580119546533164,current_reduced,True,True,True,True,True,True
2023-08-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0890209063089907,-0.06713800205036961,0.6422824325687293,-0.21258922688549897,current_reduced,True,True,True,True,True,True
2023-08-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.22121702815627606,0.11310903621649872,0.6353606248816206,-0.4930313803991775,current_reduced,True,True,True,True,True,True
2023-08-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.2531035265512207,0.14576460965221977,0.7064468127174441,-0.2365685939627329,current_reduced,True,True,True,True,True,True
2023-09-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0890209063089907,-0.058131096650443206,0.6453855692918193,-0.2084002349998071,current_reduced,True,True,True,True,True,True
2023-09-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.18827306395192117,0.12611104427116485,0.6384851953601953,-0.46562168166894957,current_reduced,True,True,True,True,True,True
2023-09-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.24887415484987768,0.15808058872713346,0.7088757249694749,-0.21523222725226576,current_reduced,True,True,True,True,True,True
