scenario_name,path_name,review_months,mean_predicted,mean_ic,mean_hit_rate,mean_aggregate_oos_r2,mean_sell_pct,signal_changes,mode_changes,signal_agreement_with_shadow_rate,mode_agreement_with_shadow_rate,sell_agreement_with_shadow_rate,signal_agreement_with_live_rate,mode_agreement_with_live_rate,sell_agreement_with_live_rate,outperform_rate,neutral_rate,underperform_rate
current_voo_actual,shadow_baseline,108,0.09104204919196712,0.006112551800283931,0.635665322214254,-0.28228114386161,0.5,0,0,1.0,1.0,1.0,0.6296296296296297,1.0,1.0,1.0,0.0,0.0
current_voo_actual,ensemble_ridge_gbt_v18,108,0.09079370645109125,0.1434297389326662,0.7257681945568015,-0.3610418543846784,0.5,15,0,0.8425925925925926,1.0,1.0,0.7314814814814815,1.0,1.0,0.8425925925925926,0.08333333333333333,0.07407407407407407
current_voo_actual,live_production_ensemble_reduced,108,0.0681784715768973,0.14794970505767122,0.6206366651569775,-0.6639564913706502,0.5,16,0,0.6296296296296297,1.0,1.0,1.0,1.0,1.0,0.6296296296296297,0.25,0.12037037037037036
vti_replacement_actual,shadow_baseline,108,0.09537458655303954,0.026185993116230117,0.676210479893152,-0.22711760924173927,0.5,0,0,1.0,1.0,1.0,0.6851851851851852,1.0,1.0,1.0,0.0,0.0
vti_replacement_actual,ensemble_ridge_gbt_v18,108,0.09064252414384119,0.1573190551762304,0.7090602477809049,-0.4758542533669715,0.5,11,0,0.8333333333333334,1.0,1.0,0.7592592592592593,1.0,1.0,0.8333333333333334,0.09259259259259259,0.07407407407407407
vti_replacement_actual,live_production_ensemble_reduced,108,0.07542162738618251,0.1552714017993536,0.6550743707640748,-1.112344934792343,0.5,17,0,0.6851851851851852,1.0,1.0,1.0,1.0,1.0,0.6851851851851852,0.23148148148148148,0.08333333333333333
vti_replacement_stitched,shadow_baseline,150,0.07927252558352854,0.05723180837102516,0.609284654615542,-0.2814357241146393,0.5,3,0,1.0,1.0,1.0,0.62,1.0,1.0,0.88,0.12,0.0
vti_replacement_stitched,ensemble_ridge_gbt_v18,150,0.07989280601462646,0.12166383480462736,0.6286571630275777,-0.6568202656159013,0.5,20,0,0.8,1.0,1.0,0.7533333333333333,1.0,1.0,0.76,0.18666666666666668,0.05333333333333334
vti_replacement_stitched,live_production_ensemble_reduced,150,0.06497472062594167,0.18702431220692756,0.6046745932791485,-1.4306555671752992,0.5,24,0,0.62,1.0,1.0,1.0,1.0,1.0,0.5933333333333334,0.3466666666666667,0.06
