scenario_name,candidate_name,candidate_type,n_benchmarks,mean_ic,mean_hit_rate,mean_oos_r2,mean_policy_return_sign,mean_mae
current_voo_actual,baseline_historical_mean,baseline,8,-0.14237015009642612,0.6373530149607736,-0.20470187241513502,0.07038680020763428,0.1503402438180013
current_voo_actual,live_production_ensemble_reduced,ensemble,8,0.10348537088458805,0.5939051952198504,-0.7285316133753885,0.06382084713331992,0.17462835449531855
current_voo_actual,ensemble_ridge_gbt_v18,ensemble,8,0.22318228164836598,0.6606449553001277,-0.1990905117360568,0.07706597368784687,0.15237633492143832
vti_replacement_actual,baseline_historical_mean,baseline,8,-0.11615870059776774,0.654526438384197,-0.17585237060189055,0.07144855490082754,0.14587755469415925
vti_replacement_actual,live_production_ensemble_reduced,ensemble,8,0.0959878933767776,0.5968769169415722,-0.6792693756528532,0.06257592615957903,0.17026542260922503
vti_replacement_actual,ensemble_ridge_gbt_v18,ensemble,8,0.21870256594097548,0.6548266369818094,-0.22541532588116725,0.07516415590464998,0.15127230498240912
vti_replacement_stitched,baseline_historical_mean,baseline,8,-0.060142757714955516,0.6503134754212341,-0.16554269949234016,0.06890733309910756,0.14317145850969387
vti_replacement_stitched,live_production_ensemble_reduced,ensemble,8,0.10459043414482055,0.5966222873119424,-0.6611134881107066,0.06072779669555821,0.1665445703852212
vti_replacement_stitched,ensemble_ridge_gbt_v18,ensemble,8,0.2246952356196266,0.6470720073521797,-0.227093492065786,0.07188400324988656,0.14938951018700142
