benchmark,feature,feature_family,n_obs_total,n_obs_non_null,null_share,eligible,positive_rate
VWO,investment_income_growth_yoy,"investment_capital,lean_baseline",229,222,0.03056768558951961,True,0.33624454148471616
VWO,legal_services_ppi_relative,inflation_insurance,229,168,0.26637554585152834,True,0.33624454148471616
VWO,medical_cpi_yoy,inflation_insurance,229,229,0.0,True,0.33624454148471616
VWO,mom_12m,"lean_baseline,price_momentum",229,229,0.0,True,0.33624454148471616
VWO,mom_3m,price_momentum,229,229,0.0,True,0.33624454148471616
VWO,mom_6m,price_momentum,229,229,0.0,True,0.33624454148471616
VWO,monthly_combined_ratio_delta,extended_pgr_operations,229,229,0.0,True,0.33624454148471616
VWO,mortgage_spread_30y_10y,macro_rates_spreads,229,194,0.15283842794759828,True,0.33624454148471616
VWO,motor_vehicle_ins_cpi_yoy,inflation_insurance,229,108,0.5283842794759825,True,0.33624454148471616
VWO,nfci,"lean_baseline,macro_rates_spreads",229,229,0.0,True,0.33624454148471616
VWO,npw_growth_yoy,"extended_pgr_operations,lean_baseline",229,214,0.06550218340611358,True,0.33624454148471616
VWO,npw_per_pif_yoy,extended_pgr_operations,229,215,0.06113537117903933,True,0.33624454148471616
VWO,npw_vs_npe_spread_pct,extended_pgr_operations,229,229,0.0,True,0.33624454148471616
VWO,pb_ratio,valuation,229,226,0.013100436681222738,True,0.33624454148471616
VWO,pe_ratio,valuation,229,215,0.06113537117903933,True,0.33624454148471616
VWO,pgr_pe_vs_market_pe,valuation,229,186,0.18777292576419213,True,0.33624454148471616
VWO,pgr_premium_to_surplus,extended_pgr_operations,229,226,0.013100436681222738,True,0.33624454148471616
VWO,pgr_price_to_book_relative,valuation,229,63,0.7248908296943232,True,0.33624454148471616
VWO,pgr_vs_kie_6m,benchmark_context,229,215,0.06113537117903933,True,0.33624454148471616
VWO,pgr_vs_peers_6m,benchmark_context,229,229,0.0,True,0.33624454148471616
VWO,pgr_vs_vfh_6m,benchmark_context,229,229,0.0,True,0.33624454148471616
VWO,pif_growth_acceleration,extended_pgr_operations,229,212,0.07423580786026196,True,0.33624454148471616
VWO,pif_growth_yoy,extended_pgr_operations,229,201,0.12227074235807855,True,0.33624454148471616
VWO,ppi_auto_ins_yoy,inflation_insurance,229,229,0.0,True,0.33624454148471616
VWO,rate_adequacy_gap_yoy,inflation_insurance,229,229,0.0,True,0.33624454148471616
VWO,real_rate_10y,"lean_baseline,macro_rates_spreads",229,229,0.0,True,0.33624454148471616
VWO,real_yield_change_6m,"lean_baseline,macro_rates_spreads",229,229,0.0,True,0.33624454148471616
VWO,roe,valuation,229,194,0.15283842794759828,True,0.33624454148471616
VWO,roe_net_income_ttm,valuation,229,218,0.048034934497816595,True,0.33624454148471616
VWO,roe_trend,valuation,229,217,0.05240174672489084,True,0.33624454148471616
VWO,severity_index_yoy,inflation_insurance,229,229,0.0,True,0.33624454148471616
VWO,term_premium_10y,macro_rates_spreads,229,194,0.15283842794759828,True,0.33624454148471616
VWO,underwriting_income,extended_pgr_operations,229,229,0.0,True,0.33624454148471616
VWO,underwriting_income_3m,extended_pgr_operations,229,229,0.0,True,0.33624454148471616
VWO,underwriting_income_growth_yoy,extended_pgr_operations,229,222,0.03056768558951961,True,0.33624454148471616
VWO,underwriting_margin_ttm,extended_pgr_operations,229,229,0.0,True,0.33624454148471616
VWO,unearned_premium_growth_yoy,extended_pgr_operations,229,210,0.08296943231441045,True,0.33624454148471616
VWO,unearned_premium_to_npw_ratio,extended_pgr_operations,229,226,0.013100436681222738,True,0.33624454148471616
VWO,unrealized_gain_pct_equity,investment_capital,229,226,0.013100436681222738,True,0.33624454148471616
VWO,usd_broad_return_3m,macro_rates_spreads,229,191,0.16593886462882101,True,0.33624454148471616
VWO,usd_momentum_6m,macro_rates_spreads,229,188,0.17903930131004364,True,0.33624454148471616
VWO,used_car_cpi_yoy,inflation_insurance,229,229,0.0,True,0.33624454148471616
VWO,vix,"lean_baseline,macro_rates_spreads,regime_indicators",229,229,0.0,True,0.33624454148471616
VWO,vmt_yoy,inflation_insurance,229,143,0.37554585152838427,True,0.33624454148471616
VWO,vol_63d,"lean_baseline,price_momentum",229,229,0.0,True,0.33624454148471616
VWO,vwo_vxus_spread_6m,benchmark_context,229,152,0.33624454148471616,True,0.33624454148471616
VWO,wti_return_3m,macro_rates_spreads,229,191,0.16593886462882101,True,0.33624454148471616
VWO,yield_curvature,macro_rates_spreads,229,229,0.0,True,0.33624454148471616
VWO,yield_slope,"lean_baseline,macro_rates_spreads,regime_indicators",229,229,0.0,True,0.33624454148471616
VXUS,auto_pricing_power_spread,inflation_insurance,158,84,0.4683544303797469,True,0.22151898734177214
VXUS,baa10y_spread,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,book_value_per_share_growth_yoy,"extended_pgr_operations,lean_baseline",158,158,0.0,True,0.22151898734177214
VXUS,breakeven_inflation_10y,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,breakeven_momentum_3m,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,buyback_acceleration,investment_capital,158,157,0.006329113924050667,True,0.22151898734177214
VXUS,buyback_yield,investment_capital,158,157,0.006329113924050667,True,0.22151898734177214
VXUS,channel_mix_agency_pct,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,channel_mix_direct_pct_yoy,extended_pgr_operations,158,157,0.006329113924050667,True,0.22151898734177214
VXUS,combined_ratio_ttm,"extended_pgr_operations,lean_baseline,regime_indicators",158,158,0.0,True,0.22151898734177214
VXUS,commodity_equity_momentum,macro_rates_spreads,158,157,0.006329113924050667,True,0.22151898734177214
VXUS,cr_acceleration,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,credit_spread_hy,"lean_baseline,macro_rates_spreads,regime_indicators",158,158,0.0,True,0.22151898734177214
VXUS,credit_spread_ratio,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,direct_channel_pif_share_ttm,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,duration_rate_shock_3m,investment_capital,158,158,0.0,True,0.22151898734177214
VXUS,equity_risk_premium,valuation,158,158,0.0,True,0.22151898734177214
VXUS,excess_bond_premium_proxy,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,gainshare_est,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,gasoline_retail_sales_delta,inflation_insurance,158,158,0.0,True,0.22151898734177214
VXUS,gold_vs_treasury_6m,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,high_52w,price_momentum,158,158,0.0,True,0.22151898734177214
VXUS,investment_book_yield,investment_capital,158,41,0.740506329113924,False,0.22151898734177214
VXUS,investment_income_growth_yoy,"investment_capital,lean_baseline",158,158,0.0,True,0.22151898734177214
VXUS,legal_services_ppi_relative,inflation_insurance,158,158,0.0,True,0.22151898734177214
VXUS,medical_cpi_yoy,inflation_insurance,158,158,0.0,True,0.22151898734177214
VXUS,mom_12m,"lean_baseline,price_momentum",158,158,0.0,True,0.22151898734177214
VXUS,mom_3m,price_momentum,158,158,0.0,True,0.22151898734177214
VXUS,mom_6m,price_momentum,158,158,0.0,True,0.22151898734177214
VXUS,monthly_combined_ratio_delta,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,mortgage_spread_30y_10y,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,motor_vehicle_ins_cpi_yoy,inflation_insurance,158,84,0.4683544303797469,True,0.22151898734177214
VXUS,nfci,"lean_baseline,macro_rates_spreads",158,158,0.0,True,0.22151898734177214
VXUS,npw_growth_yoy,"extended_pgr_operations,lean_baseline",158,150,0.05063291139240511,True,0.22151898734177214
VXUS,npw_per_pif_yoy,extended_pgr_operations,158,157,0.006329113924050667,True,0.22151898734177214
VXUS,npw_vs_npe_spread_pct,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,pb_ratio,valuation,158,158,0.0,True,0.22151898734177214
VXUS,pe_ratio,valuation,158,158,0.0,True,0.22151898734177214
VXUS,pgr_pe_vs_market_pe,valuation,158,158,0.0,True,0.22151898734177214
VXUS,pgr_premium_to_surplus,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,pgr_price_to_book_relative,valuation,158,54,0.6582278481012658,False,0.22151898734177214
VXUS,pgr_vs_kie_6m,benchmark_context,158,158,0.0,True,0.22151898734177214
VXUS,pgr_vs_peers_6m,benchmark_context,158,158,0.0,True,0.22151898734177214
VXUS,pgr_vs_vfh_6m,benchmark_context,158,158,0.0,True,0.22151898734177214
VXUS,pif_growth_acceleration,extended_pgr_operations,158,157,0.006329113924050667,True,0.22151898734177214
VXUS,pif_growth_yoy,extended_pgr_operations,158,144,0.08860759493670889,True,0.22151898734177214
VXUS,ppi_auto_ins_yoy,inflation_insurance,158,158,0.0,True,0.22151898734177214
VXUS,rate_adequacy_gap_yoy,inflation_insurance,158,158,0.0,True,0.22151898734177214
VXUS,real_rate_10y,"lean_baseline,macro_rates_spreads",158,158,0.0,True,0.22151898734177214
VXUS,real_yield_change_6m,"lean_baseline,macro_rates_spreads",158,158,0.0,True,0.22151898734177214
VXUS,roe,valuation,158,158,0.0,True,0.22151898734177214
VXUS,roe_net_income_ttm,valuation,158,150,0.05063291139240511,True,0.22151898734177214
VXUS,roe_trend,valuation,158,149,0.05696202531645567,True,0.22151898734177214
VXUS,severity_index_yoy,inflation_insurance,158,158,0.0,True,0.22151898734177214
VXUS,term_premium_10y,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,underwriting_income,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,underwriting_income_3m,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,underwriting_income_growth_yoy,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,underwriting_margin_ttm,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,unearned_premium_growth_yoy,extended_pgr_operations,158,150,0.05063291139240511,True,0.22151898734177214
VXUS,unearned_premium_to_npw_ratio,extended_pgr_operations,158,158,0.0,True,0.22151898734177214
VXUS,unrealized_gain_pct_equity,investment_capital,158,158,0.0,True,0.22151898734177214
VXUS,usd_broad_return_3m,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,usd_momentum_6m,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,used_car_cpi_yoy,inflation_insurance,158,158,0.0,True,0.22151898734177214
VXUS,vix,"lean_baseline,macro_rates_spreads,regime_indicators",158,158,0.0,True,0.22151898734177214
VXUS,vmt_yoy,inflation_insurance,158,86,0.45569620253164556,True,0.22151898734177214
VXUS,vol_63d,"lean_baseline,price_momentum",158,158,0.0,True,0.22151898734177214
VXUS,vwo_vxus_spread_6m,benchmark_context,158,152,0.03797468354430378,True,0.22151898734177214
VXUS,wti_return_3m,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,yield_curvature,macro_rates_spreads,158,158,0.0,True,0.22151898734177214
VXUS,yield_slope,"lean_baseline,macro_rates_spreads,regime_indicators",158,158,0.0,True,0.22151898734177214
