benchmark,selector,fold,feature,coef,abs_coef,selected,C,l1_ratio,in_consensus_subset,selected_method
DBC,elastic_net,13,duration_rate_shock_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,buyback_yield,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,buyback_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,yield_slope,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,yield_curvature,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,real_rate_10y,0.007273596254008668,0.007273596254008668,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,13,real_yield_change_6m,0.3621642232051124,0.3621642232051124,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,13,breakeven_inflation_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,breakeven_momentum_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,baa10y_spread,0.19905403978034605,0.19905403978034605,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,13,credit_spread_hy,0.14799386342998128,0.14799386342998128,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,13,nfci,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,vix,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,vmt_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,usd_broad_return_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,usd_momentum_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,wti_return_3m,-0.005506365699148668,0.005506365699148668,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,mortgage_spread_30y_10y,0.05085764713012265,0.05085764713012265,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,term_premium_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,legal_services_ppi_relative,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,gasoline_retail_sales_delta,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,used_car_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,medical_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,severity_index_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,ppi_auto_ins_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,13,motor_vehicle_ins_cpi_yoy,-0.07653933473385574,0.07653933473385574,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,rate_adequacy_gap_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,13,auto_pricing_power_spread,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,pgr_vs_kie_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,pgr_vs_peers_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,pgr_vs_vfh_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,vwo_vxus_spread_6m,-0.06050702482286701,0.06050702482286701,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,gold_vs_treasury_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,commodity_equity_momentum,-0.11950092976433332,0.11950092976433332,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,13,credit_spread_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,excess_bond_premium_proxy,0.0949838149352971,0.0949838149352971,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,pgr_pe_vs_market_pe,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,pgr_price_to_book_relative,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,13,equity_risk_premium,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,mom_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,mom_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,mom_12m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,vol_63d,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,high_52w,0.030677523825010464,0.030677523825010464,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pe_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pb_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,roe,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,combined_ratio_ttm,-0.032758598153799084,0.032758598153799084,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,monthly_combined_ratio_delta,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pif_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,gainshare_est,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,cr_acceleration,-0.0006356018887856565,0.0006356018887856565,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pif_growth_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,channel_mix_agency_pct,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,npw_growth_yoy,-0.04503589790066518,0.04503589790066518,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,npw_per_pif_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,npw_vs_npe_spread_pct,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,underwriting_income,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,underwriting_income_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,underwriting_income_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,underwriting_margin_ttm,0.011438318480918787,0.011438318480918787,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,unearned_premium_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,unearned_premium_to_npw_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,roe_net_income_ttm,0.06507568258837172,0.06507568258837172,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,roe_trend,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,book_value_per_share_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pgr_premium_to_surplus,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,direct_channel_pif_share_ttm,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,channel_mix_direct_pct_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,unrealized_gain_pct_equity,-0.1677689418230132,0.1677689418230132,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,investment_income_growth_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,investment_book_yield,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,duration_rate_shock_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,buyback_yield,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,buyback_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,yield_slope,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,yield_curvature,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,real_rate_10y,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,real_yield_change_6m,0.3881408884564685,0.3881408884564685,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,breakeven_inflation_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,breakeven_momentum_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,baa10y_spread,0.2563701972127922,0.2563701972127922,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,credit_spread_hy,0.18966111141183825,0.18966111141183825,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,nfci,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,vix,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,vmt_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,usd_broad_return_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,usd_momentum_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,wti_return_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,mortgage_spread_30y_10y,0.05438214332457689,0.05438214332457689,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,term_premium_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,legal_services_ppi_relative,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,gasoline_retail_sales_delta,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,used_car_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,medical_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,severity_index_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,ppi_auto_ins_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,motor_vehicle_ins_cpi_yoy,-0.11853145858323823,0.11853145858323823,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,rate_adequacy_gap_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,auto_pricing_power_spread,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pgr_vs_kie_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pgr_vs_peers_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pgr_vs_vfh_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,vwo_vxus_spread_6m,-0.09055020507621113,0.09055020507621113,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,gold_vs_treasury_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,commodity_equity_momentum,-0.11527078725461572,0.11527078725461572,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,14,credit_spread_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,excess_bond_premium_proxy,0.12337954542138241,0.12337954542138241,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pgr_pe_vs_market_pe,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,pgr_price_to_book_relative,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,14,equity_risk_premium,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,mom_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,mom_6m,-0.004664062629398075,0.004664062629398075,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,mom_12m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,vol_63d,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,high_52w,0.014957321122989177,0.014957321122989177,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pe_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pb_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,roe,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,combined_ratio_ttm,-0.06961579027778807,0.06961579027778807,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,monthly_combined_ratio_delta,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pif_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,gainshare_est,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,cr_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pif_growth_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,channel_mix_agency_pct,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,npw_growth_yoy,-0.03233353913840538,0.03233353913840538,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,npw_per_pif_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,npw_vs_npe_spread_pct,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,underwriting_income,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,underwriting_income_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,underwriting_income_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,underwriting_margin_ttm,0.02716731605104824,0.02716731605104824,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,unearned_premium_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,unearned_premium_to_npw_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,roe_net_income_ttm,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,roe_trend,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,book_value_per_share_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pgr_premium_to_surplus,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,direct_channel_pif_share_ttm,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,channel_mix_direct_pct_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,unrealized_gain_pct_equity,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,investment_income_growth_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,investment_book_yield,-0.12191133619816583,0.12191133619816583,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,duration_rate_shock_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,buyback_yield,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,buyback_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,yield_slope,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,yield_curvature,-0.08316243724033134,0.08316243724033134,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,real_rate_10y,0.04964034756305686,0.04964034756305686,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,real_yield_change_6m,0.3338280865916844,0.3338280865916844,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,breakeven_inflation_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,breakeven_momentum_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,baa10y_spread,0.28844834138044845,0.28844834138044845,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,credit_spread_hy,0.25568497571595167,0.25568497571595167,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,nfci,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,vix,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,vmt_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,usd_broad_return_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,usd_momentum_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,wti_return_3m,-0.03470816085573237,0.03470816085573237,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,mortgage_spread_30y_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,term_premium_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,legal_services_ppi_relative,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,gasoline_retail_sales_delta,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,used_car_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,medical_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,severity_index_yoy,0.014578933584725411,0.014578933584725411,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,ppi_auto_ins_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,motor_vehicle_ins_cpi_yoy,-0.059872275597843784,0.059872275597843784,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,rate_adequacy_gap_yoy,-0.01654944494088634,0.01654944494088634,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,auto_pricing_power_spread,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pgr_vs_kie_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pgr_vs_peers_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pgr_vs_vfh_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,vwo_vxus_spread_6m,-0.06353374023379112,0.06353374023379112,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,gold_vs_treasury_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,commodity_equity_momentum,-0.1717279680577222,0.1717279680577222,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,15,credit_spread_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,excess_bond_premium_proxy,0.198087563015478,0.198087563015478,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pgr_pe_vs_market_pe,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,pgr_price_to_book_relative,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,15,equity_risk_premium,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,mom_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,mom_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,mom_12m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,vol_63d,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,high_52w,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pe_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pb_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,roe,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,combined_ratio_ttm,-0.06981007048387165,0.06981007048387165,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,monthly_combined_ratio_delta,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pif_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,gainshare_est,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,cr_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pif_growth_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,channel_mix_agency_pct,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,npw_growth_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,npw_per_pif_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,npw_vs_npe_spread_pct,-0.04555027337807502,0.04555027337807502,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,underwriting_income,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,underwriting_income_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,underwriting_income_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,underwriting_margin_ttm,0.049950034181631874,0.049950034181631874,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,unearned_premium_growth_yoy,0.15162433863726404,0.15162433863726404,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,unearned_premium_to_npw_ratio,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,roe_net_income_ttm,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,roe_trend,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,book_value_per_share_growth_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pgr_premium_to_surplus,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,direct_channel_pif_share_ttm,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,channel_mix_direct_pct_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,unrealized_gain_pct_equity,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,investment_income_growth_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,investment_book_yield,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,duration_rate_shock_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,buyback_yield,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,buyback_acceleration,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,yield_slope,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,yield_curvature,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,real_rate_10y,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,real_yield_change_6m,0.09376053300803165,0.09376053300803165,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,breakeven_inflation_10y,-0.14609741144190755,0.14609741144190755,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,breakeven_momentum_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,baa10y_spread,0.3202073863689941,0.3202073863689941,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,credit_spread_hy,0.31582337469050037,0.31582337469050037,True,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,nfci,0.0294377047542734,0.0294377047542734,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,vix,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,vmt_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,usd_broad_return_3m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,usd_momentum_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,wti_return_3m,-0.08755491506135206,0.08755491506135206,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,mortgage_spread_30y_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,term_premium_10y,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,legal_services_ppi_relative,0.0713116373824565,0.0713116373824565,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,gasoline_retail_sales_delta,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,used_car_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,medical_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,severity_index_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,ppi_auto_ins_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,motor_vehicle_ins_cpi_yoy,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,rate_adequacy_gap_yoy,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,auto_pricing_power_spread,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pgr_vs_kie_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pgr_vs_peers_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pgr_vs_vfh_6m,0.020137340542765343,0.020137340542765343,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,vwo_vxus_spread_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,gold_vs_treasury_6m,0.0,0.0,False,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,commodity_equity_momentum,0.0,0.0,False,0.05,0.2,True,elastic_net_consensus
DBC,elastic_net,16,credit_spread_ratio,0.021029204359772027,0.021029204359772027,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,excess_bond_premium_proxy,0.27944374157256907,0.27944374157256907,True,0.05,0.2,False,elastic_net_consensus
DBC,elastic_net,16,pgr_pe_vs_market_pe,-0.062390595939394826,0.062390595939394826,True,0.05,0.2,False,elastic_net_consensus
