model_family,benchmark,model_type,experiment_mode,feature,replaced_feature,n_features,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,feature_group,family,baseline_ic,baseline_oos_r2,baseline_hit_rate,baseline_balanced_accuracy,baseline_brier_score,delta_ic,delta_oos_r2,delta_hit_rate,delta_balanced_accuracy,delta_brier_score
classification,VWO,ridge,replace_vix,ta_ratio_ema_gap_12m_vmbs,vix,12,174.0,,,,,,,0.3539460162922404,0.5517241379310345,0.5479192938209332,0.7391304347826086,0.5573770491803278,0.7011494252873564,0.5287356321839081,ratio_trend,trend,,,,0.4817150063051702,0.3387316449547997,,,,0.06620428751576296,0.01521437133744069
regression,VWO,ridge,add_feature,ta_ratio_rsi_6m_vmbs,,13,174.0,0.1819721518266465,0.6264367816091954,0.1363896537415853,-0.0364592659191567,0.1819721518266465,0.1289226236502508,,,,,,,,ratio_oscillator,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.04076425866340161,0.060593855975521,0.02298850574712641,,
regression,VWO,gbt,add_feature,ta_ratio_rsi_6m_vmbs,,13,174.0,0.1531872920647673,0.6206896551724138,0.143285580372054,-0.1431838803297924,0.1531872920647673,0.1334307425544801,,,,,,,,ratio_oscillator,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.0344933018229278,0.033711642472692704,-0.017241379310344862,,
classification,VWO,ridge,add_feature,ta_ratio_rsi_6m_vmbs,,13,174.0,,,,,,,0.3590209375731849,0.5344827586206896,0.474936948297604,0.6846846846846847,0.6229508196721312,0.7011494252873564,0.6379310344827587,ratio_oscillator,momentum,,,,0.4817150063051702,0.3387316449547997,,,,-0.006778058007566201,0.02028929261838519
regression,VWO,ridge,replace_mom_12m,ta_ratio_rsi_6m_vmbs,mom_12m,12,174.0,0.2003895327315697,0.6436781609195402,0.1321667364788397,-0.0307493623226249,0.2003895327315697,0.0853581203887333,,,,,,,,ratio_oscillator,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.05918163956832481,0.0663037595720528,0.04022988505747127,,
regression,VWO,gbt,replace_mom_12m,ta_ratio_rsi_6m_vmbs,mom_12m,12,174.0,0.1518329467426439,0.6206896551724138,0.1416682705741687,-0.1586697420853355,0.1518329467426439,0.1735031148723413,,,,,,,,ratio_oscillator,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.03313895650080438,0.018225780717149614,-0.017241379310344862,,
classification,VWO,ridge,replace_mom_12m,ta_ratio_rsi_6m_vmbs,mom_12m,12,174.0,,,,,,,0.3233021734764977,0.5574712643678161,0.5078814627994956,0.7064220183486238,0.6311475409836066,0.7011494252873564,0.6264367816091954,ratio_oscillator,momentum,,,,0.4817150063051702,0.3387316449547997,,,,0.02616645649432542,-0.015429471478301982
regression,VWO,ridge,replace_vol_63d,ta_ratio_rsi_6m_vmbs,vol_63d,12,174.0,0.216517554600074,0.6551724137931034,0.136271570852838,-0.0112374960349734,0.216517554600074,0.0776987245194074,,,,,,,,ratio_oscillator,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.0753096614368291,0.0858156258597043,0.051724137931034475,,
regression,VWO,gbt,replace_vol_63d,ta_ratio_rsi_6m_vmbs,vol_63d,12,174.0,0.220503489574884,0.603448275862069,0.1420775649169559,-0.1369801945132338,0.220503489574884,0.042609903088284,,,,,,,,ratio_oscillator,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.10180949933304449,0.03991532828925132,-0.034482758620689724,,
classification,VWO,ridge,replace_vol_63d,ta_ratio_rsi_6m_vmbs,vol_63d,12,174.0,,,,,,,0.2942796627796357,0.5919540229885057,0.5104035308953342,0.7073170731707317,0.7131147540983607,0.7011494252873564,0.7068965517241379,ratio_oscillator,momentum,,,,0.4817150063051702,0.3387316449547997,,,,0.028688524590163966,-0.044451982175163995
regression,VWO,ridge,replace_vix,ta_ratio_rsi_6m_vmbs,vix,12,174.0,0.1825917594464534,0.632183908045977,0.135841542491145,-0.0469250109387124,0.1825917594464534,0.1307072533434077,,,,,,,,ratio_oscillator,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.041383866283208504,0.0501281109559653,0.028735632183908066,,
regression,VWO,gbt,replace_vix,ta_ratio_rsi_6m_vmbs,vix,12,174.0,0.1387768723454836,0.5977011494252874,0.1460245229639163,-0.1783844130203815,0.1387768723454836,0.1868776496114268,,,,,,,,ratio_oscillator,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.020082882103644104,-0.001488890217896388,-0.04022988505747127,,
classification,VWO,ridge,replace_vix,ta_ratio_rsi_6m_vmbs,vix,12,174.0,,,,,,,0.3347372197973258,0.5804597701149425,0.5408259773013872,0.7289719626168224,0.639344262295082,0.7011494252873564,0.6149425287356322,ratio_oscillator,momentum,,,,0.4817150063051702,0.3387316449547997,,,,0.05911097099621693,-0.003994425157473891
regression,VWO,ridge,add_feature,ta_ratio_bb_pct_b_6m_vmbs,,13,174.0,0.1746416469717246,0.632183908045977,0.1431411893470355,-0.1222993203070816,0.1746416469717246,0.1044238978458712,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.03343375380847971,-0.0252461984124039,0.028735632183908066,,
regression,VWO,gbt,add_feature,ta_ratio_bb_pct_b_6m_vmbs,,13,174.0,0.1401502553620369,0.5919540229885057,0.1443290066430747,-0.1611616038003527,0.1401502553620369,0.1656895714941784,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.021456265120197396,0.015733919002132418,-0.04597701149425293,,
classification,VWO,ridge,add_feature,ta_ratio_bb_pct_b_6m_vmbs,,13,174.0,,,,,,,0.3458319441903426,0.5344827586206896,0.4914880201765448,0.6952380952380952,0.5983606557377049,0.7011494252873564,0.603448275862069,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.00977301387137458,0.007100299235542895
regression,VWO,ridge,replace_mom_12m,ta_ratio_bb_pct_b_6m_vmbs,mom_12m,12,174.0,0.0934639369002534,0.6149425287356322,0.1408312371010658,-0.1611463240184087,0.0934639369002534,0.4077737539695606,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,-0.047743956262991494,-0.064093202123731,0.011494252873563204,,
regression,VWO,gbt,replace_mom_12m,ta_ratio_bb_pct_b_6m_vmbs,mom_12m,12,174.0,0.1429019701647929,0.5804597701149425,0.1429414784825516,-0.1733304498924202,0.1429019701647929,0.1888194418543344,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.024207979922953385,0.0035650729100649148,-0.05747126436781613,,
classification,VWO,ridge,replace_mom_12m,ta_ratio_bb_pct_b_6m_vmbs,mom_12m,12,174.0,,,,,,,0.3109234547815301,0.5919540229885057,0.5545397225725095,0.7383177570093458,0.6475409836065574,0.7011494252873564,0.6149425287356322,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.07282471626733927,-0.027808190173269576
regression,VWO,ridge,replace_vol_63d,ta_ratio_bb_pct_b_6m_vmbs,vol_63d,12,174.0,0.145889119849654,0.6436781609195402,0.1467218532956046,-0.2588911705375556,0.145889119849654,0.2858564847101543,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.004681226686409107,-0.16183804864287793,0.04022988505747127,,
regression,VWO,gbt,replace_vol_63d,ta_ratio_bb_pct_b_6m_vmbs,vol_63d,12,174.0,0.2088359360200836,0.5977011494252874,0.1429446228879582,-0.1585583488237243,0.2088359360200836,0.0361514183397811,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.0901419457782441,0.018337173978760807,-0.04022988505747127,,
classification,VWO,ridge,replace_vol_63d,ta_ratio_bb_pct_b_6m_vmbs,vol_63d,12,174.0,,,,,,,0.2843351425393374,0.5689655172413793,0.4884930643127364,0.6942148760330579,0.6885245901639344,0.7011494252873564,0.6954022988505747,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.006778058007566201,-0.05439650241546229
regression,VWO,ridge,replace_vix,ta_ratio_bb_pct_b_6m_vmbs,vix,12,174.0,0.1942572396708334,0.6206896551724138,0.1390345603441548,-0.0525765419871564,0.1942572396708334,0.065029354776313,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.053049346507588496,0.044476579907521296,0.017241379310344862,,
regression,VWO,gbt,replace_vix,ta_ratio_bb_pct_b_6m_vmbs,vix,12,174.0,0.1400857319102922,0.603448275862069,0.1426284005268317,-0.164004707758774,0.1400857319102922,0.1842790374360572,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.021391741668452688,0.012890815043711118,-0.034482758620689724,,
classification,VWO,ridge,replace_vix,ta_ratio_bb_pct_b_6m_vmbs,vix,12,174.0,,,,,,,0.3261938152807835,0.5632183908045977,0.5395649432534678,0.73,0.5983606557377049,0.7011494252873564,0.5747126436781609,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.0578499369482976,-0.012537829674016177
regression,VWO,ridge,add_feature,ta_ratio_bb_width_6m_vmbs,,13,174.0,0.2155744753552208,0.5919540229885057,0.1555727067260882,-0.4543357876307168,0.2155744753552208,0.0678468730413097,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.07436658219197592,-0.3572826657360391,-0.011494252873563204,,
regression,VWO,gbt,add_feature,ta_ratio_bb_width_6m_vmbs,,13,174.0,0.1455263638979343,0.5919540229885057,0.1459375486290776,-0.1527739671964669,0.1455263638979343,0.1664545936148933,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.026832373656094796,0.024121555606018197,-0.04597701149425293,,
classification,VWO,ridge,add_feature,ta_ratio_bb_width_6m_vmbs,,13,174.0,,,,,,,0.3734050366053615,0.5287356321839081,0.5260088272383354,0.7222222222222222,0.5327868852459017,0.7011494252873564,0.5172413793103449,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.044293820933165196,0.034673391650561824
regression,VWO,ridge,replace_mom_12m,ta_ratio_bb_width_6m_vmbs,mom_12m,12,174.0,0.0694883111705914,0.5574712643678161,0.1598644758720094,-0.516332700391948,0.0694883111705914,0.5664924901383273,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,-0.07171958199265349,-0.4192795784972703,-0.04597701149425282,,
regression,VWO,gbt,replace_mom_12m,ta_ratio_bb_width_6m_vmbs,mom_12m,12,174.0,0.284861507309511,0.5862068965517241,0.137403479424356,-0.0460124494900782,0.284861507309511,0.0065372686855846,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.16616751706767147,0.1308830733124069,-0.051724137931034586,,
classification,VWO,ridge,replace_mom_12m,ta_ratio_bb_width_6m_vmbs,mom_12m,12,174.0,,,,,,,0.3553257939773276,0.5287356321839081,0.5315258511979823,0.7272727272727273,0.5245901639344263,0.7011494252873564,0.5057471264367817,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.04981084489281212,0.016594149022527926
regression,VWO,ridge,replace_vol_63d,ta_ratio_bb_width_6m_vmbs,vol_63d,12,174.0,0.1764617443549076,0.5574712643678161,0.1604660380797177,-0.4767050704121032,0.1764617443549076,0.1640521292730909,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.035253851191662716,-0.3796519485174255,-0.04597701149425282,,
regression,VWO,gbt,replace_vol_63d,ta_ratio_bb_width_6m_vmbs,vol_63d,12,174.0,0.2232937609466598,0.5517241379310345,0.1471436865382067,-0.1518896380023005,0.2232937609466598,0.0306925936757743,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.10459977070482028,0.02500588480018462,-0.0862068965517242,,
classification,VWO,ridge,replace_vol_63d,ta_ratio_bb_width_6m_vmbs,vol_63d,12,174.0,,,,,,,0.3361403735855659,0.5574712643678161,0.5354665825977302,0.7272727272727273,0.5901639344262295,0.7011494252873564,0.5689655172413793,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.053751576292559944,-0.0025912713692337608
regression,VWO,ridge,replace_vix,ta_ratio_bb_width_6m_vmbs,vix,12,174.0,0.164256385432387,0.5747126436781609,0.1594915205740564,-0.5267629381661008,0.164256385432387,0.1409115634011712,,,,,,,,ratio_bollinger,volatility,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.0230484922691421,-0.4297098162714231,-0.028735632183908066,,
regression,VWO,gbt,replace_vix,ta_ratio_bb_width_6m_vmbs,vix,12,174.0,0.1826430189239449,0.5919540229885057,0.1446376522764287,-0.1232039238727895,0.1826430189239449,0.0671182189478495,,,,,,,,ratio_bollinger,volatility,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.0639490286821054,0.053691598929695605,-0.04597701149425293,,
classification,VWO,ridge,replace_vix,ta_ratio_bb_width_6m_vmbs,vix,12,174.0,,,,,,,0.3430249857174762,0.5747126436781609,0.5753467843631778,0.7608695652173914,0.5737704918032787,0.7011494252873564,0.5287356321839081,ratio_bollinger,volatility,,,,0.4817150063051702,0.3387316449547997,,,,0.09363177805800754,0.004293340762676512
regression,VWO,ridge,add_feature,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,,13,174.0,0.1611036760727811,0.603448275862069,0.1408930347157405,-0.0743460879306268,0.1611036760727811,0.1601586497071949,,,,,,,,volatility_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.019895782909536197,0.022707033964050896,0.0,,
regression,VWO,gbt,add_feature,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,,13,174.0,0.1763235915555373,0.6206896551724138,0.1403378938916751,-0.1244319347635882,0.1763235915555373,0.0892148686049263,,,,,,,,volatility_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.057629601313697806,0.052463588038896905,-0.017241379310344862,,
classification,VWO,ridge,add_feature,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,,13,174.0,,,,,,,0.3528321330502937,0.5574712643678161,0.5354665825977302,0.7272727272727273,0.5901639344262295,0.7011494252873564,0.5689655172413793,volatility_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.053751576292559944,0.014100488095494024
regression,VWO,ridge,replace_mom_12m,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,mom_12m,12,174.0,0.088429624989322,0.6436781609195402,0.1418897941631853,-0.1627380817676693,0.088429624989322,0.4181767249683837,,,,,,,,volatility_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,-0.05277826817392289,-0.0656849598729916,0.04022988505747127,,
regression,VWO,gbt,replace_mom_12m,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,mom_12m,12,174.0,0.1777652489122754,0.603448275862069,0.1417140080876262,-0.1661520242138785,0.1777652489122754,0.0936272218594984,,,,,,,,volatility_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.0590712586704359,0.010743498588606598,-0.034482758620689724,,
classification,VWO,ridge,replace_mom_12m,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,mom_12m,12,174.0,,,,,,,0.3338884408436833,0.5574712643678161,0.540983606557377,0.7319587628865979,0.5819672131147541,0.7011494252873564,0.5574712643678161,volatility_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.05926860025220676,-0.004843204111116384
regression,VWO,ridge,replace_vol_63d,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,vol_63d,12,174.0,0.1822022267148836,0.5977011494252874,0.1475274567123492,-0.1247690342937928,0.1822022267148836,0.1153779563553076,,,,,,,,volatility_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.0409943335516387,-0.027715912399115097,-0.005747126436781547,,
regression,VWO,gbt,replace_vol_63d,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,vol_63d,12,174.0,0.2926084203157956,0.6264367816091954,0.1373903038059818,-0.0751585351684516,0.2926084203157956,0.0055343015340232,,,,,,,,volatility_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.17391443007395607,0.10173698763403351,-0.011494252873563315,,
classification,VWO,ridge,replace_vol_63d,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,vol_63d,12,174.0,,,,,,,0.3000928415813753,0.6149425287356322,0.5598991172761665,0.7391304347826086,0.6967213114754098,0.7011494252873564,0.6609195402298851,volatility_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.07818411097099626,-0.0386388033734244
regression,VWO,ridge,replace_vix,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,vix,12,174.0,0.1041043309889233,0.5574712643678161,0.1493080290359855,-0.1916791784528138,0.1041043309889233,0.3067444226684687,,,,,,,,volatility_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,-0.03710356217432159,-0.09462605655813609,-0.04597701149425282,,
regression,VWO,gbt,replace_vix,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,vix,12,174.0,0.1948681500982244,0.5977011494252874,0.1410450507208628,-0.1189804780747587,0.1948681500982244,0.0599894872783238,,,,,,,,volatility_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.07617415985638488,0.057915044727726406,-0.04022988505747127,,
classification,VWO,ridge,replace_vix,ta_ratio_roc_6m_vmbs__x__ta_pgr_natr_63d,vix,12,174.0,,,,,,,0.3304778906630928,0.5804597701149425,0.5794451450189155,0.7634408602150538,0.5819672131147541,0.7011494252873564,0.5344827586206896,volatility_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.09773013871374531,-0.008253754291706883
regression,VWO,ridge,add_feature,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,,13,174.0,0.1914667274125117,0.5517241379310345,0.1727334480229861,-1.163647230168071,0.1914667274125117,0.0942985239513715,,,,,,,,trend_strength_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.050258834249266804,-1.0665941082733932,-0.051724137931034475,,
regression,VWO,gbt,add_feature,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,,13,174.0,0.1573551245262059,0.603448275862069,0.1429778850250773,-0.135656389909377,0.1573551245262059,0.1303550982960115,,,,,,,,trend_strength_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.03866113428436639,0.0412391328931081,-0.034482758620689724,,
classification,VWO,ridge,add_feature,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,,13,174.0,,,,,,,0.368287180006637,0.5402298850574713,0.534205548549811,0.7282608695652174,0.5491803278688525,0.7011494252873564,0.5287356321839081,trend_strength_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.052490542244640725,0.029555535051837334
regression,VWO,ridge,replace_mom_12m,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,mom_12m,12,174.0,0.1726620917452091,0.603448275862069,0.1445052023547094,-0.1421130711229863,0.1726620917452091,0.1294793686743522,,,,,,,,trend_strength_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.031454198581964216,-0.045059949228308596,0.0,,
regression,VWO,gbt,replace_mom_12m,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,mom_12m,12,174.0,0.2048623529310986,0.6149425287356322,0.1389016986727849,-0.1048354854975834,0.2048623529310986,0.056325652417304,,,,,,,,trend_strength_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.0861683626892591,0.07206003730490171,-0.02298850574712652,,
classification,VWO,ridge,replace_mom_12m,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,mom_12m,12,174.0,,,,,,,0.3470550234762481,0.5574712643678161,0.5630517023959647,0.7528089887640449,0.5491803278688525,0.7011494252873564,0.5114942528735632,trend_strength_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.08133669609079447,0.008323378521448432
regression,VWO,ridge,replace_vol_63d,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,vol_63d,12,174.0,0.2042142430023633,0.5804597701149425,0.172401808955812,-1.1811773957694205,0.2042142430023633,0.0886811423361476,,,,,,,,trend_strength_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.0630063498391184,-1.0841242738747427,-0.02298850574712641,,
regression,VWO,gbt,replace_vol_63d,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,vol_63d,12,174.0,0.2831367533023284,0.6264367816091954,0.1386600954000968,-0.0658504310937051,0.2831367533023284,0.0071624426750902,,,,,,,,trend_strength_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.16444276306048888,0.11104509170878,-0.011494252873563315,,
classification,VWO,ridge,replace_vol_63d,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,vol_63d,12,174.0,,,,,,,0.3275022608556225,0.5862068965517241,0.5614754098360656,0.7450980392156863,0.6229508196721312,0.7011494252873564,0.5862068965517241,trend_strength_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.07976040353089536,-0.011229384099177175
regression,VWO,ridge,replace_vix,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,vix,12,174.0,0.1733113129644921,0.5862068965517241,0.1478408521054729,-0.14454873999063,0.1733113129644921,0.1025968056813556,,,,,,,,trend_strength_interaction,regime,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.0321034198012472,-0.047495618095952305,-0.017241379310344862,,
regression,VWO,gbt,replace_vix,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,vix,12,174.0,0.1982953820703414,0.603448275862069,0.1424714385379855,-0.1104751915454258,0.1982953820703414,0.0480022130334654,,,,,,,,trend_strength_interaction,regime,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.07960139182850189,0.0664203312570593,-0.034482758620689724,,
classification,VWO,ridge,replace_vix,ta_ratio_roc_6m_vmbs__x__ta_pgr_adx_63d,vix,12,174.0,,,,,,,0.3339505254084203,0.5919540229885057,0.5986759142496847,0.7802197802197802,0.5819672131147541,0.7011494252873564,0.5229885057471264,trend_strength_interaction,regime,,,,0.4817150063051702,0.3387316449547997,,,,0.11696090794451447,-0.0047811195463793865
regression,VWO,ridge,add_feature,ta_ratio_roc_6m_bnd,,13,174.0,0.1509735470827757,0.6149425287356322,0.140201944074452,-0.0979461289079559,0.1509735470827757,0.2108550383881772,,,,,,,,ratio_momentum,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.009765653919530798,-0.0008930070132781992,0.011494252873563204,,
regression,VWO,gbt,add_feature,ta_ratio_roc_6m_bnd,,13,174.0,0.1600244654736372,0.6149425287356322,0.1425705270258913,-0.131742493900107,0.1600244654736372,0.1305842548717394,,,,,,,,ratio_momentum,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.041330475231797684,0.0451530289023781,-0.02298850574712652,,
classification,VWO,ridge,add_feature,ta_ratio_roc_6m_bnd,,13,174.0,,,,,,,0.4001528193162745,0.4827586206896552,0.4380517023959647,0.6568627450980392,0.5491803278688525,0.7011494252873564,0.5862068965517241,ratio_momentum,momentum,,,,0.4817150063051702,0.3387316449547997,,,,-0.04366330390920553,0.06142117436147482
regression,VWO,ridge,replace_mom_12m,ta_ratio_roc_6m_bnd,mom_12m,12,174.0,0.1367704091802158,0.6379310344827587,0.13742447459605,-0.1020248247685275,0.1367704091802158,0.2466291541287138,,,,,,,,ratio_momentum,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,-0.004437483983029095,-0.0049717028738498065,0.034482758620689724,,
regression,VWO,gbt,replace_mom_12m,ta_ratio_roc_6m_bnd,mom_12m,12,174.0,0.1621402134631268,0.6091954022988506,0.1432668022533372,-0.1644717073638977,0.1621402134631268,0.1217601885120096,,,,,,,,ratio_momentum,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.043446223221287286,0.012423815438587393,-0.028735632183908066,,
classification,VWO,ridge,replace_mom_12m,ta_ratio_roc_6m_bnd,mom_12m,12,174.0,,,,,,,0.3496037644261149,0.5172413793103449,0.4791929382093316,0.6862745098039216,0.5737704918032787,0.7011494252873564,0.5862068965517241,ratio_momentum,momentum,,,,0.4817150063051702,0.3387316449547997,,,,-0.0025220680958386033,0.010872119471315222
regression,VWO,ridge,replace_vol_63d,ta_ratio_roc_6m_bnd,vol_63d,12,174.0,0.1935692929753124,0.6494252873563219,0.1409843670159867,-0.084716509083504,0.1935692929753124,0.0997248317140961,,,,,,,,ratio_momentum,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.0523613998120675,0.012336612811173694,0.04597701149425293,,
regression,VWO,gbt,replace_vol_63d,ta_ratio_roc_6m_bnd,vol_63d,12,174.0,0.2080161007714939,0.6379310344827587,0.1383195336421258,-0.0740131237676311,0.2080161007714939,0.0518711525202904,,,,,,,,ratio_momentum,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.0893221105296544,0.10288239903485401,0.0,,
classification,VWO,ridge,replace_vol_63d,ta_ratio_roc_6m_bnd,vol_63d,12,174.0,,,,,,,0.330955367577846,0.5459770114942529,0.4776166456494325,0.6869565217391305,0.6475409836065574,0.7011494252873564,0.6609195402298851,ratio_momentum,momentum,,,,0.4817150063051702,0.3387316449547997,,,,-0.0040983606557377095,-0.007776277376953689
regression,VWO,ridge,replace_vix,ta_ratio_roc_6m_bnd,vix,12,174.0,0.1420621316096699,0.6264367816091954,0.1422859845333305,-0.1129247942376485,0.1420621316096699,0.2201557577361097,,,,,,,,ratio_momentum,momentum,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.0008542384464250152,-0.015871672342970794,0.02298850574712641,,
regression,VWO,gbt,replace_vix,ta_ratio_roc_6m_bnd,vix,12,174.0,0.1785414080236704,0.6091954022988506,0.1409817167430258,-0.1505195749935768,0.1785414080236704,0.1117165461095736,,,,,,,,ratio_momentum,momentum,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.059847417781830906,0.026375947808908312,-0.028735632183908066,,
classification,VWO,ridge,replace_vix,ta_ratio_roc_6m_bnd,vix,12,174.0,,,,,,,0.3770790688100315,0.5287356321839081,0.4984237074401009,0.7,0.5737704918032787,0.7011494252873564,0.5747126436781609,ratio_momentum,momentum,,,,0.4817150063051702,0.3387316449547997,,,,0.01670870113493067,0.03834742385523182
regression,VWO,ridge,add_feature,ta_ratio_ema_gap_12m_bnd,,13,174.0,0.2559788148865286,0.6379310344827587,0.138282446504937,-0.0481053671125017,0.2559788148865286,0.0217494342909532,,,,,,,,ratio_trend,trend,0.1412078931632449,-0.0970531218946777,0.603448275862069,,,0.11477092172328374,0.048947754782176,0.034482758620689724,,
regression,VWO,gbt,add_feature,ta_ratio_ema_gap_12m_bnd,,13,174.0,0.1271933396412144,0.6149425287356322,0.1447692542250529,-0.1617183349663145,0.1271933396412144,0.2024765019224191,,,,,,,,ratio_trend,trend,0.1186939902418395,-0.1768955228024851,0.6379310344827587,,,0.008499349399374898,0.015177187836170614,-0.02298850574712652,,
