as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2014-01-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.04741477810804604,0.06067012844500523,0.41273634453781516,-1.892688042817079,-0.06224042385308671,False,True,True,True,True,True
2014-01-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143400224543201,-0.13324364566314012,0.39855567226890753,-0.6039200632365378,-0.08220574962424046,True,True,True,False,True,True
2014-01-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0819235449625467,-0.09884268540439504,0.3948029821684772,-0.9914961208951141,-0.06505537075245274,True,True,True,False,True,True
2014-02-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.042421595209595125,-0.17936769438177513,0.32528082028725475,-0.25346168325014373,-0.26771029494462567,True,True,True,False,True,True
2014-02-28,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.041161470185270194,0.08164278703659675,0.3993615390861229,-1.8900871290642587,-0.06848009832485437,False,True,True,True,True,True
2014-02-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06534205145653671,-0.10617167396004779,0.3870391684374276,-0.607897945562706,-0.09182758053533534,True,True,True,False,True,True
2014-02-28,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06630569258803799,-0.07247324729504351,0.3834310075709652,-0.9946167118235039,-0.07479888477089061,True,True,True,False,True,True
2014-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.042421595209595125,-0.1494394053082992,0.35357142857142854,-0.2514590329495505,-0.25052540347034397,True,True,True,False,True,True
2014-03-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.036752843739868125,0.08139973005630768,0.4220238095238095,-1.8836429001755626,-0.06004380489901553,False,True,True,True,True,True
2014-03-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06029774304308094,-0.09296549132322453,0.41121031746031744,-0.6057779757076396,-0.08179566554029852,True,True,True,False,True,True
2014-03-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06098749008880859,-0.06056993403039186,0.40773809523809523,-0.9915537007958535,-0.06603687598214271,True,True,True,False,True,True
2014-04-30,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02711665150123762,-0.13291814976061297,0.38132985536343733,-0.2466913926676031,-0.21835471366695164,True,True,True,True,True,True
2014-04-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.03793295824868031,0.0794012940138892,0.43491629450104363,-1.8829002050750843,-0.051010408628960335,True,True,True,True,True,True
2014-04-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.0560586696510476,-0.12258514467979374,0.4349621089692137,-0.619032178714916,-0.08359828964591223,True,True,True,True,True,True
2014-04-30,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.06484357651908944,-0.07750158016253227,0.4316179303172375,-1.0067695653989173,-0.06845800871821467,True,True,True,True,True,True
2014-05-30,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02711665150123762,-0.10810342443706121,0.4058028014671986,-0.24040120757061478,-0.1858719284739183,True,True,True,True,True,True
2014-05-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.03509643178705424,0.1113625566552837,0.4579958129003799,-1.8735938683148903,-0.03336458150322078,True,True,True,True,True,True
2014-05-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.04686180316068556,-0.10836873828135875,0.45555273788329176,-0.626966144360662,-0.07868870538960397,True,True,True,True,True,True
2014-05-30,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.05593679860671344,-0.06747967180481945,0.45232933185235813,-1.0147490051853696,-0.06381320861423556,True,True,True,True,True,True
2014-06-30,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02711665150123762,-0.09936409529484456,0.42903303592958764,-0.23346037977657796,-0.15493829968611197,True,True,True,False,True,True
2014-06-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.03599169803674378,0.1292049676791608,0.47990582214720146,-1.8609562035414648,-0.008821775948188034,False,True,True,True,True,True
2014-06-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.018035222803337456,-0.10101947819217803,0.4778079200492994,-0.6257046366138208,-0.05787597852816143,False,True,True,True,True,True
2014-06-30,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.022510865345362823,-0.06267499622375207,0.4746985772847842,-1.0110940136775564,-0.0431625510735329,True,True,True,False,True,True
2014-07-31,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02711665150123762,-0.09164281564472843,0.44859008079516394,-0.22744268888258867,-0.13126716888110904,True,True,True,False,True,True
2014-07-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.0015237496719921542,0.1604427895006832,0.49821008195768424,-1.8382265568223835,0.0158771790140225,False,True,True,True,True,True
2014-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.012674405578589103,-0.09330756762118722,0.49639981980934667,-0.6278399481678423,-0.04224830526880107,False,True,True,True,True,True
2014-07-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.018063473639036043,-0.057956379143102095,0.49339833759590795,-1.0107501851848637,-0.028462596320136736,False,True,True,True,True,True
2014-08-29,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02711665150123762,-0.06636055143211683,0.46628277859950706,-0.22213792863216475,-0.10428529357260627,True,True,True,False,True,True
2014-08-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.001526680831072505,0.2015537991029151,0.5147122729607052,-1.8178027319009034,0.04289346772431253,False,True,True,True,True,True
2014-08-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.0192010121179347,-0.06487724290140397,0.5131436745820699,-0.6318527982324758,-0.02593958045281932,False,True,True,True,True,True
2014-08-29,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.025550083076764082,-0.03188322925400226,0.5102443083902249,-1.01341627921901,-0.012869188326957179,False,True,True,True,True,True
2014-09-30,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02711665150123762,-0.052179844435986035,0.482390873015873,-0.21837779031875937,-0.08267396509626578,True,True,True,False,True,True
2014-09-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.009514395825011797,0.2266165675475137,0.5296875,-1.806597444623225,0.0680977154852889,False,True,True,True,True,True
2014-09-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.0036675135900876323,-0.05031972631526109,0.5283234126984128,-0.6343276261636224,-0.006557491446527199,False,True,True,True,True,True
2014-09-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.009535503781999514,-0.01993270776515786,0.5255208333333333,-1.0151946572368513,0.005290959879048848,False,True,True,True,True,True
2014-10-31,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01525763801154402,-0.04168590567344231,0.4864746978752924,-0.21804464604013662,-0.0728038638630467,True,True,True,False,True,True
2014-10-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.02347220580188223,0.21893854470898383,0.532691915604138,-1.816821608996242,0.07185750592065669,False,True,True,True,True,True
2014-10-31,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.022665961521290835,-0.042871823901505665,0.5183441241537062,-0.6385200881967448,-0.004466188395945811,True,True,True,False,True,True
2014-10-31,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.017987356192976894,-0.019431242786553463,0.5222123271170307,-1.0179739747394243,0.006557879560637483,True,True,True,False,True,True
2014-11-28,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01525763801154402,-0.030221177895847287,0.4877410547118785,-0.21826442600764362,-0.06682919051942143,True,True,True,True,True,True
2014-11-28,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.03366539156181323,0.2153754046142435,0.5329285417100063,-1.829417633011949,0.07413539198327831,True,True,True,True,True,True
2014-11-28,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.037442723224392856,-0.03378964711487177,0.509387871853547,-0.6445071414199046,-0.002881369169688055,True,True,True,True,True,True
2014-11-28,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.03335739204349711,-0.011009397471053579,0.5105143540669856,-1.0229370842770118,0.008762305964915671,True,True,True,True,True,True
2014-12-31,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01525763801154402,-0.023791823915079766,0.49866593452931207,-0.21958453293959357,-0.05494732799334562,True,True,True,True,True,True
2014-12-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.024890015802769092,0.20633990670120067,0.5453209240685521,-1.8446013248072854,0.07801282486844319,True,True,True,True,True,True
2014-12-31,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.009562388077496665,-0.05924851700676085,0.5111454590107342,-0.6484354403748323,-0.003107145444555791,True,True,True,True,True,True
2014-12-31,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.0008905588100289567,-0.03831841946386412,0.5121062734440344,-1.0250769461499596,0.00877275479680109,True,True,True,True,True,True
2015-01-30,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01525763801154402,-0.015332838145037733,0.5087128759307298,-0.2176023217165144,-0.03296407946041187,True,True,True,False,True,True
2015-01-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.0034610337109988003,0.2407233189393631,0.5567842396964737,-1.8174816036263972,0.0928687231266028,False,True,True,True,True,True
2015-01-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.011201990132362265,-0.035422433904293824,0.524296211420402,-0.6390011317434838,0.008475077930665322,False,True,True,True,True,True
2015-01-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.027125076532508598,-0.004683951663948575,0.5251125204582652,-1.0039487786195105,0.024326682550178252,False,True,True,True,True,True
2015-02-27,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01525763801154402,-0.011188283804972193,0.5179876085469896,-0.21895634119824114,-0.01782083225347197,True,True,True,True,True,True
2015-02-27,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.023787089705394993,0.24340501122704736,0.567426718998015,-1.8065120787003082,0.10027162076296259,True,True,True,True,True,True
2015-02-27,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.003399258665059704,-0.027324839849100495,0.5364721755365697,-0.6360743752393436,0.017099514990011194,True,True,True,True,True,True
2015-02-27,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.02067952673603031,0.02112465282264389,0.5371619814924732,-0.9915549868669713,0.03673425299844031,False,True,True,False,True,True
2015-03-31,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.01525763801154402,-0.00798348464764978,0.5265790343915344,-0.22145698799358526,-0.0036101986951670947,True,True,True,False,True,True
2015-03-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.01253998174643027,0.27156355396292975,0.5773396164021164,-1.7938196766974825,0.11656312280059794,False,True,True,True,True,True
2015-03-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05104880356353562,0.005967043193255063,0.5477843915343915,-0.6262586628762234,0.035604689854863175,False,True,True,True,True,True
2015-03-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07180525700150578,0.06099038211427995,0.5483630952380952,-0.9724657982533884,0.05752788280380431,False,True,True,True,True,True
2015-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.025922165340434324,0.0037052411763957016,0.5368352356962488,-0.21834679080488417,0.021101750799058985,True,True,True,True,True,True
2015-04-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06674462458220488,0.3014084789571569,0.5866005002292978,-1.7255502880452704,0.14003171280698484,True,True,True,True,True,True
2015-04-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06453501957396725,0.04421034596665869,0.5583269963245646,-0.5989311242682174,0.059456638614500144,True,True,True,True,True,True
2015-04-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07271908782889394,0.09056775815670137,0.5588078409585757,-0.9314452896775365,0.07897291795099713,True,True,True,True,True,True
2015-05-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.025922165340434324,0.01401380264015284,0.5464666583416583,-0.21820537589417266,0.041704059636963435,True,True,True,True,True,True
2015-05-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04551736962143894,0.3073449714472526,0.5952757956329385,-1.6965701390317864,0.15508871439871844,True,True,True,True,True,True
2015-05-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.03859199601858104,0.06990337857834714,0.5681803910375339,-0.5901522223020308,0.07691386976556847,True,True,True,True,True,True
2015-05-29,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.047417564351260516,0.111266073907873,0.5685748180391037,-0.9161323133734831,0.09582386436108294,True,True,True,True,True,True
2015-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.025922165340434324,0.0240717961514626,0.5555328830096632,-0.21864557366784187,0.059318073163333734,True,True,True,False,True,True
2015-06-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.006304869259093796,0.29080386637691436,0.6012297901616787,-1.6761240643412112,0.15788208793159514,False,True,True,True,True,True
2015-06-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.036198166879054326,0.0789995281535864,0.5774137140236211,-0.5819223096182708,0.08561195213441448,True,True,True,False,True,True
2015-06-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.044136736625530144,0.1183915928179878,0.5777316508740657,-0.901403703754263,0.10408959346822186,True,True,True,False,True,True
2015-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.025922165340434324,0.0301463140460215,0.5640857249946455,-0.22070113689525717,0.06326780517112986,True,True,True,False,True,True
2015-07-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.00015843765134069404,0.2893625746641283,0.6044716584015685,-1.6741926856080434,0.15904421255916898,False,True,True,True,True,True
2015-07-31,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.018634394955667113,0.06925242273733692,0.5794673336408719,-0.5889418827790738,0.08470117105098987,False,True,True,True,True,True
2015-07-31,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.012277139039238699,0.1050946275939094,0.5797174283737253,-0.908524852347979,0.10072188179015568,False,True,True,True,True,True
2015-08-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.025922165340434324,0.032115200336730224,0.5721705043968681,-0.2227854295105327,0.07188527466977024,True,True,True,False,True,True
2015-08-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.016886959236911372,0.27401297091340215,0.6118951918105393,-1.6675940750910474,0.15731512972892284,False,True,True,True,True,True
2015-08-31,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.02668891876017795,0.05835550693193349,0.5792750708889562,-0.5965299047399815,0.08112501215949491,False,True,True,True,True,True
2015-08-31,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.023021173046525165,0.09192262003042917,0.5815835286074605,-0.9150002308749061,0.09584084756498551,False,True,True,True,True,True
2015-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.025922165340434324,0.03277414218200016,0.5798270697167756,-0.22472405911121784,0.08470088642112512,True,True,True,False,True,True
2015-09-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.0038583107579681364,0.25508495097417144,0.6126599945533769,-1.6663030021374325,0.15357245383259538,False,True,True,True,True,True
2015-09-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.002500917712816665,0.05788118529910698,0.5852873093681917,-0.5996433389093274,0.08426344603595982,False,True,True,True,True,True
2015-09-30,ensemble_ridge_gbt_v20_best,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.014443414691189661,0.09125179507516035,0.5875068082788671,-0.9162242166186683,0.09914592573895964,False,True,True,True,True,True
2015-10-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.024734454294412414,0.02794533102933118,0.5749277528218544,-0.22457922351991932,0.07547802294326594,True,True,True,False,True,True
2015-10-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.04592309501475571,0.2596256300010357,0.6085640186801539,-1.663199794694941,0.15717286414692463,False,True,True,True,True,True
2015-10-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.022645520675375536,0.062470053868608405,0.5805860417579298,-0.5986766550752076,0.08701669621915742,False,True,True,True,True,True
