path_name,review_months,mean_predicted,mean_ic,mean_hit_rate,mean_aggregate_oos_r2,mean_sell_pct,signal_changes,mode_changes,signal_agreement_with_shadow_rate,mode_agreement_with_shadow_rate,sell_agreement_with_shadow_rate,signal_agreement_with_live_rate,mode_agreement_with_live_rate,sell_agreement_with_live_rate,outperform_rate,neutral_rate,underperform_rate
shadow_baseline,150,0.07354575680425858,0.029300862420556413,0.5943085956439534,-0.19891284504569665,0.5,3,0,1.0,1.0,1.0,0.5733333333333334,1.0,1.0,0.88,0.12,0.0
ensemble_ridge_gbt_v18,150,0.07755233206129317,0.1527575628952443,0.6179408936169264,-0.4330354773115648,0.5,27,0,0.7866666666666666,1.0,1.0,0.7,1.0,1.0,0.7333333333333333,0.22666666666666666,0.04
ensemble_ridge_gbt_v20_best,150,0.07240422581709574,0.14574674736219873,0.6185097150994329,-0.44138284977806697,0.5,33,0,0.78,1.0,1.0,0.66,1.0,1.0,0.74,0.20666666666666667,0.05333333333333334
live_production_ensemble_reduced,150,0.044783128811665886,0.16543358337749056,0.6013386651753503,-0.7855463823644139,0.5,24,0,0.5733333333333334,1.0,1.0,1.0,1.0,1.0,0.5733333333333334,0.35333333333333333,0.07333333333333333
