candidate_name,candidate_type,n_benchmarks,mean_current_predicted_return,mean_ic,mean_hit_rate,mean_oos_r2,mean_nw_ic,mean_policy_return_sign,mean_policy_return_neutral_3pct,mean_mae
ensemble_ridge_gbt_v18,ensemble,8,0.0672880094694375,0.22059303163612481,0.6459458812260537,-0.21631728553402746,0.22059303163612481,0.06735923755574723,0.06636148016342722,0.15704741265308192
ensemble_ridge_gbt_v20_best,ensemble,8,0.05814996306919487,0.23563991888484492,0.6401641666296838,-0.20072897300677808,0.23563991888484492,0.06593945349549225,0.06620695505651346,0.15561685783694512
baseline_historical_mean,baseline,8,0.10099784840060741,-0.07562807583864699,0.6328585204662791,-0.1619735765482654,-0.07562807583864699,0.06264826937847583,0.061681052729438586,0.14973939455678648
live_production_ensemble_reduced,ensemble,8,0.1191242825555489,0.09948039949112988,0.5938069719966272,-0.6493509363608716,0.09948039949112988,0.056334533271797785,0.05742471727590303,0.1769237202753942
