path_name,review_months,mean_predicted,mean_ic,mean_hit_rate,mean_aggregate_oos_r2,mean_sell_pct,signal_changes,mode_changes,signal_agreement_with_shadow_rate,mode_agreement_with_shadow_rate,sell_agreement_with_shadow_rate,signal_agreement_with_live_rate,mode_agreement_with_live_rate,sell_agreement_with_live_rate,outperform_rate,neutral_rate,underperform_rate
shadow_baseline,150,0.07354575680425858,0.029300862420556413,0.5943085956439534,-0.19891284504569665,0.5,3,0,1.0,1.0,1.0,0.5866666666666667,1.0,1.0,0.88,0.12,0.0
ensemble_ridge_gbt_v18,150,0.07472390150581595,0.11021924723917058,0.625681726834494,-0.459854803973939,0.5,22,0,0.8066666666666666,1.0,1.0,0.7533333333333333,1.0,1.0,0.7666666666666667,0.18,0.05333333333333334
ensemble_ridge_gbt_v20_best,150,0.06881317955597108,0.10091307313402313,0.6139013336340481,-0.7188475851118066,0.5,22,0,0.78,1.0,1.0,0.6933333333333334,1.0,1.0,0.74,0.20666666666666667,0.05333333333333334
live_production_ensemble_reduced,150,0.05314137309055277,0.16853896520731745,0.5957885216990917,-1.4125591932242048,0.5,23,0,0.5866666666666667,1.0,1.0,1.0,1.0,1.0,0.56,0.35333333333333333,0.08666666666666667
