universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
full21,VWO,6,baseline,last_value,sign_hold_vs_sell,174,0.7586206896551724,0.05507829520175939,0.006270794062127938,9.583623365106135,0.5172413793103449,0.06159627770623745,0.05507829520175939,0.01427375625336948,-0.02653078269502043,0.4720676821777708
full21,VWO,6,baseline,last_value,tiered_25_50_100,174,0.3620689655172414,0.02294250548299002,0.0,3.991995954040264,0.3850574712643678,0.0937320674250068,0.02294250548299002,-0.017862033465399888,-0.05866657241378981,0.19663672136242763
full21,VWO,6,baseline,zero,sign_hold_vs_sell,174,0.0,0.0,0.0,0.0,0.0,0.11667457290799683,0.0,-0.040804538948389917,-0.08160907789677983,0.0
full21,VWO,6,baseline,zero,tiered_25_50_100,174,0.0,0.0,0.0,0.0,0.0,0.11667457290799683,0.0,-0.040804538948389917,-0.08160907789677983,0.0
full21,VWO,6,model,elasticnet,sign_hold_vs_sell,174,0.7758620689655172,0.0713443717676311,0.04297983724317589,12.413920687567812,0.5459770114942529,0.04533020114036574,0.0713443717676311,0.030539832819241188,-0.010264706129148723,0.6114817478174046
full21,VWO,6,model,elasticnet,tiered_25_50_100,174,0.2859195402298851,0.0184896738599015,0.0,3.217203251622861,0.3390804597701149,0.09818489904809534,0.0184896738599015,-0.022314865088488414,-0.06311940403687834,0.15847217949091136
full21,VWO,6,model,ridge,sign_hold_vs_sell,174,0.6666666666666666,0.05201905541534195,0.0,9.051315642269499,0.43103448275862066,0.0646555174926549,0.05201905541534195,0.011214516466952039,-0.029590022481437873,0.4458474037557551
full21,VWO,6,model,ridge,tiered_25_50_100,174,0.27873563218390807,0.023720478958475306,0.0,4.127363338774703,0.3390804597701149,0.09295409394952152,0.023720478958475306,-0.01708405998991461,-0.05788859893830453,0.20330461356974475
full21,VWO,6,model,bayesian_ridge,sign_hold_vs_sell,174,0.6379310344827587,0.05534835062749021,0.0,9.630613009183296,0.43103448275862066,0.06132622228050663,0.05534835062749021,0.01454381167910029,-0.026260727269289623,0.47438228611417227
full21,VWO,6,model,bayesian_ridge,tiered_25_50_100,174,0.34770114942528735,0.0317113285550281,0.0,5.517771168574889,0.3793103448275862,0.08496324435296874,0.0317113285550281,-0.009093210393361818,-0.04989774934175173,0.2717929688076417
