candidate_name,candidate_type,model_type,benchmark,n_features,feature_columns,notes,current_predicted_return,policy_return_sign,policy_return_neutral_3pct,ic,hit_rate,mae,oos_r2,nw_ic
ridge_lean_v1,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",Base v14/v15 Ridge replacement candidate.,-0.3284278581262956,0.04760084947012472,0.05238970544176849,0.16776237949730957,0.6444444444444445,0.17763216560554554,-0.5200142819400488,0.16776237949730957
ridge_lean_v1,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",Base v14/v15 Ridge replacement candidate.,-0.17055549623649005,0.09515168655823628,0.09147321905808387,0.08220752071512091,0.6904761904761905,0.1692612352514678,-0.18904582280543547,0.08220752071512091
ridge_lean_v1,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",Base v14/v15 Ridge replacement candidate.,-0.04195184685239682,0.05592184274352293,0.05239318825195062,0.012732903278907784,0.6111111111111112,0.2105311597160936,-0.4274761675105525,0.012732903278907784
gbt_lean_plus_two,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.0985944321247561,0.04735094888523545,0.04019847296551139,0.07910005534784095,0.6018518518518519,0.14375185248261393,-0.21847203229099432,0.07910005534784095
gbt_lean_plus_two,model,gbt,VXUS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.18385584703955796,0.0767098374468848,0.07269041543351373,0.13880440249894907,0.6944444444444444,0.14616246229883625,-0.1104898338141811,0.13880440249894907
gbt_lean_plus_two,model,gbt,VWO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.13714304083911924,0.06296338761403213,0.06446654175975272,0.07929341308145986,0.5747126436781609,0.14724247220889927,-0.24848142044318666,0.07929341308145986
gbt_lean_plus_two,model,gbt,VMBS,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.13043619139215162,0.09127547831557556,0.09557810206714391,0.02053650490803514,0.65,0.14250733235234891,-0.3967819837132751,0.02053650490803514
gbt_lean_plus_two,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.11555095202641757,0.0886833440778491,0.08239877351873938,0.17629123132562374,0.64,0.1283561882393868,-0.24647159019420473,0.17629123132562374
gbt_lean_plus_two,model,gbt,GLD,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.32497938663922804,0.033947104644722045,0.03736666607123444,0.028582334325684203,0.5,0.1920040769127548,-0.5763818072616296,0.028582334325684203
gbt_lean_plus_two,model,gbt,DBC,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.377967706379946,0.09377702765318098,0.09550704283318048,0.0741699663028188,0.6845238095238095,0.18375430651253227,-0.4731649300591583,0.0741699663028188
