as_of,path_name,candidate_name,policy_name,consensus,confidence_tier,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2025-08-29,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,UNDERPERFORM,MODERATE,DEFER-TO-TAX-DEFAULT,0.5,-0.057882245450929674,0.10609398003336622,0.5643570031964602,-1.2380385815353936,0.1254768325670446,False,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.1308869986397837,0.19987704078101923,0.6794614416647886,-0.16578110499822052,0.21796937318284926,False,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.13099906130669886,0.18875470439556435,0.6852874032754864,-0.17235921360985484,0.21710596536378426,False,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v20_value,ensemble_ridge_gbt_v20_value,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.09825927559379723,0.23531126458323623,0.6798300121453434,-0.18552297218648195,0.24332771963428435,False,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v20_best,ensemble_ridge_gbt_v20_best,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.09135227421398476,0.23197568371642946,0.6708700823879998,-0.17791566563840444,0.24492510415471522,False,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v20_usd,ensemble_ridge_gbt_v20_usd,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.09941475305449801,0.20425952907941797,0.6674484448951994,-0.25358474947989085,0.21647147841222206,False,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v20_pricing,ensemble_ridge_gbt_v20_pricing,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.09041924318503788,0.19075754791484634,0.6523805968747652,-0.27559701228051603,0.19660186133782132,False,True,True,True,True,True
2025-09-30,shadow_baseline,baseline_historical_mean,neutral_band_3pct,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.05064869956768677,-0.13837087105499132,0.6244063836688358,-0.15542079443802082,-0.01175642225280153,True,True,True,False,True,True
2025-09-30,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,UNDERPERFORM,MODERATE,DEFER-TO-TAX-DEFAULT,0.5,-0.05169223741689111,0.11966448149945352,0.5634270400392287,-1.186986106685771,0.1347575442288782,False,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10765365232772993,0.20183198784637915,0.6584857918263092,-0.2041573216702739,0.192722932424054,False,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.16253902729713487,0.223182281648366,0.6606449553001277,-0.19226394410286152,0.2280987010602703,False,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v20_value,ensemble_ridge_gbt_v20_value,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10741754875662363,0.22858739664856575,0.6525632868089765,-0.23596902983586476,0.21150819904276716,False,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v20_best,ensemble_ridge_gbt_v20_best,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.11518338826764929,0.25362845325788674,0.65501026272578,-0.1930065840137707,0.2389998087429541,False,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v20_usd,ensemble_ridge_gbt_v20_usd,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10164756385626979,0.2188517556120158,0.6555724320379492,-0.27216579272675445,0.19618575636071028,False,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v20_pricing,ensemble_ridge_gbt_v20_pricing,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.0954540864070138,0.19799180820021867,0.6483996989600438,-0.30004248262060784,0.17783985204378405,False,True,True,False,True,True
2025-10-31,shadow_baseline,baseline_historical_mean,neutral_band_3pct,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.05064869956768677,-0.13837087105499132,0.6244063836688358,-0.15542079443802082,-0.01175642225280153,True,True,True,False,True,True
2025-10-31,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.004204846607459016,0.11966448149945352,0.5634270400392287,-1.186986106685771,0.1347575442288782,False,True,True,True,True,True
2025-10-31,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10765365232772993,0.20183198784637915,0.6584857918263092,-0.2041573216702739,0.192722932424054,False,True,True,False,True,True
2025-10-31,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.16253902729713487,0.223182281648366,0.6606449553001277,-0.19226394410286152,0.2280987010602703,False,True,True,False,True,True
2025-10-31,ensemble_ridge_gbt_v20_value,ensemble_ridge_gbt_v20_value,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10741754875662363,0.22858739664856575,0.6525632868089765,-0.23596902983586476,0.21150819904276716,False,True,True,False,True,True
2025-10-31,ensemble_ridge_gbt_v20_best,ensemble_ridge_gbt_v20_best,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.11518338826764929,0.25362845325788674,0.65501026272578,-0.1930065840137707,0.2389998087429541,False,True,True,False,True,True
2025-10-31,ensemble_ridge_gbt_v20_usd,ensemble_ridge_gbt_v20_usd,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10164756385626979,0.2188517556120158,0.6555724320379492,-0.27216579272675445,0.19618575636071028,False,True,True,False,True,True
2025-10-31,ensemble_ridge_gbt_v20_pricing,ensemble_ridge_gbt_v20_pricing,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.0954540864070138,0.19799180820021867,0.6483996989600438,-0.30004248262060784,0.17783985204378405,False,True,True,True,True,True
2025-11-28,shadow_baseline,baseline_historical_mean,neutral_band_3pct,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.05064869956768677,-0.13837087105499132,0.6244063836688358,-0.15542079443802082,-0.01175642225280153,True,True,True,False,True,True
2025-11-28,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.030842646509390868,0.11966448149945352,0.5634270400392287,-1.186986106685771,0.1347575442288782,False,True,True,True,True,True
2025-11-28,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10765365232772993,0.20183198784637915,0.6584857918263092,-0.2041573216702739,0.192722932424054,False,True,True,False,True,True
2025-11-28,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.16253902729713487,0.223182281648366,0.6606449553001277,-0.19226394410286152,0.2280987010602703,False,True,True,False,True,True
2025-11-28,ensemble_ridge_gbt_v20_value,ensemble_ridge_gbt_v20_value,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10741754875662363,0.22858739664856575,0.6525632868089765,-0.23596902983586476,0.21150819904276716,False,True,True,False,True,True
2025-11-28,ensemble_ridge_gbt_v20_best,ensemble_ridge_gbt_v20_best,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.11518338826764929,0.25362845325788674,0.65501026272578,-0.1930065840137707,0.2389998087429541,False,True,True,False,True,True
2025-11-28,ensemble_ridge_gbt_v20_usd,ensemble_ridge_gbt_v20_usd,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10164756385626979,0.2188517556120158,0.6555724320379492,-0.27216579272675445,0.19618575636071028,False,True,True,False,True,True
2025-11-28,ensemble_ridge_gbt_v20_pricing,ensemble_ridge_gbt_v20_pricing,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.0954540864070138,0.19799180820021867,0.6483996989600438,-0.30004248262060784,0.17783985204378405,False,True,True,True,True,True
2025-12-31,shadow_baseline,baseline_historical_mean,neutral_band_3pct,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.05064869956768677,-0.13837087105499132,0.6244063836688358,-0.15542079443802082,-0.01175642225280153,True,True,True,False,True,True
2025-12-31,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.03696525248793138,0.11966448149945352,0.5634270400392287,-1.186986106685771,0.1347575442288782,False,True,True,True,True,True
2025-12-31,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10765365232772993,0.20183198784637915,0.6584857918263092,-0.2041573216702739,0.192722932424054,False,True,True,True,True,True
2025-12-31,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.16253902729713487,0.223182281648366,0.6606449553001277,-0.19226394410286152,0.2280987010602703,False,True,True,True,True,True
2025-12-31,ensemble_ridge_gbt_v20_value,ensemble_ridge_gbt_v20_value,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10741754875662363,0.22858739664856575,0.6525632868089765,-0.23596902983586476,0.21150819904276716,False,True,True,True,True,True
2025-12-31,ensemble_ridge_gbt_v20_best,ensemble_ridge_gbt_v20_best,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.11518338826764929,0.25362845325788674,0.65501026272578,-0.1930065840137707,0.2389998087429541,False,True,True,True,True,True
2025-12-31,ensemble_ridge_gbt_v20_usd,ensemble_ridge_gbt_v20_usd,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10164756385626979,0.2188517556120158,0.6555724320379492,-0.27216579272675445,0.19618575636071028,False,True,True,True,True,True
