benchmark,predicted_relative_return,prediction_std,signal_to_noise,ic,hit_rate,signal,prob_outperform,confidence_tier,calibrated_prob_outperform,ci_lower,ci_upper,ci_width,ci_empirical_coverage,ci_n_calibration,ci_trailing_empirical_coverage,ci_trailing_coverage_gap,ci_trailing_n,classifier_raw_prob_actionable_sell,classifier_prob_actionable_sell,classifier_history_obs,classifier_shadow_tier,classifier_weight,classifier_weighted_contribution,benchmark_role
VOO,-0.0059788924676185,0.0,0.0,-0.12654807744244512,0.5307017543859649,NEUTRAL,0.5,LOW,0.6776153732811206,-0.26116262571846055,0.24920484078322352,0.5103674665016841,0.8859649122807017,114,0.6666666666666666,-0.13333333333333341,12,0.7912653064016636,0.5573990221589025,114,LOW,0.09375,0.052256158327397106,Buy candidate
VXUS,0.024838606103956478,0.0,0.0,-0.0386524142192938,0.6388888888888888,NEUTRAL,0.5,LOW,0.6987622016263193,-0.27203535820851343,0.3217125704164264,0.5937479286249399,0.8888888888888888,108,0.5833333333333334,-0.21666666666666667,12,0.8160734751228087,0.5855514136532448,108,LOW,0.09375,0.054895445029991705,Buy candidate
VWO,-0.06298971473876591,0.0,0.0,0.05538767438390531,0.6388888888888888,UNDERPERFORM,0.5,LOW,0.8091192024955354,-0.3548318565456329,0.22885242706810105,0.5836842836137339,0.9166666666666666,180,0.5,-0.30000000000000004,12,0.8850369904325348,0.3747722221622357,180,MODERATE,0.10743119963795657,0.040262229417871755,Buy candidate
VMBS,0.02978261089870118,0.0,0.0,0.17141935311936743,0.7301587301587301,OUTPERFORM,0.5,LOW,0.7105483311007734,-0.17901008389990133,0.2385753056973037,0.41758538959720504,0.8095238095238095,126,0.6666666666666666,-0.13333333333333341,12,0.8737401348035752,0.2936602980388932,126,HIGH,0.13595014612366957,0.03992316042910789,Forecast only
BND,0.03334073667259507,0.0,0.0,0.22743139376329014,0.6794871794871795,OUTPERFORM,0.5,LOW,0.7449097625146656,-0.176342756564166,0.24302422990935615,0.41936698647352216,0.8589743589743589,156,0.75,-0.050000000000000044,12,0.9271775740931147,0.24896328185882988,156,HIGH,0.14236506165250096,0.03544367297104129,Buy candidate
GLD,-0.060831232808729666,0.0,0.0,0.14785666254661445,0.6021505376344086,UNDERPERFORM,0.5,LOW,0.5560303337077301,-0.40786609473619917,0.28620362911873987,0.694069723854939,0.9301075268817204,186,0.4166666666666667,-0.38333333333333336,12,0.9153435699669269,0.4406879201748237,186,LOW,0.13044726842754711,0.05748653541582269,Forecast only
DBC,-0.13711555145242973,0.0,0.0,0.2532420612143276,0.7023809523809523,UNDERPERFORM,0.5,LOW,0.16413406734192554,-0.47965183245760634,0.20542072955274684,0.6850725620103532,0.9761904761904762,168,0.4166666666666667,-0.38333333333333336,12,0.9497335009989956,0.5503050497268597,168,LOW,0.16164438101847284,0.08895371913443814,Forecast only
VDE,-0.1441213019843374,0.0,0.0,0.11122058046463121,0.6478494623655914,UNDERPERFORM,0.5,LOW,0.31011405425918687,-0.47076265267379136,0.1825200487051166,0.653282701378908,0.8870967741935484,186,0.4166666666666667,-0.38333333333333336,12,0.8770448832707298,0.3717698333405999,186,MODERATE,0.134661943139853,0.050063248158424487,Forecast only
