candidate_name,candidate_type,model_type,n_benchmarks,n_features,mean_ic,mean_hit_rate,mean_oos_r2,mean_mae,mean_policy_return_sign,mean_policy_return_neutral_3pct,mean_policy_return_tiered,mean_policy_uplift_vs_sell_50_neutral_3pct,mean_avg_hold_neutral_3pct,weighted_policy_return,contextual_penalty,diversification_aware_utility,mean_diversification_score,gate_status
baseline_historical_mean,baseline,baseline,9,0,-0.13837087105499132,0.6244063836688357,-0.19954031439430445,0.1478919510447115,0.06596329489735757,0.06498308575559492,0.028574622788134805,0.026678585784465837,0.8553467280909809,0.06622998151262405,0.02359852202726216,0.06033035100580851,0.44417416671497095,FAIL
ridge_lean_v1,model,ridge,9,12,0.2595544197470378,0.638512474913337,-0.6391836319811459,0.16246788047600846,0.06801360258233746,0.06663566988740925,0.034829781365413974,0.028331169916280166,0.7083253195382028,0.06755412442506123,0.03434969525638557,0.05896670061096484,0.44417416671497095,FAIL
ensemble_ridge_gbt,ensemble,ridge+gbt,9,25,0.218203084778867,0.6410078250116564,-0.2426539371692295,0.15094622604831376,0.06933826549744285,0.06857605838765785,0.03512754059357046,0.030271558416528763,0.7400450609681931,0.06956328645357987,0.04437209832386554,0.058470261872613484,0.44417416671497095,FAIL
gbt_lean_plus_two,model,gbt,9,13,0.1172661699670185,0.6199683882705913,-0.3448142466035298,0.1577905035073472,0.06631151066407834,0.06571749373461522,0.03389278394367147,0.027412993763486136,0.769627836820126,0.06660096883251389,0.04161906258328894,0.05619620318669165,0.44417416671497095,FAIL
elasticnet_lean_v1,model,elasticnet,9,13,0.1421914586270809,0.6120884266861278,-0.539936844160534,0.16406101331746753,0.06446611137571581,0.06301498548333473,0.03223981735755849,0.024710485512205647,0.713077354345314,0.06388777525802877,0.03211497479278949,0.0558590315598314,0.44417416671497095,FAIL
live_production_ensemble,live_ensemble,ensemble,9,13,0.11997049078223136,0.5909944327880151,-0.6902807800980632,0.17007304590342948,0.06102145457430793,0.06072836449736436,0.028976508533942444,0.022423864526235265,0.7046272096535506,0.06142870911152643,0.04324183143227284,0.05061825125345822,0.44417416671497095,FAIL
