benchmark,predicted_relative_return,prediction_std,signal_to_noise,ic,hit_rate,signal,prob_outperform,confidence_tier,calibrated_prob_outperform,ci_lower,ci_upper,ci_width,ci_empirical_coverage,ci_n_calibration,ci_trailing_empirical_coverage,ci_trailing_coverage_gap,ci_trailing_n,classifier_raw_prob_actionable_sell,classifier_prob_actionable_sell,classifier_history_obs,classifier_shadow_tier,classifier_weight,classifier_weighted_contribution,benchmark_role
VOO,-0.01359813930610888,0.0,0.0,-0.066509014426481,0.5509259259259259,NEUTRAL,0.5,LOW,0.6709726436718539,-0.30181991112887047,0.2746236325166527,0.5764435436455232,0.9444444444444444,108,0.6666666666666666,-0.13333333333333341,12,0.5335415653419301,0.38713142933147343,108,MODERATE,0.0944273046821463,0.03655577742951783,Buy candidate
VXUS,0.003355321483534639,0.0,0.0,0.02162534417342246,0.7058823529411765,NEUTRAL,0.5,LOW,0.6956406438732456,-0.3549741578330151,0.36168480080008436,0.7166589586330995,0.9509803921568627,102,0.5833333333333334,-0.21666666666666667,12,0.5092001709880744,0.35187193507479897,102,MODERATE,0.10269376375265216,0.03613505337175996,Buy candidate
VWO,-0.031134535099497457,0.0,0.0,0.09993483257657483,0.6091954022988506,UNDERPERFORM,0.5,LOW,0.8247977114028587,-0.32865242804611805,0.2663833578471232,0.5950357858932412,0.9252873563218391,174,0.5,-0.30000000000000004,12,0.7033465870719219,0.34544766425260015,174,MODERATE,0.11298961048312985,0.03903199702620831,Buy candidate
VMBS,0.022831666064906962,0.0,0.0,0.19808619850740475,0.7666666666666666,OUTPERFORM,0.5,LOW,0.697002194019658,-0.17970714483117506,0.225370476960989,0.40507762179216406,0.825,120,0.6666666666666666,-0.13333333333333341,12,0.77385909529291,0.24780775140932668,120,HIGH,0.1382122527941673,0.034250067582140026,Forecast only
BND,0.030259254507751965,0.0,0.0,0.23542534520231262,0.71,OUTPERFORM,0.5,LOW,0.742521096929555,-0.18034014323320174,0.24085865224870567,0.4211987954819074,0.8666666666666667,150,0.8333333333333334,0.033333333333333326,12,0.8890469818779185,0.23610236889072797,150,HIGH,0.14002141758457742,0.033059388387156566,Buy candidate
GLD,-0.10039989700371879,0.0,0.0,0.17247889044785364,0.5972222222222222,UNDERPERFORM,0.5,LOW,0.5865496758447032,-0.7326764537563021,0.5318766597488646,1.2645531135051666,1.0,180,0.3333333333333333,-0.46666666666666673,12,0.8964584667783254,0.41955267389449447,180,LOW,0.13541762158784396,0.05681482522961275,Forecast only
DBC,-0.045372455153020255,0.0,0.0,0.22976405486419088,0.7314814814814814,UNDERPERFORM,0.5,LOW,0.4294664974698813,-0.30996122394791753,0.21921631364187705,0.5291775375897946,0.845679012345679,162,0.6666666666666666,-0.13333333333333341,12,0.854331628837734,0.471100992144701,162,LOW,0.15016461870339465,0.07074270085619995,Forecast only
VDE,-0.06279298050131853,0.0,0.0,0.1328959624770557,0.6305555555555555,UNDERPERFORM,0.5,LOW,0.5389409786508367,-0.3543082239527795,0.22872226295014242,0.5830304869029219,0.8166666666666667,180,0.5833333333333334,-0.21666666666666667,12,0.7437916179748777,0.32157002292805686,180,MODERATE,0.1260734104120884,0.04054142947683358,Forecast only
